ICPSR_ID,Congress,Party,State,District,LastName,FirstName,NumChildren,NumDaughters,NumSons,Female,AAUWrating
21372,113,D,MICHIGA,5,KILDEE,Daniel,3,1,2,0,100
20120,113,R,MICHIGA,8,ROGERS,Mike,2,1,1,0,44
15033,113,D,MICHIGA,9,LEVIN,Sander,4,2,2,0,89
20331,113,R,MICHIGA,10,MILLER,Candice,1,1,0,1,33
21336,113,R,MICHIGA,11,BENTIVOLIO,Kerry,2,1,1,0,22
10713,113,D,MICHIGA,13,CONYERS,John,2,0,2,0,100
20923,113,D,MICHIGA,14,PETERS,Gary,3,2,1,0,100
20726,113,D,MINNESO,1,WALZ,Timothy,2,1,1,0,89
20333,113,R,MINNESO,2,KLINE,John ,2,1,1,0,44
20924,113,R,MINNESO,3,PAULSEN,Erik,4,4,0,0,44
20122,113,D,MINNESO,4,MCCOLLUM,Betty,2,1,1,1,100
20728,113,R,MINNESO,6,BACHMANN,Michelle,5,3,2,1,11
29127,113,D,MINNESO,7,PETERSON,Collin,3,0,3,0,89
21147,113,R,MISSISS,1,NUNNELEE,Alan,3,1,2,0,0
29368,113,D,MISSISS,2,THOMPSON,Bennie,1,1,0,0,89
20925,113,R,MISSISS,3,HARPER,Greg ,2,1,1,0,44
21148,113,R,MISSISS,4,PALAZZO,Steven ,3,1,2,0,13
20147,113,D,MISSOUR,1,CLAY,WM Lacy,2,1,1,0,89
21337,113,R,MISSOUR,2,WAGNER,Ann,3,1,2,1,22
21149,113,R,MISSOUR,4,HARTZLER,Vicky ,1,1,0,1,11
21150,113,R,MISSOUR,7,LONG,Billy ,1,1,0,0,11
21338,113,R,MONTANA,1,DAINES,Steve,4,2,2,0,44
29921,113,R,NEBRASK,2,TERRY,Lee,3,0,3,0,44
21340,113,D,NEW HAM,2,KUSTER,Ann,2,0,2,1,89
20336,113,R,NEW JER,5,GARRETT,Scott,2,2,0,0,11
20542,113,D,NEW JER,8,SIRES,Albio,1,1,0,0,100
29741,113,D,NEW JER,9,PASCRELL,Bill,3,0,3,0,89
31103,113,D,NEW JER,10,PAYNE,Donald,3,1,2,0,100
29923,113,D,NEW JER,12,HOLT,Rush,3,2,1,0,100
21341,113,D,NEW MEX,1,LUJAN GRIS,Michelle,2,2,0,1,89
20338,113,D,NEW YOR,1,BISHOP,Timothy,2,2,0,0,100
29375,113,R,NEW YOR,2,KING,Peter,2,1,1,0,44
29744,113,D,NEW YOR,4,MCCARTHY,Carolyn,1,0,1,1,83
29776,113,D,NEW YOR,5,MEEKS,Gregory,3,3,0,0,100
21342,113,D,NEW YOR,6,MENG,Grace,2,0,2,1,100
29379,113,D,NEW YOR,12,MALONEY,Carolyn,2,2,0,1,100
13035,113,D,NEW YOR,13,RANGEL,Charles,2,1,1,0,100
29925,113,D,NEW YOR,14,CROWLEY,Jospeh,3,1,2,0,100
29134,113,D,NEW YOR,15,SERRANO,Jos_,5,2,3,0,89
15612,113,D,NEW YOR,17,LOWEY,Nita,3,2,1,1,100
21344,113,D,NEW YOR,18,MALONEY,Sean,3,2,1,0,89
21156,113,R,NEW YOR,19,GIBSON,Christopher,3,2,1,0,67
20957,113,D,NEW YOR,21,OWENS,William,3,2,1,0,89
15444,113,D,NEW YOR,25,SLAUGHTE,Louise,3,3,0,1,100
20519,113,D,NEW YOR,26,HIGGINS,Brian,2,1,1,0,100
21345,113,R,NEW YOR,27,COLLINS,Chris ,2,1,1,0,38
21159,113,R,NORTH C,2,ELLMERS,Renee,1,0,1,1,22
29546,113,R,NORTH C,3,JONES,Walter,1,1,0,0,22
15438,113,D,NORTH C,4,PRICE,David,2,1,1,0,100
20521,113,R,NORTH C,5,FOXX,Virginia,1,1,1,1,22
21350,113,R,NORTH D,1,CRAMER,Kevin,5,2,3,0,44
29550,113,R,OHIO,1,CHABOT,Steve,2,1,1,0,22
21351,113,R,OHIO,2,WENSTRUP,Brad,1,0,1,0,22
21352,113,D,OHIO,3,BEATTY,Joyce,2,1,1,1,89
20738,113,R,OHIO,4,JORDAN,Jim,4,2,2,0,22
20755,113,R,OHIO,5,LATTA,Bob,2,2,0,0,22
21162,113,R,OHIO,6,JOHNSON,William,4,2,2,0,22
21165,113,R,OHIO,7,GIBBS,Robert,3,1,2,0,33
29137,113,R,OHIO,8,BOEHNER,John,2,2,0,0,25
20342,113,R,OHIO,10,TURNER,Michael,2,2,0,0,33
21353,113,R,OHIO,14,JOYCE,David ,3,2,1,0,67
21163,113,R,OHIO,15,STIVERS,Steve,2,1,1,0,44
21354,113,R,OKLAHOM,1,BRIDENSTIN,Jim,3,1,2,0,11
29393,113,R,OKLAHOM,3,LUCAS,Frank ,3,2,1,0,11
20344,113,R,OKLAHOM,4,COLE,Tom,1,0,1,0,44
21166,113,R,OKLAHOM,5,LANKFORD,James,2,2,0,0,11
21198,113,D,OREGON,1,BONAMICI,Suzanne,2,1,1,1,100
29932,113,R,OREGON,2,WALDEN,Greg,1,0,0,0,33
29588,113,D,OREGON,3,BLUMENAU,Earl,2,1,1,0,100
20944,113,D,OREGON,5,SCHRADER,Kurt,5,2,3,0,89
29777,113,D,PENNSYL,1,BRADY,Robert,2,1,1,0,100
21356,113,R,PENNSYL,4,PERRY,Scott,2,2,0,0,22
20946,113,R,PENNSYL,5,THOMPSON,Glenn,3,0,3,0,44
20345,113,R,PENNSYL,6,GERLACH,Jim,3,1,2,0,44
21168,113,R,PENNSYL,7,MEEHAN,Patrick,3,0,3,0,56
20524,113,R,PENNSYL,8,FITZPATRI,Michael,6,3,3,0,44
20134,113,R,PENNSYL,9,SHUSTER,Bill,2,1,1,0,33
21170,113,R,PENNSYL,10,MARINO,Thomas,2,1,1,0,22
21171,113,R,PENNSYL,11,BARLETTA,Lou,4,4,0,0,44
20525,113,D,PENNSYL,13,SCHWARTZ,Allyson,2,0,2,1,100
29561,113,D,PENNSYL,14,DOYLE,Michael,4,1,3,0,89
20526,113,R,PENNSYL,15,DENT,Charles,3,1,2,0,44
29752,113,R,PENNSYL,16,PITTS,Joseph,3,2,1,0,22
21358,113,D,PENNSYL,17,CARTWRIGHT,Matt,2,0,2,0,100
20346,113,R,PENNSYL,18,MURPHY,Tim,1,1,0,0,33
20138,113,R,SOUTH C,2,WILSON,Joe,4,0,4,0,22
21174,113,R,SOUTH C,3,DUNCAN,Jeff,3,0,3,0,11
21175,113,R,SOUTH C,4,GOWDY,Trey,2,0,2,0,22
39301,113,D,SOUTH C,6,CLYBURN,James,3,3,0,0,89
20947,113,R,TENNESS,1,ROE,David,3,1,2,0,22
15455,113,R,TENNESS,2,DUNCAN,John,4,2,2,0,0
21179,113,R,TENNESS,4,DESJARLAIS,Scott,3,1,2,0,22
20351,113,R,TENNESS,7,BLACKBURN,Marsha,2,1,1,1,22
21181,113,R,TENNESS,8,FINCHER,Stephen,3,1,2,0,22
20527,113,R,TEXAS,1,GOHMERT,Louie,3,3,0,0,33
29143,113,R,TEXAS,3,JOHNSON,Sam,3,2,1,0,25
94828,113,R,TEXAS,4,HALL,Ralph,3,0,3,0,22
20352,113,R,TEXAS,5,HENSARLIN,Jeb,2,1,1,0,11
15085,113,R,TEXAS,6,BARTON,Joe,4,2,2,0,25
20139,113,R,TEXAS,7,CULBERSO,John,1,1,0,0,22
20531,113,R,TEXAS,11,CONAWAY,K. Michael,4,3,1,0,22
29762,113,R,TEXAS,12,GRANGER,Kay,3,1,2,1,25
29572,113,R,TEXAS,13,THORNBER,Mac,3,1,2,0,22
21360,113,R,TEXAS,14,WEBER,Randy,3,1,2,0,11
29763,113,D,TEXAS,15,HINOJOSA,Rub_n,5,4,1,0,100
21182,113,R,TEXAS,17,FLORES,Bill ,2,0,2,0,22
29573,113,D,TEXAS,18,JACKSON-,Sheila,2,1,1,1,100
15445,113,R,TEXAS,21,SMITH,Lamar,2,1,1,0,22
20948,113,R,TEXAS,22,OLSON,Pete,2,1,1,0,11
21363,113,D,TEXAS,23,GALLEGO,Pete,1,0,1,0,89
21364,113,R,TEXAS,25,WILLIAMS,Roger,2,2,0,0,22
20533,113,D,TEXAS,28,CUELLAR,Henry,2,2,0,0,78
39304,113,D,TEXAS,29,GREEN,Gene,2,1,1,0,89
39305,113,D,TEXAS,30,JOHNSON,Eddie,1,0,1,0,88
20356,113,R,TEXAS,31,CARTER,John,2,2,1,0,22
29759,113,R,TEXAS,32,SESSIONS,Pete,5,0,5,0,22
21365,113,D,TEXAS,33,VEASEY,Marc,1,0,0,0,100
29571,113,D,TEXAS,35,DOGGETT,Lloyd,2,2,0,0,100
20357,113,R,UTAH,1,BISHOP,Robert,5,1,4,0,22
21367,113,R,UTAH,2,STEWART,Chris,6,2,4,0,22
20949,113,R,UTAH,3,CHAFFETZ,Jason,3,1,3,0,22
20750,113,D,VERMONT,1,WELCH,Peter,5,2,3,0,89
20756,113,R,VIRGINI,1,WITTMAN,Robert,2,1,1,0,33
21185,113,R,VIRGINI,2,RIGELL,E. Scott,4,3,1,0,44
20143,113,R,VIRGINI,4,FORBES,J Randy,4,1,3,0,33
39308,113,R,VIRGINI,6,GOODLATT,Bob,2,1,1,0,22
29149,113,D,VIRGINI,8,MORAN,James,4,2,2,0,100
21191,113,R,VIRGINI,9,GRIFFITH,H. Morgan,3,1,2,0,22
14869,113,R,VIRGINI,10,WOLF,Frank,4,3,1,0,33
20952,113,D,VIRGINI,11,CONNOLLY,Gerald,1,1,0,0,100
31101,113,D,WASHING,1,DELBENE,Suzan,2,1,1,1,100
20145,113,D,WASHING,2,LARSEN,Rick,2,0,2,0,100
29580,113,R,WASHING,4,HASTINGS,Doc,3,2,1,0,33
20535,113,R,WASHING,5,MCMORRIS RO,Cathy,1,0,1,1,44
21368,113,D,WASHING,6,KILMER,Derek,2,2,0,0,100
15613,113,D,WASHING,7,MCDERMOT,Jim,2,1,1,0,89
20536,113,R,WASHING,8,REICHERT,David,3,2,1,0,56
21188,113,R,WEST VI,1,MCKINLEY,David,4,2,2,0,56
14448,113,D,WEST VI,3,RAHALL,Nick,3,2,1,0,89
29939,113,R,WISCONS,1,RYAN,Paul,3,1,2,0,33
29769,113,D,WISCONS,3,KIND,Ron,2,0,2,0,89
20537,113,D,WISCONS,4,MOORE,Gwen,3,0,0,1,100
14657,113,R,WISCONS,5,SENSENBR,F. James,2,0,0,0,22
14675,113,R,WISCONS,6,PETRI,Thomas,1,1,0,0,22
20953,113,R,WYOMING,1,LUMMIS,Cynthia,1,1,0,1,22
20300,112,R,ALABAMA,1,BONNER,Josiah,2,1,1,0,0
21192,112,R,ALABAMA,2,ROBY,Martha,2,1,1,1,0
20301,112,R,ALABAMA,3,ROGERS,Mike,3,1,2,0,0
29701,112,R,ALABAMA,4,ADERHOLT,Robert,2,1,1,0,0
21193,112,R,ALABAMA,5,BROOKS,Mo,4,2,2,0,0
14066,112,R,ALASKA,1,YOUNG,Donald,2,2,0,0,13
21103,112,R,ARIZONA,1,GOSAR,Paul,3,2,1,0,11
20304,112,R,ARIZONA,2,FRANKS,Trent,2,1,1,0,0
21104,112,R,ARIZONA,3,QUAYLE,Benjamin,1,1,0,0,0
29101,112,D,ARIZONA,4,PASTOR,Ed,2,2,0,0,100
21105,112,R,ARIZONA,5,SCHWEIKERT,David,1,1,0,0,0
20100,112,R,ARIZONA,6,FLAKE,Jeff,5,1,4,0,11
20305,112,D,ARIZONA,7,GRIJALVA,Raul,3,3,0,0,100
21106,112,R,ARKANSA,1,CRAWFORD,Rick,2,1,1,0,0
21107,112,R,ARKANSA,2,GRIFFIN,Tim,2,1,1,0,0
21108,112,R,ARKANSA,3,WOMACK,Steve,1,0,1,0,0
20102,112,D,ARKANSA,4,ROSS,Mike,2,1,1,0,60
29901,112,D,CALIFOR,1,THOMPSON,Mike,2,0,1,0,90
14647,112,R,CALIFOR,3,LUNGREN,Dan,3,2,1,0,0
20903,112,R,CALIFOR,4,MCCLINTOCK,Tom,2,1,1,0,10
20538,112,D,CALIFOR,5,MATSUI,Doris,1,0,1,1,80
29309,112,D,CALIFOR,6,WOOLSEY,Lynn,1,0,1,1,100
14256,112,D,CALIFOR,7,MILLER,George,2,0,2,0,80
15448,112,D,CALIFOR,8,PELOSI,Nancy,5,4,1,1,80
20958,112,D,CALIFOR,10,GARAMENDI,John,6,4,2,0,90
20702,112,D,CALIFOR,11,MCNERNEY,Jerry,3,1,2,0,90
20762,112,D,CALIFOR,12,SPEIER,Jackie,2,1,1,1,90
14053,112,D,CALIFOR,13,STARK,"Fortney ""Pete""",7,4,3,0,100
29312,112,D,CALIFOR,14,ESHOO,Anna,2,1,1,1,80
20103,112,D,CALIFOR,15,HONDA,Michael,2,1,1,0,100
29504,112,D,CALIFOR,16,LOFGREN,Zoe,2,1,1,1,100
29313,112,D,CALIFOR,17,FARR,Sam,1,1,0,0,100
20306,112,D,CALIFOR,18,CARDOZA,Dennis,3,2,1,0,80
21109,112,R,CALIFOR,19,DENHAM,Jeff,2,1,1,0,10
20307,112,R,CALIFOR,21,NUNES,Devin,2,2,0,0,10
20703,112,R,CALIFOR,22,MCCARTHY,Kevin,2,1,1,0,0
29774,112,D,CALIFOR,23,CAPPS,Lois,3,2,1,1,100
15413,112,R,CALIFOR,24,GALLEGLY,Elton,4,1,3,0,0
29707,112,D,CALIFOR,27,SHERMAN,Brad,3,3,0,0,90
20104,112,D,CALIFOR,29,SCHIFF,Adam,2,1,1,0,100
14280,112,D,CALIFOR,30,WAXMAN,Henry,2,1,1,0,100
29316,112,D,CALIFOR,31,BECERRA,Xavier,3,3,0,0,80
29317,112,D,CALIFOR,34,ROYBAL-A,Lucille,4,1,1,1,90
29106,112,D,CALIFOR,35,WATERS,Maxime,2,1,1,1,100
21195,112,D,CALIFOR,36,HAHN,Janice,3,1,2,1,100
29903,112,D,CALIFOR,38,NAPOLITA,Grace,5,2,3,1,100
20310,112,D,CALIFOR,39,SANCHEZ,Linda,1,0,1,1,90
29942,112,D,CALIFOR,43,BACA,Joe,4,2,2,0,100
29775,112,R,CALIFOR,45,BONO MACK,Mary,2,1,1,1,20
15621,112,R,CALIFOR,46,ROHRABAC,Dana,3,2,1,1,20
20539,112,R,CALIFOR,48,CAMPBELL,John,2,0,2,0,11
20107,112,R,CALIFOR,49,ISSA,Darrell,1,0,1,0,0
29325,112,D,CALIFOR,51,FILNER,Bob,2,1,1,0,100
20963,112,R,CALIFOR,52,HUNTER,Duncan,3,2,1,0,0
20108,112,D,CALIFOR,53,DAVIS,Susan,2,0,2,1,90
29710,112,D,COLORAD,1,DEGETTE,Diana,2,2,0,1,80
21111,112,R,COLORAD,3,TIPTON,Scott,2,2,0,0,10
29908,112,D,CONNECT,1,LARSON,John,3,2,1,0,80
20706,112,D,CONNECT,2,COURTNEY,Joe,2,1,1,0,100
29109,112,D,CONNECT,3,DELAURO,Rosa,3,2,1,1,100
20907,112,D,CONNECT,4,HIMES,James,2,2,0,0,80
21113,112,D,DELAWAR,1,CARNEY,John,2,0,2,0,80
20110,112,R,FLORIDA,1,MILLER,Jeff,2,0,2,0,0
21114,112,R,FLORIDA,2,SOUTHERLA,Steve,4,4,0,0,0
29328,112,D,FLORIDA,3,BROWN,Corrine,1,1,0,1,90
20111,112,R,FLORIDA,4,CRENSHAW,Ander,2,1,0,0,0
21115,112,R,FLORIDA,5,NUGENT,Richard,3,0,3,0,0
15627,112,R,FLORIDA,6,STEARNS,Cliff,3,0,3,0,0
29331,112,R,FLORIDA,7,MICA,John,2,1,1,0,0
20758,112,R,FLORIDA,9,BILIRAKI,Gus,4,0,4,0,0
13047,112,R,FLORIDA,10,YOUNG,C.W. Bill,3,0,3,0,13
21117,112,R,FLORIDA,12,ROSS,Dennis,2,0,2,0,0
20709,112,R,FLORIDA,13,BUCHANAN,Vern,2,0,2,0,0
20503,112,R,FLORIDA,14,MACK,Connie,2,2,0,0,22
20909,112,R,FLORIDA,15,POSEY,Bill,2,2,0,0,0
20910,112,R,FLORIDA,16,ROONEY,Thomas,3,0,3,0,0
20504,112,D,FLORIDA,20,WASSERMA,Debbie,3,1,2,1,100
21119,112,R,FLORIDA,22,WEST,Allen,2,1,1,0,0
29337,112,D,FLORIDA,23,HASTINGS,Alcee,3,2,1,0,90
21120,112,R,FLORIDA,24,ADAMS,Sandra,3,2,1,1,0
29338,112,R,GEORGIA,1,KINGSTON,Jack,4,2,2,0,0
29339,112,D,GEORGIA,2,BISHOP,Sanford,1,1,0,0,80
20506,112,R,GEORGIA,3,WESTMORE,Lynn,3,3,0,0,0
20712,112,D,GEORGIA,4,JOHNSON,Henry,2,0,2,0,90
15431,112,D,GEORGIA,5,LEWIS,John,1,0,1,0,89
20505,112,R,GEORGIA,6,PRICE,Tom,1,0,1,0,0
21123,112,R,GEORGIA,8,SCOTT,Austin,1,0,1,0,0
20962,112,R,GEORGIA,9,GRAVES,Tom,3,2,1,0,0
20753,112,R,GEORGIA,10,BROUN,Paul,3,2,1,0,20
20319,112,R,GEORGIA,11,GINGREY,Phil,4,2,2,0,0
20507,112,D,GEORGIA,12,BARROW,John,2,1,1,0,60
20321,112,D,GEORGIA,13,SCOTT,David,2,2,0,0,80
29348,112,D,ILLINOI,4,GUTIERRE,Luis,2,2,0,0,78
20954,112,D,ILLINOI,5,QUIGLEY,Mike,2,2,0,0,90
29717,112,D,ILLINOI,7,DAVIS,Danny,2,0,2,0,100
29911,112,D,ILLINOI,9,SCHAKOWS,Janice,3,2,1,1,100
15453,112,D,ILLINOI,12,COSTELLO,Jerry,3,1,2,0,60
29912,112,R,ILLINOI,13,BIGGERT,Judy,4,3,1,1,40
29349,112,R,ILLINOI,16,MANZULLO,Donald,3,1,2,0,0
21130,112,R,ILLINOI,17,SCHILLING,Bobby,10,4,6,0,0
29718,112,R,ILLINOI,19,SHIMKUS,John,3,0,3,0,0
15124,112,D,INDIANA,1,VISCLOSKY,Peter,2,0,2,0,80
20717,112,D,INDIANA,2,DONNELLY,Joe,2,1,2,0,70
21100,112,R,INDIANA,3,STUTZMAN,Marlin,2,0,1,0,0
21131,112,R,INDIANA,4,ROKITA,Todd,2,0,2,0,0
15014,112,R,INDIANA,5,BURTON,Dan,3,2,1,0,0
20117,112,R,INDIANA,6,PENCE,Mike,3,2,1,0,0
20757,112,D,INDIANA,7,CARSON,Andre,1,1,0,0,100
21132,112,R,INDIANA,8,BUCSHON,Larry,4,2,2,0,0
21133,112,R,INDIANA,9,YOUNG,Todd,4,3,1,0,0
20719,112,D,IOWA,1,BRALEY,Bruce,3,1,2,0,100
29721,112,D,IOWA,3,BOSWELL,Leonard,3,2,1,0,100
29522,112,R,IOWA,4,LATHAM,Tom,3,2,1,0,0
20325,112,R,IOWA,5,KING,Steve,3,0,3,0,0
21134,112,R,KANSAS,1,HUELSKAMP,Tim,4,2,2,0,10
20915,112,R,KANSAS,2,JENKINS,Lynn,2,1,1,1,0
21136,112,R,KANSAS,4,POMPEO,Mike,1,0,1,0,0
29525,112,R,KENTUCK,1,WHITFIEL,Ed,1,1,0,0,0
20916,112,R,KENTUCK,2,GUTHRIE,Brett,3,2,1,0,0
20723,112,D,KENTUCK,3,YARMUTH,John,1,0,1,0,100
14854,112,R,KENTUCK,5,ROGERS,Harold,3,1,2,0,0
20326,112,D,KENTUCK,6,CHANDLER,Ben,3,1,2,0,80
20759,112,R,LOUISIA,1,SCALISE,Steve,1,1,0,0,0
21138,112,R,LOUISIA,3,LANDRY,Jeff,1,0,1,0,0
20919,112,R,LOUISIA,6,CASSIDY,Bill,3,2,1,0,0
20514,112,R,LOUISIA,7,BOUSTANY,Charles,2,1,1,0,0
20329,112,D,MARYLAN,2,RUPPERSBE,C.A. Dutch,2,1,1,0,90
14873,112,D,MARYLAN,5,HOYER,Steny,3,3,0,0,80
20330,112,D,MARYLAN,8,VAN HOLLE,Chris,3,1,2,0,100
29123,112,D,MASSACH,1,OLVER,John,1,1,0,0,80
15616,112,D,MASSACH,2,NEAL,Richard,4,1,3,0,80
20754,112,D,MASSACH,5,TSONGAS,Niki,3,3,0,1,100
29919,112,D,MASSACH,8,CAPUANO,Michael,2,0,2,0,89
20119,112,D,MASSACH,9,LYNCH,Stephen,2,2,0,0,90
21140,112,D,MASSACH,10,KEATING,William,2,1,1,0,78
21142,112,R,MICHIGA,2,HUIZENGA,Bill,5,1,4,0,0
21143,112,R,MICHIGA,3,AMASH,Justin,3,2,1,0,10
14430,112,D,MICHIGA,5,KILDEE,Dale,3,1,2,0,90
20120,112,R,MICHIGA,8,ROGERS,Mike,2,1,1,0,0
20923,112,D,MICHIGA,9,PETERS,Gary,3,2,1,0,100
20332,112,R,MICHIGA,11,MCCOTTER,Thaddeus,3,1,2,0,0
15033,112,D,MICHIGA,12,LEVIN,Sander,4,2,2,0,90
10713,112,D,MICHIGA,14,CONYERS,John,2,0,2,0,100
20726,112,D,MINNESO,1,WALZ,Timothy,2,1,1,0,80
20333,112,R,MINNESO,2,KLINE,John,2,1,1,0,0
20924,112,R,MINNESO,3,PAULSEN,Erik,4,4,0,0,10
20122,112,D,MINNESO,4,MCCOLLUM,Betty,2,1,1,1,100
20728,112,R,MINNESO,6,BACHMANN,Michele,5,3,2,1,10
29127,112,D,MINNESO,7,PETERSON,Collin,3,0,3,0,60
21147,112,R,MISSISS,1,NUNNELEE,Alan,3,1,2,0,0
29368,112,D,MISSISS,2,THOMPSON,Bennie,1,1,0,0,80
20925,112,R,MISSISS,3,HARPER,Gregg,2,1,1,0,0
21148,112,R,MISSISS,4,PALAZZO,Steven,3,1,2,0,0
20147,112,D,MISSOUR,1,CLAY,Lacy,2,1,1,0,100
20123,112,R,MISSOUR,2,AKIN,Todd,6,2,4,0,0
20516,112,D,MISSOUR,3,CARNAHAN,Russ,2,0,2,0,100
21149,112,R,MISSOUR,4,HARTZLER,Vicky,1,1,0,1,0
20124,112,R,MISSOUR,6,GRAVES,Sam,3,2,1,0,10
29736,112,R,MISSOUR,8,EMERSON,Jo Ann,8,7,1,1,0
20125,112,R,MONTANA,1,REHBERG,Denny,3,2,1,0,0
29921,112,R,NEBRASK,2,TERRY,Lee,3,0,3,0,0
29922,112,D,NEVADA,1,BERKLEY,Shelley,2,0,2,1,90
20730,112,R,NEVADA,2,HELLER,Dean,4,2,2,0,0
29538,112,R,NEW HAM,2,BASS,Charles,2,1,1,0,33
29132,112,D,NEW JER,1,ANDREWS,Robert,2,2,0,0,80
20336,112,R,NEW JER,5,GARRETT,Scott,2,2,0,0,20
29541,112,R,NEW JER,11,FRELINGH,Rodney,2,2,0,0,33
29923,112,D,NEW JER,12,HOLT,Rush,3,1,2,0,100
20542,112,D,NEW JER,13,SIRES,Albio,1,1,0,0,90
20930,112,D,NEW MEX,1,HEINRICH,Martin,2,0,2,0,100
20338,112,D,NEW YOR,1,BISHOP,Timothy,2,2,0,0,90
29375,112,R,NEW YOR,3,KING,Peter,2,1,1,0,0
29744,112,D,NEW YOR,4,MCCARTHY,Carolyn,1,0,1,1,100
15000,112,D,NEW YOR,5,ACKERMAN,Gary,3,1,2,0,80
29776,112,D,NEW YOR,6,MEEKS,Gregory,3,3,0,0,80
29925,112,D,NEW YOR,7,CROWLEY,Joseph,3,1,2,0,100
21197,112,R,NEW YOR,9,TURNER,Robert,5,2,3,0,0
15072,112,D,NEW YOR,10,TOWNS,Edolphus,2,1,1,0,90
29379,112,D,NEW YOR,14,MALONEY,Carolyn,2,2,0,1,100
13035,112,D,NEW YOR,15,RANGEL,Charles,2,1,1,0,100
29134,112,D,NEW YOR,16,SERRANO,Jose,5,2,3,0,90
15603,112,D,NEW YOR,17,ENGEL,Eliot,3,1,2,0,89
15612,112,D,NEW YOR,18,LOWEY,Nita,3,2,1,1,100
21155,112,R,NEW YOR,19,HAYWORTH,Nan,2,0,2,1,0
21156,112,R,NEW YOR,20,GIBSON,Christopher,3,2,1,0,0
29380,112,D,NEW YOR,22,HINCHEY,Maurice,3,1,2,0,78
20957,112,D,NEW YOR,23,OWENS,William,3,2,1,0,90
21194,112,D,NEW YOR,26,HOCHUL,Kathleen,2,1,1,1,71
20519,112,D,NEW YOR,27,HIGGINS,Brian,2,1,1,0,80
15444,112,D,NEW YOR,28,SLAUGHTE,Louise,3,0,3,1,100
21159,112,R,NORTH C,2,ELLMERS,Renee,1,0,1,1,0
29546,112,R,NORTH C,3,JONES,Walter,1,1,0,0,20
15438,112,D,NORTH C,4,PRICE,David,2,1,1,0,100
20521,112,R,NORTH C,5,FOXX,Virginia,1,1,0,1,0
20938,112,D,NORTH C,8,KISSELL,Larry,2,2,0,0,100
20737,112,D,NORTH C,11,SHULER,Heath,2,1,1,0,33
29383,112,D,NORTH C,12,WATT,Melvin,2,0,2,0,80
21160,112,R,NORTH D,1,BERG,Rick,1,0,1,0,10
29550,112,R,OHIO,1,CHABOT,Steve,2,1,1,0,0
20540,112,R,OHIO,2,SCHMIDT,Jean,1,1,0,1,0
20342,112,R,OHIO,3,TURNER,Michael,2,2,0,0,0
20738,112,R,OHIO,4,JORDAN,James,4,2,2,0,0
20755,112,R,OHIO,5,LATTA,Robert,2,2,0,0,0
21162,112,R,OHIO,6,JOHNSON,William,4,2,2,0,0
29553,112,R,OHIO,14,LATOURET,Steven,5,4,1,0,10
21163,112,R,OHIO,15,STIVERS,Steve,1,1,0,0,0
21165,112,R,OHIO,18,GIBBS,Robert,3,1,2,0,0
20131,112,R,OKLAHOM,1,SULLIVAN,John,4,2,2,0,0
20523,112,D,OKLAHOM,2,BOREN,Dan,1,1,0,0,30
29393,112,R,OKLAHOM,3,LUCAS,Frank,3,2,1,0,0
20344,112,R,OKLAHOM,4,COLE,Tom,1,0,1,0,0
21166,112,R,OKLAHOM,5,LANKFORD,James,2,1,1,0,0
29932,112,R,OREGON,2,WALDEN,Greg,1,0,1,0,10
29588,112,D,OREGON,3,BLUMENAU,Earl,2,1,1,0,100
20944,112,D,OREGON,5,SCHRADER,Kurt,5,2,3,0,80
29777,112,D,PENNSYL,1,BRADY,Robert,2,1,1,0,100
20946,112,R,PENNSYL,5,THOMPSON,Glenn,3,0,3,0,0
20345,112,R,PENNSYL,6,GERLACH,Jim,3,1,2,0,0
21168,112,R,PENNSYL,7,MEEHAN,Patrick,3,0,3,0,20
20524,112,R,PENNSYL,8,FITZPATRI,Michael,6,3,3,0,0
20134,112,R,PENNSYL,9,SHUSTER,Bill,2,1,1,0,0
21170,112,R,PENNSYL,10,MARINO,Thomas,2,1,1,0,0
21171,112,R,PENNSYL,11,BARLETTA,Lou,4,4,0,0,0
20960,112,D,PENNSYL,12,CRITZ,Mark,2,1,1,0,80
20525,112,D,PENNSYL,13,SCHWARTZ,Allyson,2,0,2,1,100
29561,112,D,PENNSYL,14,DOYLE,Michael,4,1,3,0,100
20526,112,R,PENNSYL,15,DENT,Charles,3,1,2,0,20
29752,112,R,PENNSYL,16,PITTS,Joseph,3,2,1,0,10
20346,112,R,PENNSYL,18,MURPHY,Timothy,1,1,0,0,0
20135,112,R,PENNSYL,19,PLATTS,Todd,2,1,1,0,11
20138,112,R,SOUTH C,2,WILSON,Joe,4,0,4,0,0
21174,112,R,SOUTH C,3,DUNCAN,Jeff,3,0,3,0,0
39301,112,D,SOUTH C,6,CLYBURN,James,3,3,0,0,80
20947,112,R,TENNESS,1,ROE,David,3,1,2,0,0
15455,112,R,TENNESS,2,DUNCAN,John,4,2,2,0,0
21179,112,R,TENNESS,4,DESJARLAIS,Scott,3,1,2,0,10
20351,112,R,TENNESS,7,BLACKBURN,Marsha,2,1,1,1,0
21181,112,R,TENNESS,8,FINCHER,Stephen,3,1,2,0,0
20527,112,R,TEXAS,1,GOHMERT,Louie,3,3,0,0,0
20528,112,R,TEXAS,2,POE,Ted,4,3,1,0,10
29143,112,R,TEXAS,3,JOHNSON,Sam,3,2,1,0,0
94828,112,R,TEXAS,4,HALL,Ralph,3,0,3,0,0
