REPRESENTATIVE,PARTY,STATE,VOTE,session,roll_no,chamber,congress,bio_url
Pomeroy,Democratic,North Dakota,AYE,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000422
Porter,Republican,Nevada,NO,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000589
Portman,Republican,Ohio,NOT VOTING,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000449
Price (NC),Democratic,North Carolina,AYE,2,197,House,108,https://clerk.house.gov/members/P000523
Pryce (OH),Republican,Ohio,AYE,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000555
Putnam,Republican,Florida,NO,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000586
Quinn,Republican,New York,NO,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=Q000016
Radanovich,Republican,California,NO,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000004
Rahall,Democratic,West Virginia,NO,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000011
Ramstad,Republican,Minnesota,AYE,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000033
Rangel,Democratic,New York,AYE,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000053
Regula,Republican,Ohio,NO,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000141
Rehberg,Republican,Montana,NO,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000571
Renzi,Republican,Arizona,NO,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000574
Reyes,Democratic,Texas,AYE,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000170
Reynolds,Republican,New York,NO,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000569
Rodriguez,Democratic,Texas,AYE,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000568
Rogers (AL),Republican,Alabama,NO,2,197,House,108,https://clerk.house.gov/members/R000575
Rogers (KY),Republican,Kentucky,NO,2,197,House,108,https://clerk.house.gov/members/R000395
Rogers (MI),Republican,Michigan,NO,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000572
Rohrabacher,Republican,California,NO,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000409
Ros-Lehtinen,Republican,Florida,NO,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000435
Ross,Democratic,Arkansas,NO,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000573
Rothman,Democratic,New Jersey,AYE,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000462
Roybal-Allard,Democratic,California,AYE,2,197,House,108,https://clerk.house.gov/members/R000486
Royce,Republican,California,NO,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000487
Ruppersberger,Democratic,Maryland,AYE,2,197,House,108,https://clerk.house.gov/members/R000576
Rush,Democratic,Illinois,AYE,2,197,House,108,https://clerk.house.gov/members/R000515
Ryan (OH),Democratic,Ohio,AYE,2,197,House,108,https://clerk.house.gov/members/R000577
Ryan (WI),Republican,Wisconsin,NO,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000570
Ryun (KS),Republican,Kansas,NO,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000566
Sabo,Democratic,Minnesota,AYE,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000005
"Sánchez, Linda T.",Democratic,California,AYE,2,197,House,108,https://clerk.house.gov/members/S001156
"Sanchez, Loretta",Democratic,California,AYE,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000030
Sanders,Independent,Vermont,AYE,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000033
Sandlin,Democratic,Texas,AYE,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000044
Saxton,Republican,New Jersey,NO,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000097
Schakowsky,Democratic,Illinois,AYE,2,197,House,108,https://clerk.house.gov/members/S001145
Schiff,Democratic,California,AYE,2,197,House,108,https://clerk.house.gov/members/S001150
Schrock,Republican,Virginia,NO,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001151
Scott (GA),Democratic,Georgia,AYE,2,197,House,108,https://clerk.house.gov/members/S001157
Scott (VA),Democratic,Virginia,AYE,2,197,House,108,https://clerk.house.gov/members/S000185
Sensenbrenner,Republican,Wisconsin,NO,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000244
Serrano,Democratic,New York,AYE,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000248
Sessions,Republican,Texas,NO,2,197,House,108,https://clerk.house.gov/members/S000250
Shadegg,Republican,Arizona,NO,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000275
Shaw,Republican,Florida,AYE,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000303
Shays,Republican,Connecticut,AYE,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001144
Sherman,Democratic,California,AYE,2,197,House,108,https://clerk.house.gov/members/S000344
Sherwood,Republican,Pennsylvania,NO,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001146
Shimkus,Republican,Illinois,NO,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000364
Shuster,Republican,Pennsylvania,NO,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001154
Simmons,Republican,Connecticut,AYE,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001152
Simpson,Republican,Idaho,NO,2,197,House,108,https://clerk.house.gov/members/S001148
Skelton,Democratic,Missouri,NO,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000465
Slaughter,Democratic,New York,AYE,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000480
Smith (MI),Republican,Michigan,NO,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000597
Smith (NJ),Republican,New Jersey,NO,2,197,House,108,https://clerk.house.gov/members/S000522
Smith (TX),Republican,Texas,NO,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000583
Smith (WA),Democratic,Washington,AYE,2,197,House,108,https://clerk.house.gov/members/S000510
Snyder,Democratic,Arkansas,AYE,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000672
Solis,Democratic,California,AYE,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001153
Souder,Republican,Indiana,NO,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001143
Spratt,Democratic,South Carolina,AYE,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000749
Stark,Democratic,California,AYE,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000810
Stearns,Republican,Florida,NO,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000822
Stenholm,Democratic,Texas,NO,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000851
Strickland,Democratic,Ohio,AYE,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001004
Stupak,Democratic,Michigan,NO,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001045
Sullivan,Republican,Oklahoma,NO,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001155
Sweeney,Republican,New York,NO,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001149
Tancredo,Republican,Colorado,NO,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000458
Tanner,Democratic,Tennessee,AYE,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000038
Tauscher,Democratic,California,AYE,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000057
Tauzin,Republican,Louisiana,NOT VOTING,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000058
Taylor (MS),Democratic,Mississippi,NO,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000074
Taylor (NC),Republican,North Carolina,NO,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000067
Terry,Republican,Nebraska,NO,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000459
Thomas,Republican,California,AYE,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000188
Thompson (CA),Democratic,California,AYE,2,197,House,108,https://clerk.house.gov/members/T000460
Thompson (MS),Democratic,Mississippi,AYE,2,197,House,108,https://clerk.house.gov/members/T000193
Thornberry,Republican,Texas,NO,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000238
Tiahrt,Republican,Kansas,NO,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000260
Tiberi,Republican,Ohio,NO,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000462
Tierney,Democratic,Massachusetts,AYE,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000266
Toomey,Republican,Pennsylvania,NO,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000461
Towns,Democratic,New York,AYE,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000326
Turner (OH),Republican,Ohio,NO,2,197,House,108,https://clerk.house.gov/members/T000463
Turner (TX),Democratic,Texas,AYE,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000424
Udall (CO),Democratic,Colorado,AYE,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=U000038
Udall (NM),Democratic,New Mexico,AYE,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=U000039
Upton,Republican,Michigan,NO,2,197,House,108,https://clerk.house.gov/members/U000031
Van Hollen,Democratic,Maryland,AYE,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=V000128
Velázquez,Democratic,New York,AYE,2,197,House,108,https://clerk.house.gov/members/V000081
Visclosky,Democratic,Indiana,AYE,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=V000108
Vitter,Republican,Louisiana,NO,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=V000127
Walden (OR),Republican,Oregon,AYE,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000791
Walsh,Republican,New York,NO,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000099
Wamp,Republican,Tennessee,NO,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000119
Waters,Democratic,California,AYE,2,197,House,108,https://clerk.house.gov/members/W000187
Watson,Democratic,California,AYE,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000794
Watt,Democratic,North Carolina,AYE,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000207
Waxman,Democratic,California,AYE,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000215
Weiner,Democratic,New York,AYE,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000792
Weldon (FL),Republican,Florida,NO,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000267
Weldon (PA),Republican,Pennsylvania,NO,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000268
Weller,Republican,Illinois,NO,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000273
Wexler,Democratic,Florida,AYE,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000314
Whitfield,Republican,Kentucky,NO,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000413
Wicker,Republican,Mississippi,NO,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000437
Wilson (NM),Republican,New Mexico,NO,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000789
Wilson (SC),Republican,South Carolina,NO,2,197,House,108,https://clerk.house.gov/members/W000795
Wolf,Republican,Virginia,NO,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000672
Woolsey,Democratic,California,AYE,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000738
Wu,Democratic,Oregon,AYE,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000793
Wynn,Democratic,Maryland,AYE,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000784
Young (AK),Republican,Alaska,NO,2,197,House,108,https://clerk.house.gov/members/Y000033
Young (FL),Republican,Florida,NO,2,197,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=Y000031
Abercrombie,Democratic,Hawaii,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000014
Ackerman,Democratic,New York,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000022
Aderholt,Republican,Alabama,NAY,2,473,House,108,https://clerk.house.gov/members/A000055
Akin,Republican,Missouri,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000358
Alexander,Republican,Louisiana,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000361
Allen,Democratic,Maine,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000357
Andrews,Democratic,New Jersey,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000210
Baca,Democratic,California,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001234
Bachus,Republican,Alabama,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000013
Baird,Democratic,Washington,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001229
Baker,Republican,Louisiana,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000072
Baldwin,Democratic,Wisconsin,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001230
Ballenger,Republican,North Carolina,NOT VOTING,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000104
Barrett (SC),Republican,South Carolina,NOT VOTING,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001239
Bartlett (MD),Republican,Maryland,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000208
Barton (TX),Republican,Texas,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000213
Bass,Republican,New Hampshire,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000220
Beauprez,Republican,Colorado,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001240
Becerra,Democratic,California,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000287
Bell,Democratic,Texas,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001241
Berkley,Democratic,Nevada,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001231
Berman,Democratic,California,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000410
Berry,Democratic,Arkansas,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000420
Biggert,Republican,Illinois,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001232
Bilirakis,Republican,Florida,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000463
Bishop (GA),Democratic,Georgia,YEA,2,473,House,108,https://clerk.house.gov/members/B000490
Bishop (NY),Democratic,New York,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001242
Bishop (UT),Republican,Utah,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001250
Blackburn,Republican,Tennessee,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001243
Blumenauer,Democratic,Oregon,YEA,2,473,House,108,https://clerk.house.gov/members/B000574
Blunt,Republican,Missouri,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000575
Boehlert,Republican,New York,NOT VOTING,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000586
Boehner,Republican,Ohio,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000589
Bonilla,Republican,Texas,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000617
Bonner,Republican,Alabama,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001244
Bono,Republican,California,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001228
Boozman,Republican,Arkansas,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001236
Boswell,Democratic,Iowa,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000652
Boucher,Democratic,Virginia,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000657
Boyd,Democratic,Florida,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000716
Bradley (NH),Republican,New Hampshire,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001246
Brady (PA),Democratic,Pennsylvania,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001227
Brady (TX),Republican,Texas,NAY,2,473,House,108,https://clerk.house.gov/members/B000755
Brown (OH),Democratic,Ohio,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000944
Brown (SC),Republican,South Carolina,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001235
"Brown, Corrine",Democratic,Florida,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000911
"Brown-Waite, Ginny",Republican,Florida,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001247
Burgess,Republican,Texas,NAY,2,473,House,108,https://clerk.house.gov/members/B001248
Burns,Republican,Georgia,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001249
Burr,Republican,North Carolina,NOT VOTING,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001135
Burton (IN),Republican,Indiana,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001149
Butterfield,Democratic,North Carolina,YEA,2,473,House,108,https://clerk.house.gov/members/B001251
Buyer,Republican,Indiana,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001203
Calvert,Republican,California,NAY,2,473,House,108,https://clerk.house.gov/members/C000059
Camp,Republican,Michigan,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C000071
Cannon,Republican,Utah,NOT VOTING,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C000116
Cantor,Republican,Virginia,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C001046
Capito,Republican,West Virginia,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C001047
Capps,Democratic,California,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C001036
Capuano,Democratic,Massachusetts,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C001037
Cardin,Democratic,Maryland,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C000141
Cardoza,Democratic,California,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C001050
Carson (IN),Democratic,Indiana,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C000191
Carson (OK),Democratic,Oklahoma,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C001044
Carter,Republican,Texas,NAY,2,473,House,108,https://clerk.house.gov/members/C001051
Case,Democratic,Hawaii,YEA,2,473,House,108,https://clerk.house.gov/members/C001055
Castle,Republican,Delaware,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C000243
Chabot,Republican,Ohio,NAY,2,473,House,108,https://clerk.house.gov/members/C000266
Chandler,Democratic,Kentucky,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C001058
Chocola,Republican,Indiana,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C001052
Clay,Democratic,Missouri,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C001049
Clyburn,Democratic,South Carolina,YEA,2,473,House,108,https://clerk.house.gov/members/C000537
Coble,Republican,North Carolina,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C000556
Cole,Republican,Oklahoma,NAY,2,473,House,108,https://clerk.house.gov/members/C001053
Collins,Republican,Georgia,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C000640
Conyers,Democratic,Michigan,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C000714
Cooper,Democratic,Tennessee,YEA,2,473,House,108,https://clerk.house.gov/members/C000754
Costello,Democratic,Illinois,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C000794
Cox,Republican,California,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C000830
Cramer,Democratic,Alabama,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C000868
Crane,Republican,Illinois,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C000873
Crenshaw,Republican,Florida,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C001045
Crowley,Democratic,New York,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C001038
Cubin,Republican,Wyoming,NOT VOTING,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C000962
Culberson,Republican,Texas,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C001048
Cummings,Democratic,Maryland,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C000984
Cunningham,Republican,California,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C000994
Davis (AL),Democratic,Alabama,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=D000602
Davis (CA),Democratic,California,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=D000598
Davis (FL),Democratic,Florida,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=D000114
Davis (IL),Democratic,Illinois,YEA,2,473,House,108,https://clerk.house.gov/members/D000096
Davis (TN),Democratic,Tennessee,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=D000599
"Davis, Jo Ann",Republican,Virginia,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=D000597
"Davis, Tom",Republican,Virginia,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=D000136
Deal (GA),Republican,Georgia,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=D000168
DeFazio,Democratic,Oregon,YEA,2,473,House,108,https://clerk.house.gov/members/D000191
DeGette,Democratic,Colorado,YEA,2,473,House,108,https://clerk.house.gov/members/D000197
Delahunt,Democratic,Massachusetts,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=D000210
DeLauro,Democratic,Connecticut,YEA,2,473,House,108,https://clerk.house.gov/members/D000216
DeLay,Republican,Texas,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=D000217
DeMint,Republican,South Carolina,NOT VOTING,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=D000595
Deutsch,Democratic,Florida,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=D000275
"Diaz-Balart, L.",Republican,Florida,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=D000299
"Diaz-Balart, M.",Republican,Florida,YEA,2,473,House,108,https://clerk.house.gov/members/D000600
Dicks,Democratic,Washington,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=D000327
Dingell,Democratic,Michigan,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=D000355
Doggett,Democratic,Texas,YEA,2,473,House,108,https://clerk.house.gov/members/D000399
Dooley (CA),Democratic,California,NOT VOTING,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=D000424
Doolittle,Republican,California,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=D000429
Doyle,Democratic,Pennsylvania,YEA,2,473,House,108,https://clerk.house.gov/members/D000482
Dreier,Republican,California,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=D000492
Duncan,Republican,Tennessee,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=D000533
Dunn,Republican,Washington,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=D000549
Edwards,Democratic,Texas,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=E000063
Ehlers,Republican,Michigan,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=E000092
Emanuel,Democratic,Illinois,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=E000287
Emerson,Republican,Missouri,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=E000172
Engel,Democratic,New York,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=E000179
English,Republican,Pennsylvania,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=E000187
Eshoo,Democratic,California,YEA,2,473,House,108,https://clerk.house.gov/members/E000215
Etheridge,Democratic,North Carolina,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=E000226
Evans,Democratic,Illinois,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=E000250
Everett,Republican,Alabama,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=E000268
Farr,Democratic,California,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000030
Fattah,Democratic,Pennsylvania,NOT VOTING,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000043
Feeney,Republican,Florida,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000447
Ferguson,Republican,New Jersey,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000443
Filner,Democratic,California,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000116
Flake,Republican,Arizona,NAY,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000444
Foley,Republican,Florida,YEA,2,473,House,108,http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000238
