Cosponsor,Date Cosponsored,bill,bill_name,congress,bio_url
"Rep. Ruppersberger, C. A. Dutch [D-MD-2]",2/8/2011,H.R.458,High School Athletics Accountability Act of 2023,112,https://www.congress.gov/member/c-a-ruppersberger/R000576
"Rep. Hirono, Mazie K. [D-HI-2]",2/8/2011,H.R.458,High School Athletics Accountability Act of 2024,112,https://www.congress.gov/member/mazie-hirono/H001042
"Rep. Richardson, Laura [D-CA-37]",2/8/2011,H.R.458,High School Athletics Accountability Act of 2025,112,https://www.congress.gov/member/laura-richardson/R000581
"Rep. Grijalva, Raul M. [D-AZ-7]",2/8/2011,H.R.458,High School Athletics Accountability Act of 2026,112,https://www.congress.gov/member/raul-grijalva/G000551
"Rep. Moran, James P. [D-VA-8]",2/8/2011,H.R.458,High School Athletics Accountability Act of 2027,112,https://www.congress.gov/member/james-moran/M000933
"Rep. Napolitano, Grace F. [D-CA-38]",2/8/2011,H.R.458,High School Athletics Accountability Act of 2028,112,https://www.congress.gov/member/grace-napolitano/N000179
"Rep. Scott, Robert C. ""Bobby"" [D-VA-3]",2/8/2011,H.R.458,High School Athletics Accountability Act of 2029,112,https://www.congress.gov/member/robert-scott/S000185
"Rep. Wu, David [D-OR-1]",2/8/2011,H.R.458,High School Athletics Accountability Act of 2030,112,https://www.congress.gov/member/david-wu/W000793
"Del. Norton, Eleanor Holmes [D-DC-At Large]",2/9/2011,H.R.458,High School Athletics Accountability Act of 2031,112,https://www.congress.gov/member/eleanor-norton/N000147
"Rep. Holt, Rush [D-NJ-12]",2/9/2011,H.R.458,High School Athletics Accountability Act of 2032,112,https://www.congress.gov/member/rush-holt/H001032
"Rep. Pastor, Ed [D-AZ-4]",2/9/2011,H.R.458,High School Athletics Accountability Act of 2033,112,https://www.congress.gov/member/ed-pastor/P000099
"Rep. McCollum, Betty [D-MN-4]",2/9/2011,H.R.458,High School Athletics Accountability Act of 2034,112,https://www.congress.gov/member/betty-mccollum/M001143
"Rep. Jackson Lee, Sheila [D-TX-18]",2/9/2011,H.R.458,High School Athletics Accountability Act of 2035,112,https://www.congress.gov/member/sheila-jackson-lee/J000032
"Del. Christensen, Donna M. [D-VI-At Large]",2/9/2011,H.R.458,High School Athletics Accountability Act of 2036,112,https://www.congress.gov/member/donna-christensen/C000380
"Rep. Jackson, Jesse L., Jr. [D-IL-2]",2/10/2011,H.R.458,High School Athletics Accountability Act of 2037,112,https://www.congress.gov/member/jesse-jackson/J000283
"Rep. Rothman, Steven R. [D-NJ-9]",2/10/2011,H.R.458,High School Athletics Accountability Act of 2038,112,https://www.congress.gov/member/steven-rothman/R000462
"Rep. Yarmuth, John A. [D-KY-3]",2/14/2011,H.R.458,High School Athletics Accountability Act of 2039,112,https://www.congress.gov/member/john-yarmuth/Y000062
"Rep. Filner, Bob [D-CA-51]",2/14/2011,H.R.458,High School Athletics Accountability Act of 2040,112,https://www.congress.gov/member/bob-filner/F000116
"Rep. McCarthy, Carolyn [D-NY-4]",2/14/2012,H.R.458,High School Athletics Accountability Act of 2041,112,https://www.congress.gov/member/carolyn-mccarthy/M000309
"Rep. Rangel, Charles B. [D-NY-15]",2/14/2012,H.R.458,High School Athletics Accountability Act of 2042,112,https://www.congress.gov/member/charles-rangel/R000053
"Rep. Bishop, Timothy H. [D-NY-1]",2/14/2012,H.R.458,High School Athletics Accountability Act of 2043,112,https://www.congress.gov/member/timothy-bishop/B001242
"Rep. Lewis, John [D-GA-5]",2/14/2012,H.R.458,High School Athletics Accountability Act of 2044,112,https://www.congress.gov/member/john-lewis/L000287
"Rep. Waters, Maxine [D-CA-35]",2/14/2012,H.R.458,High School Athletics Accountability Act of 2045,112,https://www.congress.gov/member/maxine-waters/W000187
"Rep. Roybal-Allard, Lucille [D-CA-34]",2/16/2011,H.R.458,High School Athletics Accountability Act of 2046,112,https://www.congress.gov/member/lucille-roybal-allard/R000486
"Rep. Polis, Jared [D-CO-2]",2/16/2012,H.R.458,High School Athletics Accountability Act of 2047,112,https://www.congress.gov/member/jared-polis/P000598
"Rep. Moore, Gwen [D-WI-4]",2/16/2012,H.R.458,High School Athletics Accountability Act of 2048,112,https://www.congress.gov/member/gwen-moore/M001160
"Rep. Stark, Fortney Pete [D-CA-13]",2/18/2011,H.R.458,High School Athletics Accountability Act of 2049,112,https://www.congress.gov/member/pete-stark/S000810
"Rep. Wilson, Frederica S. [D-FL-17]",2/18/2011,H.R.458,High School Athletics Accountability Act of 2050,112,https://www.congress.gov/member/frederica-wilson/W000808
"Rep. Davis, Susan A. [D-CA-53]",2/29/2012,H.R.458,High School Athletics Accountability Act of 2051,112,https://www.congress.gov/member/susan-davis/D000598
"Rep. Garamendi, John [D-CA-10]",2/29/2012,H.R.458,High School Athletics Accountability Act of 2052,112,https://www.congress.gov/member/john-garamendi/G000559
"Rep. Maloney, Carolyn B. [D-NY-14]",3/3/2011,H.R.458,High School Athletics Accountability Act of 2053,112,https://www.congress.gov/member/carolyn-maloney/M000087
"Rep. Schiff, Adam B. [D-CA-29]",3/3/2011,H.R.458,High School Athletics Accountability Act of 2054,112,https://www.congress.gov/member/adam-schiff/S001150
"Rep. Lowey, Nita M. [D-NY-18]",3/8/2011,H.R.458,High School Athletics Accountability Act of 2055,112,https://www.congress.gov/member/nita-lowey/L000480
"Rep. Blumenauer, Earl [D-OR-3]",3/26/2012,H.R.458,High School Athletics Accountability Act of 2056,112,https://www.congress.gov/member/earl-blumenauer/B000574
"Rep. Hinojosa, Ruben [D-TX-15]",3/26/2012,H.R.458,High School Athletics Accountability Act of 2057,112,https://www.congress.gov/member/ruben-hinojosa/H000636
"Rep. Honda, Michael M. [D-CA-15]",3/26/2012,H.R.458,High School Athletics Accountability Act of 2058,112,https://www.congress.gov/member/michael-honda/H001034
"Rep. Capps, Lois [D-CA-23]",3/29/2011,H.R.458,High School Athletics Accountability Act of 2059,112,https://www.congress.gov/member/lois-capps/C001036
"Rep. Berman, Howard L. [D-CA-28]",3/29/2011,H.R.458,High School Athletics Accountability Act of 2060,112,https://www.congress.gov/member/howard-berman/B000410
"Rep. Sutton, Betty [D-OH-13]",3/29/2011,H.R.458,High School Athletics Accountability Act of 2061,112,https://www.congress.gov/member/betty-sutton/S001174
"Rep. Frank, Barney [D-MA-4]",3/29/2011,H.R.458,High School Athletics Accountability Act of 2062,112,https://www.congress.gov/member/barney-frank/F000339
"Rep. Cohen, Steve [D-TN-9]",4/6/2011,H.R.458,High School Athletics Accountability Act of 2063,112,https://www.congress.gov/member/steve-cohen/C001068
"Rep. Peterson, Collin C. [D-MN-7]",4/8/2011,H.R.458,High School Athletics Accountability Act of 2064,112,https://www.congress.gov/member/collin-peterson/P000258
"Rep. Hanabusa, Colleen W. [D-HI-1]",4/15/2011,H.R.458,High School Athletics Accountability Act of 2065,112,https://www.congress.gov/member/colleen-hanabusa/H001050
"Rep. McGovern, James P. [D-MA-3]",4/16/2012,H.R.458,High School Athletics Accountability Act of 2066,112,https://www.congress.gov/member/james-mcgovern/M000312
"Rep. Waxman, Henry A. [D-CA-30]",4/16/2012,H.R.458,High School Athletics Accountability Act of 2067,112,https://www.congress.gov/member/henry-waxman/W000215
"Rep. Conyers, John, Jr. [D-MI-14]",5/3/2011,H.R.458,High School Athletics Accountability Act of 2068,112,https://www.congress.gov/member/john-conyers/C000714
"Rep. Fudge, Marcia L. [D-OH-11]",5/3/2011,H.R.458,High School Athletics Accountability Act of 2069,112,https://www.congress.gov/member/marcia-fudge/F000455
"Rep. Lofgren, Zoe [D-CA-16]",5/3/2011,H.R.458,High School Athletics Accountability Act of 2070,112,https://www.congress.gov/member/zoe-lofgren/L000397
"Rep. Payne, Donald M. [D-NJ-10]",5/3/2011,H.R.458,High School Athletics Accountability Act of 2071,112,https://www.congress.gov/member/donald-payne/P000149
"Rep. Berkley, Shelley [D-NV-1]",5/5/2011,H.R.458,High School Athletics Accountability Act of 2072,112,https://www.congress.gov/member/shelley-berkley/B001231
"Rep. Brown, Corrine [D-FL-3]",5/5/2011,H.R.458,High School Athletics Accountability Act of 2073,112,https://www.congress.gov/member/corrine-brown/B000911
"Rep. Edwards, Donna F. [D-MD-4]",5/26/2011,H.R.458,High School Athletics Accountability Act of 2074,112,https://www.congress.gov/member/donna-edwards/E000290
"Rep. Kaptur, Marcy [D-OH-9]",5/30/2012,H.R.458,High School Athletics Accountability Act of 2075,112,https://www.congress.gov/member/marcy-kaptur/K000009
"Rep. Crowley, Joseph [D-NY-7]",6/1/2012,H.R.458,High School Athletics Accountability Act of 2076,112,https://www.congress.gov/member/joseph-crowley/C001038
"Rep. Baldwin, Tammy [D-WI-2]",6/13/2011,H.R.458,High School Athletics Accountability Act of 2077,112,https://www.congress.gov/member/tammy-baldwin/B001230
"Rep. Baca, Joe [D-CA-43]",6/19/2012,H.R.458,High School Athletics Accountability Act of 2078,112,https://www.congress.gov/member/joe-baca/B001234
"Rep. Cicilline, David N. [D-RI-1]",6/19/2012,H.R.458,High School Athletics Accountability Act of 2079,112,https://www.congress.gov/member/david-cicilline/C001084
"Rep. Clarke, Yvette D. [D-NY-11]",6/21/2012,H.R.458,High School Athletics Accountability Act of 2080,112,https://www.congress.gov/member/yvette-clarke/C001067
"Rep. Doggett, Lloyd [D-TX-25]",6/21/2012,H.R.458,High School Athletics Accountability Act of 2081,112,https://www.congress.gov/member/lloyd-doggett/D000399
"Rep. Price, David E. [D-NC-4]",7/15/2011,H.R.458,High School Athletics Accountability Act of 2082,112,https://www.congress.gov/member/david-price/P000523
"Rep. Clarke, Hansen [D-MI-13]",7/17/2012,H.R.458,High School Athletics Accountability Act of 2083,112,https://www.congress.gov/member/hansen-clarke/C001085
"Rep. Brady, Robert A. [D-PA-1]",7/24/2012,H.R.458,High School Athletics Accountability Act of 2084,112,https://www.congress.gov/member/robert-brady/B001227
"Rep. Butterfield, G. K. [D-NC-1]",7/24/2012,H.R.458,High School Athletics Accountability Act of 2085,112,https://www.congress.gov/member/g-k-butterfield/B001251
"Rep. Doyle, Michael F. [D-PA-14]",7/24/2012,H.R.458,High School Athletics Accountability Act of 2086,112,https://www.congress.gov/member/mike-doyle/D000482
"Rep. Tonko, Paul [D-NY-21]",7/25/2012,H.R.458,High School Athletics Accountability Act of 2087,112,https://www.congress.gov/member/paul-tonko/T000469
"Rep. Smith, Adam [D-WA-9]",7/25/2012,H.R.458,High School Athletics Accountability Act of 2088,112,https://www.congress.gov/member/adam-smith/S000510
"Rep. Nadler, Jerrold [D-NY-8]",7/25/2012,H.R.458,High School Athletics Accountability Act of 2089,112,https://www.congress.gov/member/jerrold-nadler/N000002
"Rep. Courtney, Joe [D-CT-2]",7/25/2012,H.R.458,High School Athletics Accountability Act of 2090,112,https://www.congress.gov/member/joe-courtney/C001069
"Rep. Schwartz, Allyson Y. [D-PA-13]",7/25/2012,H.R.458,High School Athletics Accountability Act of 2091,112,https://www.congress.gov/member/allyson-schwartz/S001162
"Rep. Chu, Judy [D-CA-32]",7/25/2012,H.R.458,High School Athletics Accountability Act of 2092,112,https://www.congress.gov/member/judy-chu/C001080
"Rep. Deutch, Theodore E. [D-FL-19]",7/25/2012,H.R.458,High School Athletics Accountability Act of 2093,112,https://www.congress.gov/member/theodore-deutch/D000610
"Rep. Capuano, Michael E. [D-MA-8]",7/25/2012,H.R.458,High School Athletics Accountability Act of 2094,112,https://www.congress.gov/member/michael-capuano/C001037
"Rep. Pascrell, Bill, Jr. [D-NJ-8]",7/25/2012,H.R.458,High School Athletics Accountability Act of 2095,112,https://www.congress.gov/member/william-pascrell/P000096
"Rep. Pingree, Chellie [D-ME-1]",7/25/2012,H.R.458,High School Athletics Accountability Act of 2096,112,https://www.congress.gov/member/chellie-pingree/P000597
"Rep. Hahn, Janice [D-CA-36]",7/25/2012,H.R.458,High School Athletics Accountability Act of 2097,112,https://www.congress.gov/member/janice-hahn/H001063
"Rep. Sanchez, Loretta [D-CA-47]",7/25/2012,H.R.458,High School Athletics Accountability Act of 2098,112,https://www.congress.gov/member/loretta-sanchez/S000030
"Rep. Farr, Sam [D-CA-17]",7/25/2012,H.R.458,High School Athletics Accountability Act of 2099,112,https://www.congress.gov/member/sam-farr/F000030
"Del. Sablan, Gregorio Kilili Camacho [D-MP-At Large]",7/25/2012,H.R.458,High School Athletics Accountability Act of 2100,112,https://www.congress.gov/member/gregorio-sablan/S001177
"Rep. Dingell, John D. [D-MI-15]",7/25/2012,H.R.458,High School Athletics Accountability Act of 2101,112,https://www.congress.gov/member/john-dingell/D000355
"Rep. Peters, Gary C. [D-MI-9]",7/25/2012,H.R.458,High School Athletics Accountability Act of 2102,112,https://www.congress.gov/member/gary-peters/P000595
"Rep. Cleaver, Emanuel [D-MO-5]",7/25/2012,H.R.458,High School Athletics Accountability Act of 2103,112,https://www.congress.gov/member/emanuel-cleaver/C001061
"Rep. Bass, Karen [D-CA-33]",7/29/2011,H.R.458,High School Athletics Accountability Act of 2104,112,https://www.congress.gov/member/karen-bass/B001270
"Rep. Ellison, Keith [D-MN-5]",7/29/2011,H.R.458,High School Athletics Accountability Act of 2105,112,https://www.congress.gov/member/keith-ellison/E000288
"Rep. Braley, Bruce L. [D-IA-1]",7/31/2012,H.R.458,High School Athletics Accountability Act of 2106,112,https://www.congress.gov/member/bruce-braley/B001259
"Rep. Markey, Edward J. [D-MA-7]",7/31/2012,H.R.458,High School Athletics Accountability Act of 2107,112,https://www.congress.gov/member/edward-markey/M000133
"Rep. Van Hollen, Chris [D-MD-8]",7/31/2012,H.R.458,High School Athletics Accountability Act of 2108,112,https://www.congress.gov/member/chris-van-hollen/V000128
"Rep. Lynch, Stephen F. [D-MA-9]",7/31/2012,H.R.458,High School Athletics Accountability Act of 2109,112,https://www.congress.gov/member/stephen-lynch/L000562
"Rep. Kissell, Larry [D-NC-8]",7/31/2012,H.R.458,High School Athletics Accountability Act of 2110,112,https://www.congress.gov/member/larry-kissell/K000369
"Rep. Carson, Andre [D-IN-7]",7/31/2012,H.R.458,High School Athletics Accountability Act of 2111,112,https://www.congress.gov/member/andre-carson/C001072
"Rep. Boswell, Leonard L. [D-IA-3]",8/1/2011,H.R.458,High School Athletics Accountability Act of 2112,112,https://www.congress.gov/member/leonard-boswell/B000652
"Rep. Tierney, John F. [D-MA-6]",8/1/2012,H.R.458,High School Athletics Accountability Act of 2113,112,https://www.congress.gov/member/john-tierney/T000266
"Rep. Loebsack, David [D-IA-2]",8/1/2012,H.R.458,High School Athletics Accountability Act of 2114,112,https://www.congress.gov/member/david-loebsack/L000565
"Rep. Bonamici, Suzanne [D-OR-1]",8/2/2012,H.R.458,High School Athletics Accountability Act of 2115,112,https://www.congress.gov/member/suzanne-bonamici/B001278
"Rep. Tsongas, Niki [D-MA-5]",8/2/2012,H.R.458,High School Athletics Accountability Act of 2116,112,https://www.congress.gov/member/niki-tsongas/T000465
"Rep. McIntyre, Mike [D-NC-7]",9/7/2011,H.R.458,High School Athletics Accountability Act of 2117,112,https://www.congress.gov/member/mike-mcintyre/M000485
"Rep. Carnahan, Russ [D-MO-3]",9/7/2011,H.R.458,High School Athletics Accountability Act of 2118,112,https://www.congress.gov/member/russ-carnahan/C001060
"Rep. Israel, Steve [D-NY-2]",9/7/2011,H.R.458,High School Athletics Accountability Act of 2119,112,https://www.congress.gov/member/steve-israel/I000057
"Rep. Woolsey, Lynn C. [D-CA-6]",9/8/2011,H.R.458,High School Athletics Accountability Act of 2120,112,https://www.congress.gov/member/lynn-woolsey/W000738
"Rep. Schakowsky, Janice D. [D-IL-9]",9/12/2011,H.R.458,High School Athletics Accountability Act of 2121,112,https://www.congress.gov/member/janice-schakowsky/S001145
"Rep. Keating, William R. [D-MA-10]",9/13/2012,H.R.458,High School Athletics Accountability Act of 2122,112,https://www.congress.gov/member/william-keating/K000375
"Rep. Larsen, Rick [D-WA-2]",9/28/2012,H.R.458,High School Athletics Accountability Act of 2123,112,https://www.congress.gov/member/rick-larsen/L000560
"Rep. Kucinich, Dennis J. [D-OH-10]",10/26/2012,H.R.458,High School Athletics Accountability Act of 2124,112,https://www.congress.gov/member/dennis-kucinich/K000336
"Rep. Eshoo, Anna G. [D-CA-14]",10/26/2012,H.R.458,High School Athletics Accountability Act of 2125,112,https://www.congress.gov/member/anna-eshoo/E000215
"Rep. Sherman, Brad [D-CA-27]",10/26/2012,H.R.458,High School Athletics Accountability Act of 2126,112,https://www.congress.gov/member/brad-sherman/S000344
"Rep. Rush, Bobby L. [D-IL-1]",11/17/2011,H.R.458,High School Athletics Accountability Act of 2127,112,https://www.congress.gov/member/bobby-rush/R000515
"Rep. Maloney, Carolyn B. [D-NY-14] (",,H.R.2016,Campus Sexual Violence Elimination Act,112,https://www.congress.gov/member/carolyn-maloney/M000087
"Rep. Duncan, John J., Jr. [R-TN-2]*",5/26/2011,H.R.2016,Campus Sexual Violence Elimination Act,112,https://www.congress.gov/member/john-duncan/D000533
"Rep. Costa, Jim [D-CA-20]*",5/26/2011,H.R.2016,Campus Sexual Violence Elimination Act,112,https://www.congress.gov/member/jim-costa/C001059
"Rep. McGovern, James P. [D-MA-3]*",5/26/2011,H.R.2016,Campus Sexual Violence Elimination Act,112,https://www.congress.gov/member/james-mcgovern/M000312
"Rep. Grijalva, Raul M. [D-AZ-7]*",5/26/2011,H.R.2016,Campus Sexual Violence Elimination Act,112,https://www.congress.gov/member/raul-grijalva/G000551
"Rep. McCarthy, Carolyn [D-NY-4]*",5/26/2011,H.R.2016,Campus Sexual Violence Elimination Act,112,https://www.congress.gov/member/carolyn-mccarthy/M000309
"Rep. Johnson, Eddie Bernice [D-TX-30]",6/14/2011,H.R.2016,Campus Sexual Violence Elimination Act,112,https://www.congress.gov/member/eddie-johnson/J000126
"Rep. DeLauro, Rosa L. [D-CT-3]",6/22/2011,H.R.2016,Campus Sexual Violence Elimination Act,112,https://www.congress.gov/member/rosa-delauro/D000216
"Rep. Moran, James P. [D-VA-8]",6/22/2011,H.R.2016,Campus Sexual Violence Elimination Act,112,https://www.congress.gov/member/james-moran/M000933
"Rep. Rothman, Steven R. [D-NJ-9]",6/22/2011,H.R.2016,Campus Sexual Violence Elimination Act,112,https://www.congress.gov/member/steven-rothman/R000462
"Rep. Michaud, Michael H. [D-ME-2]",6/22/2011,H.R.2016,Campus Sexual Violence Elimination Act,112,https://www.congress.gov/member/michael-michaud/M001149
"Rep. Filner, Bob [D-CA-51]",7/8/2011,H.R.2016,Campus Sexual Violence Elimination Act,112,https://www.congress.gov/member/bob-filner/F000116
"Rep. Hirono, Mazie K. [D-HI-2]",7/13/2011,H.R.2016,Campus Sexual Violence Elimination Act,112,https://www.congress.gov/member/mazie-hirono/H001042
"Rep. Critz, Mark S. [D-PA-12]",7/13/2011,H.R.2016,Campus Sexual Violence Elimination Act,112,https://www.congress.gov/member/mark-critz/C001081
"Rep. Schakowsky, Janice D. [D-IL-9]",7/18/2011,H.R.2016,Campus Sexual Violence Elimination Act,112,https://www.congress.gov/member/janice-schakowsky/S001145
"Rep. Meehan, Patrick [R-PA-7]",7/18/2011,H.R.2016,Campus Sexual Violence Elimination Act,112,https://www.congress.gov/member/patrick-meehan/M001181
"Rep. Pascrell, Bill, Jr. [D-NJ-8]",7/18/2011,H.R.2016,Campus Sexual Violence Elimination Act,112,https://www.congress.gov/member/william-pascrell/P000096
"Rep. Peters, Gary C. [D-MI-9]",7/25/2011,H.R.2016,Campus Sexual Violence Elimination Act,112,https://www.congress.gov/member/gary-peters/P000595
