Cosponsor,Date Cosponsored,bill,bill_name,congress,bio_url
"Rep. Boyle, Brendan F. [D-PA-13]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/brendan-boyle/B001296
"Rep. Velazquez, Nydia M. [D-NY-7]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/nydia-velazquez/V000081
"Rep. Slaughter, Louise McIntosh [D-NY-25]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/louise-slaughter/S000480
"Rep. O'Halleran, Tom [D-AZ-1]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/tom-o-halleran/O000171
"Rep. Clarke, Yvette D. [D-NY-9]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/yvette-clarke/C001067
"Rep. McCollum, Betty [D-MN-4]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/betty-mccollum/M001143
"Del. Norton, Eleanor Holmes [D-DC-At Large]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/eleanor-norton/N000147
"Rep. Watson Coleman, Bonnie [D-NJ-12]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/bonnie-watson-coleman/W000822
"Rep. Payne, Donald M., Jr. [D-NJ-10]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/donald-payne/P000604
"Rep. Rice, Kathleen M. [D-NY-4]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/kathleen-rice/R000602
"Rep. Hastings, Alcee L. [D-FL-20]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/alcee-hastings/H000324
"Rep. Speier, Jackie [D-CA-14]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/jackie-speier/S001175
"Rep. Langevin, James R. [D-RI-2]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/james-langevin/L000559
"Rep. Frankel, Lois [D-FL-21]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/lois-frankel/F000462
"Rep. Cicilline, David N. [D-RI-1]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/david-cicilline/C001084
"Rep. Maloney, Carolyn B. [D-NY-12]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/carolyn-maloney/M000087
"Rep. Engel, Eliot L. [D-NY-16]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/eliot-engel/E000179
"Rep. Wasserman Schultz, Debbie [D-FL-23]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/debbie-wasserman-schultz/W000797
"Rep. Napolitano, Grace F. [D-CA-32]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/grace-napolitano/N000179
"Rep. Adams, Alma S. [D-NC-12]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/alma-adams/A000370
"Rep. Shea-Porter, Carol [D-NH-1]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/carol-shea-porter/S001170
"Rep. Moore, Gwen [D-WI-4]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/gwen-moore/M001160
"Rep. Jackson Lee, Sheila [D-TX-18]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/sheila-jackson-lee/J000032
"Rep. Dingell, Debbie [D-MI-12]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/debbie-dingell/D000624
"Rep. Tsongas, Niki [D-MA-3]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/niki-tsongas/T000465
"Rep. DeFazio, Peter A. [D-OR-4]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/peter-defazio/D000191
"Rep. Rosen, Jacky [D-NV-3]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/jacklyn-rosen/R000608
"Rep. Torres, Norma J. [D-CA-35]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/norma-torres/T000474
"Rep. Thompson, Mike [D-CA-5]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/mike-thompson/T000460
"Rep. Pocan, Mark [D-WI-2]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/mark-pocan/P000607
"Rep. Higgins, Brian [D-NY-26]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/brian-higgins/H001038
"Rep. Schakowsky, Janice D. [D-IL-9]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/janice-schakowsky/S001145
"Rep. Blumenauer, Earl [D-OR-3]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/earl-blumenauer/B000574
"Rep. DelBene, Suzan K. [D-WA-1]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/suzan-delbene/D000617
"Rep. Bonamici, Suzanne [D-OR-1]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/suzanne-bonamici/B001278
"Rep. Raskin, Jamie [D-MD-8]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/jamie-raskin/R000606
"Rep. Norcross, Donald [D-NJ-1]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/donald-norcross/N000188
"Rep. Cardenas, Tony [D-CA-29]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/tony-cardenas/C001097
"Rep. Carbajal, Salud O. [D-CA-24]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/salud-carbajal/C001112
"Rep. Smith, Adam [D-WA-9]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/adam-smith/S000510
"Rep. Demings, Val Butler [D-FL-10]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/val-demings/D000627
"Rep. Lynch, Stephen F. [D-MA-8]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/stephen-lynch/L000562
"Rep. Khanna, Ro [D-CA-17]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/ro-khanna/K000389
"Rep. Kihuen, Ruben J. [D-NV-4]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/ruben-kihuen/K000390
"Rep. Meeks, Gregory W. [D-NY-5]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/gregory-meeks/M001137
"Rep. Davis, Danny K. [D-IL-7]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/danny-davis/D000096
"Rep. Beyer, Donald S., Jr. [D-VA-8]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/donald-beyer/B001292
"Rep. Moulton, Seth [D-MA-6]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/seth-moulton/M001196
"Rep. Lowenthal, Alan S. [D-CA-47]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/alan-lowenthal/L000579
"Rep. Clark, Katherine M. [D-MA-5]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/katherine-clark/C001101
"Rep. Capuano, Michael E. [D-MA-7]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/michael-capuano/C001037
"Rep. Brownley, Julia [D-CA-26]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/julia-brownley/B001285
"Rep. Lawrence, Brenda L. [D-MI-14]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/brenda-lawrence/L000581
"Rep. Castor, Kathy [D-FL-14]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/kathy-castor/C001066
"Rep. Foster, Bill [D-IL-11]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/bill-foster/F000454
"Rep. Tonko, Paul [D-NY-20]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/paul-tonko/T000469
"Rep. Kind, Ron [D-WI-3]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/ron-kind/K000188
"Rep. Wilson, Frederica S. [D-FL-24]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/frederica-wilson/W000808
"Rep. Scott, David [D-GA-13]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/david-scott/S001157
"Rep. Serrano, Jose E. [D-NY-15]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/jose-serrano/S000248
"Del. Sablan, Gregorio Kilili Camacho [D-MP-At Large]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/gregorio-sablan/S001177
"Rep. Fudge, Marcia L. [D-OH-11]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/marcia-fudge/F000455
"Rep. Ellison, Keith [D-MN-5]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/keith-ellison/E000288
"Rep. Suozzi, Thomas R. [D-NY-3]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/thomas-suozzi/S001201
"Rep. McEachin, A. Donald [D-VA-4]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/a-mceachin/M001200
"Rep. Takano, Mark [D-CA-41]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/mark-takano/T000472
"Rep. Grijalva, Raul M. [D-AZ-3]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/raul-grijalva/G000551
"Rep. Doyle, Michael F. [D-PA-14]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/mike-doyle/D000482
"Rep. Heck, Denny [D-WA-10]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/denny-heck/H001064
"Rep. McNerney, Jerry [D-CA-9]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/jerry-mcnerney/M001166
"Rep. Yarmuth, John A. [D-KY-3]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/john-yarmuth/Y000062
"Rep. Lieu, Ted [D-CA-33]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/ted-lieu/L000582
"Rep. Garamendi, John [D-CA-3]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/john-garamendi/G000559
"Rep. Swalwell, Eric [D-CA-15]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/eric-swalwell/S001193
"Rep. DeSaulnier, Mark [D-CA-11]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/mark-desaulnier/D000623
"Rep. Evans, Dwight [D-PA-2]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/dwight-evans/E000296
"Rep. Conyers, John, Jr. [D-MI-13]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/john-conyers/C000714
"Rep. Gallego, Ruben [D-AZ-7]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/ruben-gallego/G000574
"Rep. Aguilar, Pete [D-CA-31]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/pete-aguilar/A000371
"Rep. Ryan, Tim [D-OH-13]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/tim-ryan/R000577
"Rep. Cooper, Jim [D-TN-5]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/james-cooper/C000754
"Rep. Cleaver, Emanuel [D-MO-5]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/emanuel-cleaver/C001061
"Rep. Peters, Scott H. [D-CA-52]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/scott-peters/P000608
"Rep. Bustos, Cheri [D-IL-17]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/cheri-bustos/B001286
"Rep. Kildee, Daniel T. [D-MI-5]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/daniel-kildee/K000380
"Rep. DeGette, Diana [D-CO-1]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/diana-degette/D000197
"Rep. Roybal-Allard, Lucille [D-CA-40]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/lucille-roybal-allard/R000486
"Rep. Connolly, Gerald E. [D-VA-11]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/gerald-connolly/C001078
"Rep. Nadler, Jerrold [D-NY-10]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/jerrold-nadler/N000002
"Rep. Kennedy, Joseph P., III [D-MA-4]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/joseph-kennedy/K000379
"Rep. Cohen, Steve [D-TN-9]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/steve-cohen/C001068
"Rep. Carson, Andre [D-IN-7]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/andre-carson/C001072
"Rep. Perlmutter, Ed [D-CO-7]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/ed-perlmutter/P000593
"Rep. Vargas, Juan [D-CA-51]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/juan-vargas/V000130
"Rep. Walz, Timothy J. [D-MN-1]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/timothy-walz/W000799
"Rep. Veasey, Marc A. [D-TX-33]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/marc-veasey/V000131
"Rep. Schrader, Kurt [D-OR-5]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/kurt-schrader/S001180
"Rep. Sanchez, Linda T. [D-CA-38]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/linda-sanchez/S001156
"Rep. Jeffries, Hakeem S. [D-NY-8]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/hakeem-jeffries/J000294
"Rep. Himes, James A. [D-CT-4]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/james-himes/H001047
"Rep. Butterfield, G. K. [D-NC-1]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/g-k-butterfield/B001251
"Rep. Beatty, Joyce [D-OH-3]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/joyce-beatty/B001281
"Rep. Brady, Robert A. [D-PA-1]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/robert-brady/B001227
"Rep. Bera, Ami [D-CA-7]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/ami-bera/B001287
"Rep. McGovern, James P. [D-MA-2]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/james-mcgovern/M000312
"Rep. Jayapal, Pramila [D-WA-7]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/pramila-jayapal/J000298
"Rep. Gottheimer, Josh [D-NJ-5]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/josh-gottheimer/G000583
"Rep. Lujan Grisham, Michelle [D-NM-1]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/michelle-lujan-grisham/L000580
"Rep. Green, Gene [D-TX-29]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/gene-green/G000410
"Rep. Schneider, Bradley Scott [D-IL-10]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/bradley-schneider/S001190
"Rep. Kilmer, Derek [D-WA-6]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/derek-kilmer/K000381
"Rep. Lawson, Al, Jr. [D-FL-5]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/al-lawson/L000586
"Rep. Bishop, Sanford D., Jr. [D-GA-2]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/sanford-bishop/B000490
"Rep. Espaillat, Adriano [D-NY-13]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/adriano-espaillat/E000297
"Rep. Levin, Sander M. [D-MI-9]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/sander-levin/L000263
"Rep. Davis, Susan A. [D-CA-53]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/susan-davis/D000598
"Rep. Lee, Barbara [D-CA-13]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/barbara-lee/L000551
"Rep. Crist, Charlie [D-FL-13]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/charlie-crist/C001111
"Rep. Delaney, John K. [D-MD-6]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/john-delaney/D000620
"Rep. Blunt Rochester, Lisa [D-DE-At Large]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/lisa-blunt-rochester/B001303
"Rep. Pallone, Frank, Jr. [D-NJ-6]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/frank-pallone/P000034
"Rep. Huffman, Jared [D-CA-2]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/jared-huffman/H001068
"Rep. Matsui, Doris O. [D-CA-6]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/doris-matsui/M001163
"Rep. Pascrell, Bill, Jr. [D-NJ-9]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/william-pascrell/P000096
"Rep. Kaptur, Marcy [D-OH-9]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/marcy-kaptur/K000009
"Rep. Vela, Filemon [D-TX-34]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/filemon-vela/V000132
"Rep. Gutierrez, Luis V. [D-IL-4]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/luis-gutierrez/G000535
"Rep. Eshoo, Anna G. [D-CA-18]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/anna-eshoo/E000215
"Rep. Krishnamoorthi, Raja [D-IL-8]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/raja-krishnamoorthi/K000391
"Rep. Barragan, Nanette Diaz [D-CA-44]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/nanette-barragan/B001300
"Rep. Maloney, Sean Patrick [D-NY-18]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/sean-maloney/M001185
"Rep. Courtney, Joe [D-CT-2]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/joe-courtney/C001069
"Rep. Welch, Peter [D-VT-At Large]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/peter-welch/W000800
"Rep. Lujan, Ben Ray [D-NM-3]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/ben-lujan/L000570
"Rep. Pingree, Chellie [D-ME-1]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/chellie-pingree/P000597
"Rep. Johnson, Eddie Bernice [D-TX-30]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/eddie-johnson/J000126
"Rep. Sarbanes, John P. [D-MD-3]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/john-sarbanes/S001168
"Rep. Hoyer, Steny H. [D-MD-5]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/steny-hoyer/H000874
"Rep. Murphy, Stephanie N. [D-FL-7]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/stephanie-murphy/M001202
"Rep. Titus, Dina [D-NV-1]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/dina-titus/T000468
"Rep. Sinema, Kyrsten [D-AZ-9]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/kyrsten-sinema/S001191
"Rep. Crowley, Joseph [D-NY-14]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/joseph-crowley/C001038
"Rep. Doggett, Lloyd [D-TX-35]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/lloyd-doggett/D000399
"Rep. Cartwright, Matt [D-PA-17]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/matt-cartwright/C001090
"Rep. Cummings, Elijah E. [D-MD-7]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/elijah-cummings/C000984
"Rep. Price, David E. [D-NC-4]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/david-price/P000523
"Rep. Nolan, Richard M. [D-MN-8]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/richard-nolan/N000127
"Rep. Meng, Grace [D-NY-6]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/grace-meng/M001188
"Rep. Deutch, Theodore E. [D-FL-22]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/theodore-deutch/D000610
"Rep. Bass, Karen [D-CA-37]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/karen-bass/B001270
"Rep. Gabbard, Tulsi [D-HI-2]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/tulsi-gabbard/G000571
"Rep. Sewell, Terri A. [D-AL-7]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/terri-sewell/S001185
"Rep. Clay, Wm. Lacy [D-MO-1]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/wm-clay/C001049
"Rep. Chu, Judy [D-CA-27]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/judy-chu/C001080
"Rep. Keating, William R. [D-MA-9]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/william-keating/K000375
"Rep. Larsen, Rick [D-WA-2]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/rick-larsen/L000560
"Rep. Lowey, Nita M. [D-NY-17]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/nita-lowey/L000480
"Rep. Green, Al [D-TX-9]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/al-green/G000553
"Rep. O'Rourke, Beto [D-TX-16]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/beto-o-rourke/O000170
"Rep. Kuster, Ann M. [D-NH-2]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/ann-kuster/K000382
"Rep. Larson, John B. [D-CT-1]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/john-larson/L000557
"Rep. Scott, Robert C. ""Bobby"" [D-VA-3]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/robert-scott/S000185
"Rep. Visclosky, Peter J. [D-IN-1]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/peter-visclosky/V000108
"Rep. Johnson, Henry C. ""Hank,"" Jr. [D-GA-4]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/henry-johnson/J000288
"Rep. Sherman, Brad [D-CA-30]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/brad-sherman/S000344
"Rep. Rush, Bobby L. [D-IL-1]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/bobby-rush/R000515
"Rep. Loebsack, David [D-IA-2]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/david-loebsack/L000565
"Rep. Correa, J. Luis [D-CA-46]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/j-correa/C001110
"Rep. Quigley, Mike [D-IL-5]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/mike-quigley/Q000023
"Rep. Kelly, Robin L. [D-IL-2]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/robin-kelly/K000385
"Rep. Richmond, Cedric L. [D-LA-2]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/cedric-richmond/R000588
"Rep. Hanabusa, Colleen [D-HI-1]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/colleen-hanabusa/H001050
"Rep. Neal, Richard E. [D-MA-1]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/richard-neal/N000015
"Rep. Lofgren, Zoe [D-CA-19]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/zoe-lofgren/L000397
"Rep. Brown, Anthony G. [D-MD-4]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/anthony-brown/B001304
"Rep. Sires, Albio [D-NJ-8]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/albio-sires/S001165
"Rep. Lipinski, Daniel [D-IL-3]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/daniel-lipinski/L000563
"Rep. Lewis, John [D-GA-5]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/john-lewis/L000287
"Rep. Schiff, Adam B. [D-CA-28]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/adam-schiff/S001150
"Rep. Esty, Elizabeth H. [D-CT-5]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/elizabeth-esty/E000293
"Rep. Soto, Darren [D-FL-9]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/darren-soto/S001200
"Rep. Gonzalez, Vicente [D-TX-15]*",4/4/2017,H.R.1869,Paycheck Fairness Act,115,https://www.congress.gov/member/vicente-gonzalez/G000581
