representative,party,state,vote,session,roll_no,chamber,congress,bio_url
Issa,Republican,CA,YEA,2,297,House,112,https://clerk.house.gov/members/I000056
Jackson (IL),Democratic,IL,NAY,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=J000283
Jackson Lee (TX),Democratic,TX,NAY,2,297,House,112,https://clerk.house.gov/members/J000032
Jenkins,Republican,KS,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=J000290
Johnson (GA),Democratic,GA,NAY,2,297,House,112,https://clerk.house.gov/members/J000288
Johnson (IL),Republican,IL,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=J000285
Johnson (OH),Republican,OH,YEA,2,297,House,112,https://clerk.house.gov/members/J000292
"Johnson, E. B.",Democratic,TX,NAY,2,297,House,112,https://clerk.house.gov/members/J000126
"Johnson, Sam",Republican,TX,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=J000174
Jones,Republican,NC,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=J000255
Jordan,Republican,OH,YEA,2,297,House,112,https://clerk.house.gov/members/J000289
Kaptur,Democratic,OH,NAY,2,297,House,112,https://clerk.house.gov/members/K000009
Keating,Democratic,MA,NAY,2,297,House,112,https://clerk.house.gov/members/K000375
Kelly,Republican,PA,YEA,2,297,House,112,https://clerk.house.gov/members/K000376
Kildee,Democratic,MI,NAY,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000172
Kind,Democratic,WI,NAY,2,297,House,112,https://clerk.house.gov/members/K000188
King (IA),Republican,IA,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000362
King (NY),Republican,NY,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000210
Kingston,Republican,GA,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000220
Kinzinger (IL),Republican,IL,YEA,2,297,House,112,https://clerk.house.gov/members/K000378
Kissell,Democratic,NC,NAY,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000369
Kline,Republican,MN,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000363
Kucinich,Democratic,OH,NAY,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000336
Labrador,Republican,ID,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000573
Lamborn,Republican,CO,YEA,2,297,House,112,https://clerk.house.gov/members/L000564
Lance,Republican,NJ,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000567
Landry,Republican,LA,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000574
Langevin,Democratic,RI,NAY,2,297,House,112,https://clerk.house.gov/members/L000559
Lankford,Republican,OK,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000575
Larsen (WA),Democratic,WA,NAY,2,297,House,112,https://clerk.house.gov/members/L000560
Larson (CT),Democratic,CT,NAY,2,297,House,112,https://clerk.house.gov/members/L000557
Latham,Republican,IA,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000111
LaTourette,Republican,OH,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000553
Latta,Republican,OH,YEA,2,297,House,112,https://clerk.house.gov/members/L000566
Lee (CA),Democratic,CA,NAY,2,297,House,112,https://clerk.house.gov/members/L000551
Levin,Democratic,MI,NAY,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000263
Lewis (CA),Republican,CA,NOT VOTING,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000274
Lewis (GA),Democratic,GA,NOT VOTING,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000287
Lipinski,Democratic,IL,NAY,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000563
LoBiondo,Republican,NJ,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000554
Loebsack,Democratic,IA,NAY,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000565
"Lofgren, Zoe",Democratic,CA,NAY,2,297,House,112,https://clerk.house.gov/members/L000397
Long,Republican,MO,YEA,2,297,House,112,https://clerk.house.gov/members/L000576
Lowey,Democratic,NY,NAY,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000480
Lucas,Republican,OK,YEA,2,297,House,112,https://clerk.house.gov/members/L000491
Luetkemeyer,Republican,MO,YEA,2,297,House,112,https://clerk.house.gov/members/L000569
Luján,Democratic,NM,NAY,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000570
Lummis,Republican,WY,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000571
"Lungren, Daniel E.",Republican,CA,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000517
Lynch,Democratic,MA,NAY,2,297,House,112,https://clerk.house.gov/members/L000562
Mack,Republican,FL,NOT VOTING,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001155
Maloney,Democratic,NY,NAY,2,297,House,112,https://clerk.house.gov/members/M000087
Manzullo,Republican,IL,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001138
Marchant,Republican,TX,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001158
Marino,Republican,PA,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001179
Markey,Democratic,MA,NAY,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000133
Matheson,Democratic,UT,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001142
Matsui,Democratic,CA,NAY,2,297,House,112,https://clerk.house.gov/members/M001163
McCarthy (CA),Republican,CA,NOT VOTING,2,297,House,112,https://clerk.house.gov/members/M001165
McCarthy (NY),Democratic,NY,NAY,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000309
McCaul,Republican,TX,YEA,2,297,House,112,https://clerk.house.gov/members/M001157
McClintock,Republican,CA,YEA,2,297,House,112,https://clerk.house.gov/members/M001177
McCollum,Democratic,MN,NAY,2,297,House,112,https://clerk.house.gov/members/M001143
McCotter,Republican,MI,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001147
McDermott,Democratic,WA,NAY,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000404
McGovern,Democratic,MA,NAY,2,297,House,112,https://clerk.house.gov/members/M000312
McHenry,Republican,NC,YEA,2,297,House,112,https://clerk.house.gov/members/M001156
McIntyre,Democratic,NC,NAY,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000485
McKeon,Republican,CA,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000508
McKinley,Republican,WV,YEA,2,297,House,112,https://clerk.house.gov/members/M001180
McMorris Rodgers,Republican,WA,YEA,2,297,House,112,https://clerk.house.gov/members/M001159
McNerney,Democratic,CA,NAY,2,297,House,112,https://clerk.house.gov/members/M001166
Meehan,Republican,PA,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001181
Meeks,Democratic,NY,NAY,2,297,House,112,https://clerk.house.gov/members/M001137
Mica,Republican,FL,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000689
Michaud,Democratic,ME,NAY,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001149
Miller (FL),Republican,FL,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001144
Miller (MI),Republican,MI,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001150
Miller (NC),Democratic,NC,NAY,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001154
"Miller, Gary",Republican,CA,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001139
"Miller, George",Democratic,CA,NAY,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000725
Moore,Democratic,WI,NAY,2,297,House,112,https://clerk.house.gov/members/M001160
Moran,Democratic,VA,NAY,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000933
Mulvaney,Republican,SC,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001182
Murphy (CT),Democratic,CT,NAY,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001169
Murphy (PA),Republican,PA,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001151
Myrick,Republican,NC,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001134
Nadler,Democratic,NY,NAY,2,297,House,112,https://clerk.house.gov/members/N000002
Napolitano,Democratic,CA,NAY,2,297,House,112,https://clerk.house.gov/members/N000179
Neal,Democratic,MA,NAY,2,297,House,112,https://clerk.house.gov/members/N000015
Neugebauer,Republican,TX,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=N000182
Noem,Republican,SD,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=N000184
Nugent,Republican,FL,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=N000185
Nunes,Republican,CA,YEA,2,297,House,112,https://clerk.house.gov/members/N000181
Nunnelee,Republican,MS,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=N000186
Olson,Republican,TX,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=O000168
Olver,Democratic,MA,NAY,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=O000085
Owens,Democratic,NY,NAY,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=O000169
Palazzo,Republican,MS,YEA,2,297,House,112,https://clerk.house.gov/members/P000601
Pallone,Democratic,NJ,NAY,2,297,House,112,https://clerk.house.gov/members/P000034
Pascrell,Democratic,NJ,NOT VOTING,2,297,House,112,https://clerk.house.gov/members/P000096
Pastor (AZ),Democratic,AZ,NAY,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000099
Paul,Republican,TX,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000583
Paulsen,Republican,MN,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000594
Pearce,Republican,NM,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000588
Pelosi,Democratic,CA,NAY,2,297,House,112,https://clerk.house.gov/members/P000197
Pence,Republican,IN,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000587
Perlmutter,Democratic,CO,NAY,2,297,House,112,https://clerk.house.gov/members/P000593
Peters,Democratic,MI,NAY,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000595
Peterson,Democratic,MN,NAY,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000258
Petri,Republican,WI,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000265
Pingree (ME),Democratic,ME,NAY,2,297,House,112,https://clerk.house.gov/members/P000597
Pitts,Republican,PA,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000373
Platts,Republican,PA,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000585
Poe (TX),Republican,TX,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000592
Polis,Democratic,CO,NAY,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000598
Pompeo,Republican,KS,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000602
Posey,Republican,FL,YEA,2,297,House,112,https://clerk.house.gov/members/P000599
Price (GA),Republican,GA,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000591
Price (NC),Democratic,NC,NAY,2,297,House,112,https://clerk.house.gov/members/P000523
Quayle,Republican,AZ,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=Q000024
Quigley,Democratic,IL,NAY,2,297,House,112,https://clerk.house.gov/members/Q000023
Rahall,Democratic,WV,NAY,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000011
Rangel,Democratic,NY,NOT VOTING,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000053
Reed,Republican,NY,YEA,2,297,House,112,https://clerk.house.gov/members/R000585
Rehberg,Republican,MT,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000571
Reichert,Republican,WA,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000578
Renacci,Republican,OH,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000586
Reyes,Democratic,TX,NAY,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000170
Ribble,Republican,WI,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000587
Richardson,Democratic,CA,NAY,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000581
Richmond,Democratic,LA,NAY,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000588
Rigell,Republican,VA,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000589
Rivera,Republican,FL,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000590
Roby,Republican,AL,NOT VOTING,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000591
Roe (TN),Republican,TN,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000582
Rogers (AL),Republican,AL,YEA,2,297,House,112,https://clerk.house.gov/members/R000575
Rogers (KY),Republican,KY,YEA,2,297,House,112,https://clerk.house.gov/members/R000395
Rogers (MI),Republican,MI,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000572
Rohrabacher,Republican,CA,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000409
Rokita,Republican,IN,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000592
Rooney,Republican,FL,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000583
Ros-Lehtinen,Republican,FL,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000435
Roskam,Republican,IL,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000580
Ross (AR),Democratic,AR,NAY,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000573
Ross (FL),Republican,FL,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000593
Rothman (NJ),Democratic,NJ,NAY,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000462
Roybal-Allard,Democratic,CA,NAY,2,297,House,112,https://clerk.house.gov/members/R000486
Royce,Republican,CA,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000487
Runyan,Republican,NJ,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000594
Ruppersberger,Democratic,MD,NAY,2,297,House,112,https://clerk.house.gov/members/R000576
Rush,Democratic,IL,NAY,2,297,House,112,https://clerk.house.gov/members/R000515
Ryan (OH),Democratic,OH,NAY,2,297,House,112,https://clerk.house.gov/members/R000577
Ryan (WI),Republican,WI,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000570
"Sánchez, Linda T.",Democratic,CA,NAY,2,297,House,112,https://clerk.house.gov/members/S001156
"Sanchez, Loretta",Democratic,CA,NAY,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000030
Sarbanes,Democratic,MD,NAY,2,297,House,112,https://clerk.house.gov/members/S001168
Scalise,Republican,LA,YEA,2,297,House,112,https://clerk.house.gov/members/S001176
Schakowsky,Democratic,IL,NAY,2,297,House,112,https://clerk.house.gov/members/S001145
Schiff,Democratic,CA,NAY,2,297,House,112,https://clerk.house.gov/members/S001150
Schilling,Republican,IL,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001182
Schmidt,Republican,OH,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001164
Schock,Republican,IL,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001179
Schrader,Democratic,OR,NAY,2,297,House,112,https://clerk.house.gov/members/S001180
Schwartz,Democratic,PA,NAY,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001162
Schweikert,Republican,AZ,YEA,2,297,House,112,https://clerk.house.gov/members/S001183
Scott (SC),Republican,SC,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001184
Scott (VA),Democratic,VA,NAY,2,297,House,112,https://clerk.house.gov/members/S000185
"Scott, Austin",Republican,GA,YEA,2,297,House,112,https://clerk.house.gov/members/S001189
"Scott, David",Democratic,GA,NAY,2,297,House,112,https://clerk.house.gov/members/S001157
Sensenbrenner,Republican,WI,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000244
Serrano,Democratic,NY,NAY,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000248
Sessions,Republican,TX,YEA,2,297,House,112,https://clerk.house.gov/members/S000250
Sewell,Democratic,AL,NAY,2,297,House,112,https://clerk.house.gov/members/S001185
Sherman,Democratic,CA,NAY,2,297,House,112,https://clerk.house.gov/members/S000344
Shimkus,Republican,IL,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000364
Shuler,Democratic,NC,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001171
Shuster,Republican,PA,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001154
Simpson,Republican,ID,YEA,2,297,House,112,https://clerk.house.gov/members/S001148
Sires,Democratic,NJ,NAY,2,297,House,112,https://clerk.house.gov/members/S001165
Slaughter,Democratic,NY,NOT VOTING,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000480
Smith (NE),Republican,NE,YEA,2,297,House,112,https://clerk.house.gov/members/S001172
Smith (NJ),Republican,NJ,YEA,2,297,House,112,https://clerk.house.gov/members/S000522
Smith (TX),Republican,TX,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000583
Smith (WA),Democratic,WA,NAY,2,297,House,112,https://clerk.house.gov/members/S000510
Southerland,Republican,FL,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001186
Speier,Democratic,CA,NAY,2,297,House,112,https://clerk.house.gov/members/S001175
Stark,Democratic,CA,NAY,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000810
Stearns,Republican,FL,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000822
Stivers,Republican,OH,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001187
Stutzman,Republican,IN,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001188
Sullivan,Republican,OK,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001155
Sutton,Democratic,OH,NAY,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001174
Terry,Republican,NE,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000459
Thompson (CA),Democratic,CA,NAY,2,297,House,112,https://clerk.house.gov/members/T000460
Thompson (MS),Democratic,MS,NAY,2,297,House,112,https://clerk.house.gov/members/T000193
Thompson (PA),Republican,PA,YEA,2,297,House,112,https://clerk.house.gov/members/T000467
Thornberry,Republican,TX,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000238
Tiberi,Republican,OH,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000462
Tierney,Democratic,MA,NAY,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000266
Tipton,Republican,CO,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000470
Tonko,Democratic,NY,NAY,2,297,House,112,https://clerk.house.gov/members/T000469
Towns,Democratic,NY,NAY,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000326
Tsongas,Democratic,MA,NAY,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000465
Turner (NY),Republican,NY,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000471
Turner (OH),Republican,OH,YEA,2,297,House,112,https://clerk.house.gov/members/T000463
Upton,Republican,MI,YEA,2,297,House,112,https://clerk.house.gov/members/U000031
Van Hollen,Democratic,MD,NAY,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=V000128
Velázquez,Democratic,NY,NOT VOTING,2,297,House,112,https://clerk.house.gov/members/V000081
Visclosky,Democratic,IN,NAY,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=V000108
Walberg,Republican,MI,YEA,2,297,House,112,https://clerk.house.gov/members/W000798
Walden,Republican,OR,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000791
Walsh (IL),Republican,IL,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000811
Walz (MN),Democratic,MN,NAY,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000799
Wasserman Schultz,Democratic,FL,NAY,2,297,House,112,https://clerk.house.gov/members/W000797
Waters,Democratic,CA,NAY,2,297,House,112,https://clerk.house.gov/members/W000187
Watt,Democratic,NC,NAY,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000207
Waxman,Democratic,CA,NAY,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000215
Webster,Republican,FL,YEA,2,297,House,112,https://clerk.house.gov/members/W000806
Welch,Democratic,VT,NAY,2,297,House,112,https://clerk.house.gov/members/W000800
West,Republican,FL,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000807
Westmoreland,Republican,GA,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000796
Whitfield,Republican,KY,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000413
Wilson (FL),Democratic,FL,NAY,2,297,House,112,https://clerk.house.gov/members/W000808
Wilson (SC),Republican,SC,YEA,2,297,House,112,https://clerk.house.gov/members/W000795
Wittman,Republican,VA,YEA,2,297,House,112,https://clerk.house.gov/members/W000804
Wolf,Republican,VA,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000672
Womack,Republican,AR,YEA,2,297,House,112,https://clerk.house.gov/members/W000809
Woodall,Republican,GA,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000810
Woolsey,Democratic,CA,NAY,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000738
Yarmuth,Democratic,KY,NAY,2,297,House,112,https://clerk.house.gov/members/Y000062
Yoder,Republican,KS,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=Y000063
Young (AK),Republican,AK,YEA,2,297,House,112,https://clerk.house.gov/members/Y000033
Young (FL),Republican,FL,NOT VOTING,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=Y000031
Young (IN),Republican,IN,YEA,2,297,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=Y000064
Ackerman,Democratic,NY,NO,2,258,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000022
Adams,Republican,FL,AYE,2,258,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000366
Aderholt,Republican,AL,AYE,2,258,House,112,https://clerk.house.gov/members/A000055
Akin,Republican,MO,AYE,2,258,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000358
Alexander,Republican,LA,AYE,2,258,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000361
Altmire,Democratic,PA,NO,2,258,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000362
Amash,Republican,MI,NO,2,258,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000367
Amodei,Republican,NV,AYE,2,258,House,112,https://clerk.house.gov/members/A000369
Andrews,Democratic,NJ,NO,2,258,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000210
Austria,Republican,OH,AYE,2,258,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000365
Baca,Democratic,CA,NO,2,258,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001234
Bachmann,Republican,MN,AYE,2,258,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001256
Bachus,Republican,AL,AYE,2,258,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000013
Baldwin,Democratic,WI,NO,2,258,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001230
Barletta,Republican,PA,AYE,2,258,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001269
Barrow,Democratic,GA,AYE,2,258,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001252
Bartlett,Republican,MD,NO,2,258,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000208
Barton (TX),Republican,TX,AYE,2,258,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000213
Bass (CA),Democratic,CA,NO,2,258,House,112,https://clerk.house.gov/members/B001270
Bass (NH),Republican,NH,NO,2,258,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000220
Becerra,Democratic,CA,NO,2,258,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000287
Benishek,Republican,MI,AYE,2,258,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001271
Berg,Republican,ND,NO,2,258,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001272
Berkley,Democratic,NV,AYE,2,258,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001231
Berman,Democratic,CA,NO,2,258,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000410
Biggert,Republican,IL,NO,2,258,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001232
Bilbray,Republican,CA,AYE,2,258,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000461
Bilirakis,Republican,FL,AYE,2,258,House,112,https://clerk.house.gov/members/B001257
Bishop (GA),Democratic,GA,NO,2,258,House,112,https://clerk.house.gov/members/B000490
Bishop (NY),Democratic,NY,NO,2,258,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001242
Bishop (UT),Republican,UT,AYE,2,258,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001250
Black,Republican,TN,AYE,2,258,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001273
Blackburn,Republican,TN,AYE,2,258,House,112,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001243
