REPRESENTATIVE,PARTY,STATE,VOTE,session,roll_no,chamber,congress,bio_url
Allen,Republican,Georgia,AYE,1,99,House,115,https://clerk.house.gov/members/A000372
Amash,Republican,Michigan,AYE,1,99,House,115,http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000367
Amodei,Republican,Nevada,NOT VOTING,1,99,House,115,https://clerk.house.gov/members/A000369
Arrington,Republican,Texas,AYE,1,99,House,115,https://clerk.house.gov/members/A000375
Babin,Republican,Texas,AYE,1,99,House,115,https://clerk.house.gov/members/B001291
Bacon,Republican,Nebraska,AYE,1,99,House,115,https://clerk.house.gov/members/B001298
Banks (IN),Republican,Indiana,AYE,1,99,House,115,https://clerk.house.gov/members/B001299
Barletta,Republican,Pennsylvania,AYE,1,99,House,115,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001269
Barr,Republican,Kentucky,AYE,1,99,House,115,https://clerk.house.gov/members/B001282
Barragán,Democratic,California,NO,1,99,House,115,https://clerk.house.gov/members/B001300
Barton,Republican,Texas,NOT VOTING,1,99,House,115,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000213
Bass,Democratic,California,NOT VOTING,1,99,House,115,https://clerk.house.gov/members/B001270
Beatty,Democratic,Ohio,NO,1,99,House,115,https://clerk.house.gov/members/B001281
Bera,Democratic,California,NO,1,99,House,115,https://clerk.house.gov/members/B001287
Bergman,Republican,Michigan,AYE,1,99,House,115,https://clerk.house.gov/members/B001301
Beyer,Democratic,Virginia,NO,1,99,House,115,https://clerk.house.gov/members/B001292
Biggs,Republican,Arizona,AYE,1,99,House,115,https://clerk.house.gov/members/B001302
Bilirakis,Republican,Florida,AYE,1,99,House,115,https://clerk.house.gov/members/B001257
Bishop (GA),Democratic,Georgia,NOT VOTING,1,99,House,115,https://clerk.house.gov/members/B000490
Bishop (MI),Republican,Michigan,AYE,1,99,House,115,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001293
Bishop (UT),Republican,Utah,AYE,1,99,House,115,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001250
Black,Republican,Tennessee,AYE,1,99,House,115,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001273
Blackburn,Republican,Tennessee,AYE,1,99,House,115,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001243
Blum,Republican,Iowa,AYE,1,99,House,115,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001294
Blumenauer,Democratic,Oregon,NO,1,99,House,115,https://clerk.house.gov/members/B000574
Blunt Rochester,Democratic,Delaware,NO,1,99,House,115,https://clerk.house.gov/members/B001303
Bonamici,Democratic,Oregon,NO,1,99,House,115,https://clerk.house.gov/members/B001278
Bost,Republican,Illinois,AYE,1,99,House,115,https://clerk.house.gov/members/B001295
"Boyle, Brendan F.",Democratic,Pennsylvania,NO,1,99,House,115,https://clerk.house.gov/members/B001296
Brady (PA),Democratic,Pennsylvania,NO,1,99,House,115,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001227
Brady (TX),Republican,Texas,AYE,1,99,House,115,https://clerk.house.gov/members/B000755
Brat,Republican,Virginia,AYE,1,99,House,115,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001290
Bridenstine,Republican,Oklahoma,AYE,1,99,House,115,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001283
Brooks (AL),Republican,Alabama,AYE,1,99,House,115,https://clerk.house.gov/members/B001274
Brooks (IN),Republican,Indiana,AYE,1,99,House,115,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001284
Brown (MD),Democratic,Maryland,NO,1,99,House,115,https://clerk.house.gov/members/B001304
Brownley (CA),Democratic,California,NO,1,99,House,115,https://clerk.house.gov/members/B001285
Buchanan,Republican,Florida,AYE,1,99,House,115,https://clerk.house.gov/members/B001260
Buck,Republican,Colorado,AYE,1,99,House,115,https://clerk.house.gov/members/B001297
Bucshon,Republican,Indiana,AYE,1,99,House,115,https://clerk.house.gov/members/B001275
Budd,Republican,North Carolina,AYE,1,99,House,115,https://clerk.house.gov/members/B001305
Burgess,Republican,Texas,AYE,1,99,House,115,https://clerk.house.gov/members/B001248
Bustos,Democratic,Illinois,NO,1,99,House,115,https://clerk.house.gov/members/B001286
Butterfield,Democratic,North Carolina,NOT VOTING,1,99,House,115,https://clerk.house.gov/members/B001251
Byrne,Republican,Alabama,AYE,1,99,House,115,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001289
Calvert,Republican,California,AYE,1,99,House,115,https://clerk.house.gov/members/C000059
Capuano,Democratic,Massachusetts,NO,1,99,House,115,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C001037
Carbajal,Democratic,California,NO,1,99,House,115,https://clerk.house.gov/members/C001112
Cárdenas,Democratic,California,NO,1,99,House,115,https://clerk.house.gov/members/C001097
Carson (IN),Democratic,Indiana,NO,1,99,House,115,https://clerk.house.gov/members/C001072
Carter (GA),Republican,Georgia,AYE,1,99,House,115,https://clerk.house.gov/members/C001103
Carter (TX),Republican,Texas,AYE,1,99,House,115,https://clerk.house.gov/members/C001051
Cartwright,Democratic,Pennsylvania,NO,1,99,House,115,https://clerk.house.gov/members/C001090
Castor (FL),Democratic,Florida,NO,1,99,House,115,https://clerk.house.gov/members/C001066
Castro (TX),Democratic,Texas,NO,1,99,House,115,https://clerk.house.gov/members/C001091
Chabot,Republican,Ohio,AYE,1,99,House,115,https://clerk.house.gov/members/C000266
Chaffetz,Republican,Utah,AYE,1,99,House,115,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C001076
Cheney,Republican,Wyoming,AYE,1,99,House,115,https://clerk.house.gov/members/C001109
"Chu, Judy",Democratic,California,NO,1,99,House,115,https://clerk.house.gov/members/C001080
Cicilline,Democratic,Rhode Island,NO,1,99,House,115,https://clerk.house.gov/members/C001084
Clark (MA),Democratic,Massachusetts,NO,1,99,House,115,https://clerk.house.gov/members/C001101
Clarke (NY),Democratic,New York,NO,1,99,House,115,https://clerk.house.gov/members/C001067
Clay,Democratic,Missouri,NO,1,99,House,115,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C001049
Cleaver,Democratic,Missouri,NO,1,99,House,115,https://clerk.house.gov/members/C001061
Clyburn,Democratic,South Carolina,NO,1,99,House,115,https://clerk.house.gov/members/C000537
Coffman,Republican,Colorado,AYE,1,99,House,115,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C001077
Cohen,Democratic,Tennessee,NO,1,99,House,115,https://clerk.house.gov/members/C001068
Cole,Republican,Oklahoma,AYE,1,99,House,115,https://clerk.house.gov/members/C001053
Collins (GA),Republican,Georgia,AYE,1,99,House,115,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C001093
Collins (NY),Republican,New York,AYE,1,99,House,115,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C001092
Comer,Republican,Kentucky,AYE,1,99,House,115,https://clerk.house.gov/members/C001108
Comstock,Republican,Virginia,AYE,1,99,House,115,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C001105
Conaway,Republican,Texas,AYE,1,99,House,115,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C001062
Connolly,Democratic,Virginia,NO,1,99,House,115,https://clerk.house.gov/members/C001078
Conyers,Democratic,Michigan,NO,1,99,House,115,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C000714
Cook,Republican,California,AYE,1,99,House,115,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C001094
Cooper,Democratic,Tennessee,NO,1,99,House,115,https://clerk.house.gov/members/C000754
Correa,Democratic,California,NO,1,99,House,115,https://clerk.house.gov/members/C001110
Costa,Democratic,California,NO,1,99,House,115,https://clerk.house.gov/members/C001059
Costello (PA),Republican,Pennsylvania,AYE,1,99,House,115,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C001106
Courtney,Democratic,Connecticut,NO,1,99,House,115,https://clerk.house.gov/members/C001069
Cramer,Republican,North Dakota,NOT VOTING,1,99,House,115,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C001096
Crawford,Republican,Arkansas,AYE,1,99,House,115,https://clerk.house.gov/members/C001087
Crist,Democratic,Florida,NO,1,99,House,115,https://clerk.house.gov/members/C001111
Crowley,Democratic,New York,NO,1,99,House,115,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C001038
Cuellar,Democratic,Texas,NO,1,99,House,115,https://clerk.house.gov/members/C001063
Culberson,Republican,Texas,AYE,1,99,House,115,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C001048
Cummings,Democratic,Maryland,NO,1,99,House,115,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C000984
Curbelo (FL),Republican,Florida,NOT VOTING,1,99,House,115,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C001107
Davidson,Republican,Ohio,AYE,1,99,House,115,https://clerk.house.gov/members/D000626
Davis (CA),Democratic,California,NO,1,99,House,115,http://bioguide.congress.gov/scripts/biodisplay.pl?index=D000598
"Davis, Danny",Democratic,Illinois,NO,1,99,House,115,https://clerk.house.gov/members/D000096
"Davis, Rodney",Republican,Illinois,AYE,1,99,House,115,https://clerk.house.gov/members/D000619
DeFazio,Democratic,Oregon,NO,1,99,House,115,https://clerk.house.gov/members/D000191
DeGette,Democratic,Colorado,NO,1,99,House,115,https://clerk.house.gov/members/D000197
Delaney,Democratic,Maryland,NO,1,99,House,115,http://bioguide.congress.gov/scripts/biodisplay.pl?index=D000620
DeLauro,Democratic,Connecticut,NO,1,99,House,115,https://clerk.house.gov/members/D000216
DelBene,Democratic,Washington,NO,1,99,House,115,https://clerk.house.gov/members/D000617
Demings,Democratic,Florida,NO,1,99,House,115,https://clerk.house.gov/members/D000627
Denham,Republican,California,AYE,1,99,House,115,http://bioguide.congress.gov/scripts/biodisplay.pl?index=D000612
Dent,Republican,Pennsylvania,NO,1,99,House,115,http://bioguide.congress.gov/scripts/biodisplay.pl?index=D000604
DeSantis,Republican,Florida,AYE,1,99,House,115,http://bioguide.congress.gov/scripts/biodisplay.pl?index=D000621
DeSaulnier,Democratic,California,NO,1,99,House,115,https://clerk.house.gov/members/D000623
DesJarlais,Republican,Tennessee,AYE,1,99,House,115,https://clerk.house.gov/members/D000616
Deutch,Democratic,Florida,NO,1,99,House,115,https://clerk.house.gov/members/D000610
Diaz-Balart,Republican,Florida,AYE,1,99,House,115,https://clerk.house.gov/members/D000600
Dingell,Democratic,Michigan,NO,1,99,House,115,https://clerk.house.gov/members/D000624
Doggett,Democratic,Texas,NO,1,99,House,115,https://clerk.house.gov/members/D000399
Donovan,Republican,New York,AYE,1,99,House,115,http://bioguide.congress.gov/scripts/biodisplay.pl?index=D000625
"Doyle, Michael F.",Democratic,Pennsylvania,NO,1,99,House,115,https://clerk.house.gov/members/D000482
Duffy,Republican,Wisconsin,AYE,1,99,House,115,http://bioguide.congress.gov/scripts/biodisplay.pl?index=D000614
Duncan (SC),Republican,South Carolina,AYE,1,99,House,115,https://clerk.house.gov/members/D000615
Duncan (TN),Republican,Tennessee,AYE,1,99,House,115,http://bioguide.congress.gov/scripts/biodisplay.pl?index=D000533
Dunn,Republican,Florida,AYE,1,99,House,115,https://clerk.house.gov/members/D000628
Ellison,Democratic,Minnesota,NO,1,99,House,115,http://bioguide.congress.gov/scripts/biodisplay.pl?index=E000288
Emmer,Republican,Minnesota,AYE,1,99,House,115,https://clerk.house.gov/members/E000294
Engel,Democratic,New York,NO,1,99,House,115,http://bioguide.congress.gov/scripts/biodisplay.pl?index=E000179
Eshoo,Democratic,California,NO,1,99,House,115,https://clerk.house.gov/members/E000215
Espaillat,Democratic,New York,NO,1,99,House,115,https://clerk.house.gov/members/E000297
Esty,Democratic,Connecticut,NO,1,99,House,115,http://bioguide.congress.gov/scripts/biodisplay.pl?index=E000293
Evans,Democratic,Pennsylvania,NO,1,99,House,115,https://clerk.house.gov/members/E000296
Farenthold,Republican,Texas,AYE,1,99,House,115,http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000460
Faso,Republican,New York,NO,1,99,House,115,http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000464
Ferguson,Republican,Georgia,AYE,1,99,House,115,https://clerk.house.gov/members/F000465
Fitzpatrick,Republican,Pennsylvania,AYE,1,99,House,115,https://clerk.house.gov/members/F000466
Fleischmann,Republican,Tennessee,AYE,1,99,House,115,https://clerk.house.gov/members/F000459
Flores,Republican,Texas,AYE,1,99,House,115,http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000461
Fortenberry,Republican,Nebraska,AYE,1,99,House,115,https://clerk.house.gov/members/F000449
Foster,Democratic,Illinois,NO,1,99,House,115,https://clerk.house.gov/members/F000454
Foxx,Republican,North Carolina,AYE,1,99,House,115,https://clerk.house.gov/members/F000450
Frankel (FL),Democratic,Florida,NO,1,99,House,115,https://clerk.house.gov/members/F000462
Franks (AZ),Republican,Arizona,AYE,1,99,House,115,http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000448
Frelinghuysen,Republican,New Jersey,AYE,1,99,House,115,http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000372
Fudge,Democratic,Ohio,NO,1,99,House,115,http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000455
Gabbard,Democratic,Hawaii,NO,1,99,House,115,http://bioguide.congress.gov/scripts/biodisplay.pl?index=G000571
Gaetz,Republican,Florida,AYE,1,99,House,115,https://clerk.house.gov/members/G000578
Gallagher,Republican,Wisconsin,AYE,1,99,House,115,https://clerk.house.gov/members/G000579
Gallego,Democratic,Arizona,NO,1,99,House,115,https://clerk.house.gov/members/G000574
Garamendi,Democratic,California,NO,1,99,House,115,https://clerk.house.gov/members/G000559
Garrett,Republican,Virginia,AYE,1,99,House,115,http://bioguide.congress.gov/scripts/biodisplay.pl?index=G000580
Gibbs,Republican,Ohio,AYE,1,99,House,115,https://clerk.house.gov/members/G000563
Gohmert,Republican,Texas,AYE,1,99,House,115,https://clerk.house.gov/members/G000552
Gonzalez (TX),Democratic,Texas,NO,1,99,House,115,https://clerk.house.gov/members/G000581
Goodlatte,Republican,Virginia,AYE,1,99,House,115,http://bioguide.congress.gov/scripts/biodisplay.pl?index=G000289
Gosar,Republican,Arizona,AYE,1,99,House,115,https://clerk.house.gov/members/G000565
Gottheimer,Democratic,New Jersey,NO,1,99,House,115,https://clerk.house.gov/members/G000583
Gowdy,Republican,South Carolina,AYE,1,99,House,115,http://bioguide.congress.gov/scripts/biodisplay.pl?index=G000566
Granger,Republican,Texas,AYE,1,99,House,115,https://clerk.house.gov/members/G000377
Graves (GA),Republican,Georgia,AYE,1,99,House,115,http://bioguide.congress.gov/scripts/biodisplay.pl?index=G000560
Graves (LA),Republican,Louisiana,AYE,1,99,House,115,https://clerk.house.gov/members/G000577
Graves (MO),Republican,Missouri,AYE,1,99,House,115,https://clerk.house.gov/members/G000546
"Green, Al",Democratic,Texas,NO,1,99,House,115,https://clerk.house.gov/members/G000553
"Green, Gene",Democratic,Texas,NO,1,99,House,115,http://bioguide.congress.gov/scripts/biodisplay.pl?index=G000410
Griffith,Republican,Virginia,AYE,1,99,House,115,https://clerk.house.gov/members/G000568
Grijalva,Democratic,Arizona,NO,1,99,House,115,https://clerk.house.gov/members/G000551
Grothman,Republican,Wisconsin,AYE,1,99,House,115,https://clerk.house.gov/members/G000576
Guthrie,Republican,Kentucky,AYE,1,99,House,115,https://clerk.house.gov/members/G000558
Gutiérrez,Democratic,Illinois,NO,1,99,House,115,http://bioguide.congress.gov/scripts/biodisplay.pl?index=G000535
Hanabusa,Democratic,Hawaii,NO,1,99,House,115,http://bioguide.congress.gov/scripts/biodisplay.pl?index=H001050
Harper,Republican,Mississippi,AYE,1,99,House,115,http://bioguide.congress.gov/scripts/biodisplay.pl?index=H001045
Harris,Republican,Maryland,AYE,1,99,House,115,https://clerk.house.gov/members/H001052
Hartzler,Republican,Missouri,AYE,1,99,House,115,https://clerk.house.gov/members/H001053
Hastings,Democratic,Florida,NO,1,99,House,115,http://bioguide.congress.gov/scripts/biodisplay.pl?index=H000324
Heck,Democratic,Washington,NO,1,99,House,115,http://bioguide.congress.gov/scripts/biodisplay.pl?index=H001064
Hensarling,Republican,Texas,AYE,1,99,House,115,http://bioguide.congress.gov/scripts/biodisplay.pl?index=H001036
Herrera Beutler,Republican,Washington,AYE,1,99,House,115,https://clerk.house.gov/members/H001056
"Hice, Jody B.",Republican,Georgia,AYE,1,99,House,115,https://clerk.house.gov/members/H001071
Higgins (LA),Republican,Louisiana,AYE,1,99,House,115,https://clerk.house.gov/members/H001077
Higgins (NY),Democratic,New York,NO,1,99,House,115,https://clerk.house.gov/members/H001038
Hill,Republican,Arkansas,AYE,1,99,House,115,https://clerk.house.gov/members/H001072
Himes,Democratic,Connecticut,NO,1,99,House,115,https://clerk.house.gov/members/H001047
Holding,Republican,North Carolina,AYE,1,99,House,115,http://bioguide.congress.gov/scripts/biodisplay.pl?index=H001065
Hollingsworth,Republican,Indiana,AYE,1,99,House,115,https://clerk.house.gov/members/H001074
Hoyer,Democratic,Maryland,NO,1,99,House,115,https://clerk.house.gov/members/H000874
Hudson,Republican,North Carolina,AYE,1,99,House,115,https://clerk.house.gov/members/H001067
Huffman,Democratic,California,NO,1,99,House,115,https://clerk.house.gov/members/H001068
Huizenga,Republican,Michigan,AYE,1,99,House,115,https://clerk.house.gov/members/H001058
Hultgren,Republican,Illinois,AYE,1,99,House,115,http://bioguide.congress.gov/scripts/biodisplay.pl?index=H001059
Hunter,Republican,California,AYE,1,99,House,115,http://bioguide.congress.gov/scripts/biodisplay.pl?index=H001048
