congress,party,state,district,id,last_name,first_name,ngirls,nboys,nchild,female,aauw,author,nominate_dim1,nominate_dim2
113,D,CA,28,S001150,SCHIFF,NA,1,1,2,0,100,costa,-0.349,-0.129
113,D,CA,29,C001097,CARDENAS,NA,2,2,4,0,89,costa,-0.383,0.02
113,D,CA,30,S000344,SHERMAN,NA,3,0,3,0,100,costa,-0.342,-0.147
113,R,CA,31,M001139,MILLER,NA,2,2,4,0,29,costa,0.478,0.222
113,D,CA,32,N000179,NAPOLITANO,NA,2,3,5,1,100,costa,-0.448,-0.247
113,D,CA,33,W000215,WAXMAN,NA,1,1,2,0,100,costa,-0.473,-0.343
113,D,CA,34,B000287,BECERRA,NA,3,0,3,0,89,costa,-0.512,-0.283
113,D,CA,37,B001270,BASS,NA,3,3,5,1,100,costa,-0.586,-0.106
113,D,CA,38,S001156,SANCHEZ,NA,0,1,1,1,100,costa,-0.508,-0.136
113,D,CA,40,R000486,ROYBAL-ALLARD,NA,2,1,3,1,40,costa,-0.47,-0.185
113,D,CA,43,W000187,WATERS,NA,1,1,2,1,100,costa,-0.653,-0.071
113,D,CA,44,H001063,HAHN,NA,1,2,3,1,100,costa,-0.39,-0.376
113,R,CA,45,C001064,CAMPBELL,NA,0,2,2,0,0,costa,0.748,-0.415
113,D,CA,47,L000579,LOWENTHAL,NA,0,2,2,0,100,costa,-0.45,-0.371
113,R,CA,48,R000409,ROHRABACHER,NA,1,2,3,1,22,costa,0.626,-0.417
113,R,CA,49,I000056,ISSA,NA,0,1,1,0,44,costa,0.504,-0.08
113,R,CA,50,H001048,HUNTER,NA,2,1,3,0,33,costa,0.539,0.085
113,D,CA,51,V000130,VARGAS,NA,2,0,2,0,100,costa,-0.401,0.097
113,D,CA,52,P000608,PETERS,NA,1,1,2,0,100,costa,-0.181,-0.039
113,D,CA,53,D000598,DAVIS,NA,0,2,2,1,100,costa,-0.343,-0.103
113,D,CO,1,D000197,DEGETTE,NA,2,0,2,1,89,costa,-0.431,-0.31
113,D,CO,2,P000598,POLIS,NA,1,1,2,0,100,costa,-0.278,-0.692
113,R,CO,3,T000470,TIPTON,NA,2,0,2,0,44,costa,0.451,-0.023
113,R,CO,4,G000562,GARDNER,NA,2,1,3,0,44,costa,0.444,-0.029
113,R,CO,5,L000564,LAMBORN,NA,1,4,5,0,11,costa,0.678,0.198
113,D,CO,7,P000593,PERLMUTTER,NA,3,0,3,0,88,costa,-0.282,0.077
113,D,CT,1,L000557,LARSON,NA,2,1,3,0,89,costa,-0.397,-0.051
113,D,CT,2,C001069,COURTNEY,NA,1,1,2,0,100,costa,-0.344,0.017
113,D,CT,3,D000216,DELAURO,NA,2,1,3,1,100,costa,-0.416,-0.117
113,D,CT,4,H001047,HIMES,NA,2,0,2,0,100,costa,-0.243,-0.236
113,D,CT,5,E000293,ESTY,NA,1,2,3,1,89,costa,-0.315,-0.078
113,D,DE,1,C001083,CARNEY,NA,0,2,2,0,88,costa,-0.256,-0.142
113,R,FL,1,M001144,MILLER,NA,0,2,2,0,22,costa,0.633,0.155
113,R,FL,2,S001186,SOUTHERLAND,NA,4,0,4,0,22,costa,0.56,0.063
113,R,FL,3,Y000065,YOHO,NA,2,1,3,0,11,costa,0.704,-0.365
113,R,FL,4,C001045,CRENSHAW,NA,2,0,2,0,44,costa,0.333,0.337
113,D,FL,5,B000911,BROWN,NA,1,0,1,1,100,costa,-0.429,0.192
113,R,FL,7,M000689,MICA,NA,1,1,2,0,11,costa,0.453,0.137
113,R,FL,8,P000599,POSEY,NA,2,0,2,0,22,costa,0.521,-0.319
113,D,FL,9,G000556,GRAYSON,NA,3,2,5,0,100,costa,-0.363,-0.457
113,R,FL,10,W000806,WEBSTER,NA,0,1,1,0,50,costa,0.51,-0.047
113,R,FL,11,N000185,NUGENT,NA,0,3,3,0,33,costa,0.483,0.077
113,R,FL,12,B001257,BILIRAKIS,NA,0,4,4,0,33,costa,0.404,0.025
113,R,FL,13,Y000031,YOUNG,NA,1,1,2,0,25,costa,0.325,-0.112
113,D,FL,14,C001066,CASTOR,NA,2,0,2,1,88,costa,-0.438,0.045
113,R,FL,15,R000593,ROSS,NA,0,2,2,0,22,costa,0.531,0.099
113,R,FL,16,B001260,BUCHANAN,NA,0,2,2,0,44,costa,0.359,-0.129
113,R,FL,17,R000583,ROONEY,NA,0,3,3,0,22,costa,0.458,0.013
113,D,FL,18,M001191,MURPHY,NA,1,1,2,0,100,costa,-0.186,-0.026
113,R,FL,19,R000596,RADEL,NA,0,1,1,0,0,costa,0.702,-0.25
113,D,FL,20,H000324,HASTINGS,NA,2,1,3,0,100,costa,-0.564,0.157
113,D,FL,21,D000610,DEUTCH,NA,2,1,3,0,100,costa,-0.399,-0.093
113,D,FL,22,F000462,FRANKEL,NA,0,1,1,1,100,costa,-0.399,-0.083
113,D,FL,23,W000797,WASSERMAN SCHULTZ,NA,2,1,3,1,100,costa,-0.421,0.069
113,D,FL,24,W000808,WILSON,NA,2,1,3,1,100,costa,-0.477,-0.016
113,R,FL,25,D000600,DIAZ-BALART,NA,0,1,1,0,44,costa,0.281,0.122
113,D,FL,26,G000573,GARCIA,NA,1,0,1,0,89,costa,-0.204,0.032
113,R,FL,27,R000435,ROS-LEHTINEN,NA,2,2,4,1,44,costa,0.244,-0.225
113,R,GA,1,K000220,KINGSTON,NA,2,1,3,0,13,costa,0.54,0.302
113,D,GA,2,B000490,BISHOP,NA,1,0,1,0,100,costa,-0.283,0.463
113,R,GA,3,W000796,WESTMORELAND,NA,2,1,3,0,22,costa,0.672,0.189
113,D,GA,4,J000288,JOHNSON,NA,0,2,2,0,100,costa,-0.468,0.013
113,D,GA,5,L000287,LEWIS,NA,0,1,1,0,100,costa,-0.589,-0.221
113,R,GA,6,P000591,PRICE,NA,0,1,1,0,22,costa,0.644,-0.073
113,R,GA,8,S001189,SCOTT,NA,0,1,1,0,11,costa,0.567,0.195
113,R,GA,9,C001093,COLLINS,NA,1,2,3,0,22,costa,0.61,0.134
113,R,GA,10,B001262,BROUN,NA,2,1,3,0,11,costa,0.913,-0.408
113,R,GA,11,G000550,GINGREY,NA,2,2,4,0,25,costa,0.561,0.272
113,D,GA,12,B001252,BARROW,NA,1,1,2,0,89,costa,-0.119,0.46
113,D,GA,13,S001157,SCOTT,NA,2,0,2,0,89,costa,-0.302,0.163
113,R,GA,14,G000560,GRAVES,NA,2,1,3,0,22,costa,0.716,-0.002
113,R,ID,1,L000573,LABRADOR,NA,1,4,5,0,22,costa,0.735,-0.571
113,D,IL,2,K000385,KELLY,NA,1,1,2,0,83,costa,-0.462,-0.003
113,D,IL,4,G000535,GUTIERREZ,NA,2,0,2,0,100,costa,-0.487,-0.26
113,D,IL,5,Q000023,QUIGLEY,NA,2,0,2,0,100,costa,-0.321,-0.279
113,R,IL,6,R000580,ROSKAM,NA,2,2,4,0,33,costa,0.429,0.018
113,D,IL,7,D000096,DAVIS,NA,0,2,2,0,89,costa,-0.486,-0.262
113,D,IL,8,D000622,DUCKWORTH,NA,1,0,1,1,89,costa,-0.335,0.106
113,D,IL,9,S001145,SCHAKOWSKY,NA,2,1,3,1,100,costa,-0.606,-0.269
113,D,IL,10,S001190,SCHNEIDER,NA,0,2,2,0,89,costa,-0.176,-0.192
113,D,IL,11,F000454,FOSTER,NA,1,1,2,0,89,costa,-0.229,-0.225
113,D,IL,12,E000292,ENYART,NA,0,2,2,0,100,costa,-0.251,0.159
113,R,IL,13,D000619,DAVIS,NA,1,2,3,0,44,costa,0.274,0.174
113,R,IL,14,H001059,HULTGREN,NA,1,3,4,0,22,costa,0.49,-0.034
113,R,IL,15,S000364,SHIMKUS,NA,0,3,3,0,44,costa,0.375,0.154
113,D,IL,17,B001286,BUSTOS,CHERI,0,0,3,1,100,costa,-0.239,0.042
113,D,IN,1,V000108,VISCLOSKY,PETER,0,2,2,0,89,costa,-0.402,0.244
113,R,IN,4,R000592,ROKITA,TODD,0,2,2,0,33,costa,0.602,-0.16
113,R,IN,5,B001284,BROOKS,SUSAN,1,1,2,1,44,costa,0.352,0.217
113,R,IN,6,M001189,MESSER,LUKE,2,1,3,0,33,costa,0.563,-0.086
113,D,IN,7,C001072,CARSON,ANDR_,1,0,1,0,100,costa,-0.431,0.06
113,R,IN,8,B001275,BUCSHON,LARRY,2,2,4,0,33,costa,0.406,0.255
113,R,IN,9,Y000064,YOUNG,TODD,3,1,4,0,44,costa,0.472,-0.016
113,D,IA,1,B001259,BRALEY,BURCE,1,2,3,0,88,costa,-0.31,-0.205
113,R,IA,3,L000111,LATHAM,TOM,2,1,3,0,44,costa,0.302,0.308
113,R,IA,4,K000362,KING,STEVE,0,3,3,0,22,costa,0.613,0.171
113,R,KS,1,H001057,HUELSKAMP,TIM,2,2,4,0,13,costa,0.744,-0.466
113,R,KS,2,J000290,JENKINS,LYNN,1,1,2,1,44,costa,0.523,0.004
113,R,KS,4,P000602,POMPEO,MIKE,0,1,1,0,13,costa,0.66,0.164
113,R,KY,1,W000413,WHITFIELD,ED,1,0,1,0,33,costa,0.303,0.182
113,R,KY,2,G000558,GUTHRIE,BRETT,2,1,3,0,33,costa,0.42,0.272
113,D,KY,3,Y000062,YARMUTH,JOHN,0,1,1,0,100,costa,-0.378,-0.27
113,R,KY,5,R000395,ROGERS,HAROLD,1,2,3,0,33,costa,0.337,0.113
113,R,KY,6,B001282,BARR,ANDY,2,0,2,0,33,costa,0.49,0.302
113,R,LA,1,S001176,SCALISE,STEVE,1,1,2,0,22,costa,0.56,0.156
113,R,LA,3,B001255,BOUSTANY,CHARLES,1,1,2,0,44,costa,0.392,0.308
113,R,LA,6,C001075,CASSIDY,BILL,2,1,3,0,22,costa,0.456,-0.102
113,D,MD,2,R000576,RUPPERSBERGER,C.A. DUTCH,1,1,2,0,89,costa,-0.295,0.133
113,D,MD,5,H000874,HOYER,STENY,3,0,3,0,89,costa,-0.38,0.117
113,D,MD,6,D000620,DELANEY,JOHN,4,0,4,0,100,costa,-0.276,0.041
113,D,MD,8,V000128,VAN HOLLEN,CHRIS,1,2,3,0,100,costa,-0.392,-0.21
113,D,MA,1,N000015,NEAL,RICHARD,1,3,4,0,100,costa,-0.417,-0.111
113,D,MA,3,T000465,TSONGAS,NIKI,3,0,3,1,100,costa,-0.396,-0.199
113,D,MA,5,C001101,CLARK,KATHERINE,0,3,3,1,50,costa,-0.483,-0.371
113,D,MA,7,C001037,CAPUANO,MICAHEL,0,2,2,0,100,costa,-0.58,-0.082
113,D,MA,8,L000562,LYNCH,STEPHEN,1,0,1,0,88,costa,-0.35,0.038
113,D,MA,9,K000375,KEATING,WILLIAM,1,1,2,0,89,costa,-0.329,-0.13
113,R,MI,2,H001058,HUIZENGA,BILL,1,4,5,0,22,costa,0.577,-0.07
113,R,MI,3,A000367,AMASH,JUSTIN,2,1,3,0,22,costa,0.654,-0.757
113,D,MI,5,K000380,KILDEE,DANIEL,1,2,3,0,100,costa,-0.396,-0.217
113,R,MI,8,R000572,ROGERS,MIKE,1,1,2,0,44,costa,0.4,0.098
113,D,MI,9,L000263,LEVIN,SANDER,2,2,4,0,89,costa,-0.379,-0.091
113,R,MI,10,M001150,MILLER,CANDICE,1,0,1,1,33,costa,0.343,-0.001
113,R,MI,11,B001280,BENTIVOLIO,KERRY,1,1,2,0,22,costa,0.723,-0.319
113,D,MI,13,C000714,CONYERS,JOHN,0,2,2,0,100,costa,-0.658,-0.512
113,D,MI,14,P000595,PETERS,GARY,2,1,3,0,100,costa,-0.246,-0.186
113,D,MN,1,W000799,WALZ,TIMOTHY,1,1,2,0,89,costa,-0.275,0.131
113,R,MN,2,K000363,KLINE,JOHN,1,1,2,0,44,costa,0.49,0.154
113,R,MN,3,P000594,PAULSEN,ERIK,4,0,4,0,44,costa,0.402,-0.191
113,D,MN,4,M001143,MCCOLLUM,BETTY,1,1,2,1,100,costa,-0.417,-0.188
113,R,MN,6,B001256,BACHMANN,MICHELLE,3,2,5,1,11,costa,0.584,-0.03
113,D,MN,7,P000258,PETERSON,COLLIN,0,3,3,0,89,costa,-0.148,0.712
113,R,MS,1,N000186,NUNNELEE,ALAN,1,2,3,0,0,costa,0.488,0.574
113,D,MS,2,T000193,THOMPSON,BENNIE,1,0,1,0,89,costa,-0.516,0.399
113,R,MS,3,H001045,HARPER,GREG,1,1,2,0,44,costa,0.384,0.48
113,R,MS,4,P000601,PALAZZO,STEVEN,1,2,3,0,13,costa,0.527,0.529
113,D,MO,1,C001049,CLAY,WM LACY,1,1,2,0,89,costa,-0.481,-0.078
113,R,MO,2,W000812,WAGNER,ANN,1,2,3,1,22,costa,0.437,0.145
113,R,MO,4,H001053,HARTZLER,VICKY,1,0,1,1,11,costa,0.462,0.307
113,R,MO,7,L000576,LONG,BILLY,1,0,1,0,11,costa,0.549,0.224
113,R,MT,1,D000618,DAINES,STEVE,2,2,4,0,44,costa,0.565,-0.095
113,R,NE,2,T000459,TERRY,LEE,0,3,3,0,44,costa,0.426,-0.067
113,D,NH,2,K000382,KUSTER,ANN,0,2,2,1,89,costa,-0.256,-0.123
113,R,NJ,5,G000548,GARRETT,SCOTT,2,0,2,0,11,costa,0.688,-0.243
113,D,NJ,8,S001165,SIRES,ALBIO,1,0,1,0,100,costa,-0.405,0.095
113,D,NJ,9,P000096,PASCRELL,BILL,0,3,3,0,89,costa,-0.367,-0.005
113,D,NJ,10,P000604,PAYNE,DONALD,1,2,3,0,100,costa,-0.517,-0.099
113,D,NJ,12,H001032,HOLT,RUSH,2,1,3,0,100,costa,-0.463,-0.33
113,D,NM,1,L000580,LUJAN GRISHAM,MICHELLE,2,0,2,1,89,costa,-0.313,0.047
113,D,NY,1,B001242,BISHOP,TIMOTHY,2,0,2,0,100,costa,-0.338,-0.05
113,R,NY,2,K000210,KING,PETER,1,1,2,0,44,costa,0.259,-0.03
113,D,NY,4,M000309,MCCARTHY,CAROLYN,0,1,1,1,83,costa,-0.294,-0.04
113,D,NY,5,M001137,MEEKS,GREGORY,3,0,3,0,100,costa,-0.413,-0.074
113,D,NY,6,M001188,MENG,GRACE,0,2,2,1,100,costa,-0.376,-0.178
113,D,NY,12,M000087,MALONEY,CAROLYN,2,0,2,1,100,costa,-0.387,-0.28
113,D,NY,13,R000053,RANGEL,CHARLES,1,1,2,0,100,costa,-0.514,-0.341
113,D,NY,14,C001038,CROWLEY,JOSPEH,1,2,3,0,100,costa,-0.412,-0.07
113,D,NY,15,S000248,SERRANO,JOS_,2,3,5,0,89,costa,-0.491,-0.377
113,D,NY,17,L000480,LOWEY,NITA,2,1,3,1,100,costa,-0.389,-0.152
113,D,NY,18,M001185,MALONEY,SEAN,2,1,3,0,89,costa,-0.239,0.122
113,R,NY,19,G000564,GIBSON,CHRISTOPHER,2,1,3,0,67,costa,0.203,-0.455
113,D,NY,21,O000169,OWENS,WILLIAM,2,1,3,0,89,costa,-0.182,0.409
113,D,NY,25,S000480,SLAUGHTER,LOUISE,3,0,3,1,100,costa,-0.465,-0.104
113,D,NY,26,H001038,HIGGINS,BRIAN,1,1,2,0,100,costa,-0.347,-0.033
113,R,NY,27,C001092,COLLINS,CHRIS,1,1,2,0,38,costa,0.357,0.236
113,R,NC,2,E000291,ELLMERS,RENEE,0,1,1,1,22,costa,0.406,0.338
113,R,NC,3,J000255,JONES,WALTER,1,0,1,0,22,costa,0.244,-0.362
113,D,NC,4,P000523,PRICE,DAVID,1,1,2,0,100,costa,-0.343,-0.031
113,R,NC,5,F000450,FOXX,VIRGINIA,1,1,1,1,22,costa,0.629,0.13
113,R,ND,1,C001096,CRAMER,KEVIN,2,3,5,0,44,costa,0.39,0.296
113,R,OH,1,C000266,CHABOT,STEVE,1,1,2,0,22,costa,0.567,-0.197
113,R,OH,2,W000815,WENSTRUP,BRAD,0,1,1,0,22,costa,0.548,0.188
113,D,OH,3,B001281,BEATTY,JOYCE,1,1,2,1,89,costa,-0.432,0.059
113,R,OH,4,J000289,JORDAN,JIM,2,2,4,0,22,costa,0.719,-0.214
113,R,OH,5,L000566,LATTA,BOB,2,0,2,0,22,costa,0.517,0.264
113,R,OH,6,J000292,JOHNSON,WILLIAM,2,2,4,0,22,costa,0.428,0.27
113,R,OH,7,G000563,GIBBS,ROBERT,1,2,3,0,33,costa,0.474,0.316
113,R,OH,8,B000589,BOEHNER,JOHN,2,0,2,0,25,costa,0.513,0.04
113,R,OH,10,T000463,TURNER,MICHAEL,2,0,2,0,33,costa,0.273,0.212
113,R,OH,14,J000295,JOYCE,DAVID,2,1,3,0,67,costa,0.262,0.269
113,R,OH,15,S001187,STIVERS,STEVE,1,1,2,0,44,costa,0.3,0.269
113,R,OK,1,B001283,BRIDENSTINE,JIM,1,2,3,0,11,costa,0.689,-0.157
113,R,OK,3,L000491,LUCAS,FRANK,2,1,3,0,11,costa,0.363,0.42
113,R,OK,4,C001053,COLE,TOM,0,1,1,0,44,costa,0.332,0.363
113,R,OK,5,L000575,LANKFORD,JAMES,2,0,2,0,11,costa,0.585,0.154
113,D,OR,1,B001278,BONAMICI,SUZANNE,1,1,2,1,100,costa,-0.394,-0.403
113,R,OR,2,W000791,WALDEN,GREG,0,0,1,0,33,costa,0.333,-0.011
113,D,OR,3,B000574,BLUMENAUER,EARL,1,1,2,0,100,costa,-0.428,-0.67
113,D,OR,5,S001180,SCHRADER,KURT,2,3,5,0,89,costa,-0.186,0.058
113,D,PA,1,B001227,BRADY,ROBERT,1,1,2,0,100,costa,-0.484,0.225
113,R,PA,4,P000605,PERRY,SCOTT,2,0,2,0,22,costa,0.629,-0.349
113,R,PA,5,T000467,THOMPSON,GLENN,0,3,3,0,44,costa,0.315,0.394
113,R,PA,6,G000549,GERLACH,JIM,1,2,3,0,44,costa,0.221,-0.107
113,R,PA,7,M001181,MEEHAN,PATRICK,0,3,3,0,56,costa,0.22,0.076
113,R,PA,8,F000451,FITZPATRICK,MICHAEL,3,3,6,0,44,costa,0.202,-0.186
113,R,PA,9,S001154,SHUSTER,BILL,1,1,2,0,33,costa,0.374,0.323
113,R,PA,10,M001179,MARINO,THOMAS,1,1,2,0,22,costa,0.352,0.477
113,R,PA,11,B001269,BARLETTA,LOU,4,0,4,0,44,costa,0.278,0.393
113,D,PA,13,S001162,SCHWARTZ,ALLYSON,0,2,2,1,100,costa,-0.343,-0.008
113,D,PA,14,D000482,DOYLE,MICHAEL,1,3,4,0,89,costa,-0.331,0.111
113,R,PA,15,D000604,DENT,CHARLES,1,2,3,0,44,costa,0.244,-0.085
113,R,PA,16,P000373,PITTS,JOSEPH,2,1,3,0,22,costa,0.538,0.012
113,D,PA,17,C001090,CARTWRIGHT,MATT,0,2,2,0,100,costa,-0.366,-0.04
113,R,PA,18,M001151,MURPHY,TIM,1,0,1,0,33,costa,0.258,0.198
113,R,SC,2,W000795,WILSON,JOE,0,4,4,0,22,costa,0.537,0.113
113,R,SC,3,D000615,DUNCAN,JEFF,0,3,3,0,11,costa,0.734,-0.172
113,R,SC,4,G000566,GOWDY,TREY,0,2,2,0,22,costa,0.655,-0.002
113,D,SC,6,C000537,CLYBURN,JAMES,3,0,3,0,89,costa,-0.464,0.254
113,R,TN,1,R000582,ROE,DAVID,1,2,3,0,22,costa,0.486,0.024
113,R,TN,2,D000533,DUNCAN,JOHN,2,2,4,0,0,costa,0.604,-0.476
113,R,TN,4,D000616,DESJARLAIS,SCOTT,1,2,3,0,22,costa,0.583,-0.082
113,R,TN,7,B001243,BLACKBURN,MARSHA,1,1,2,1,22,costa,0.622,0.137
113,R,TN,8,F000458,FINCHER,STEPHEN,1,2,3,0,22,costa,0.526,0.181
113,R,TX,1,G000552,GOHMERT,LOUIE,3,0,3,0,33,costa,0.63,-0.345
113,R,TX,3,J000174,JOHNSON,SAM,2,1,3,0,25,costa,0.61,0.277
113,R,TX,4,H000067,HALL,RALPH,0,3,3,0,22,costa,0.424,0.308
113,R,TX,5,H001036,HENSARLING,JEB,1,1,2,0,11,costa,0.703,0.04
113,R,TX,6,B000213,BARTON,JOE,2,2,4,0,25,costa,0.528,0.047
113,R,TX,7,C001048,CULBERSON,JOHN,1,0,1,0,22,costa,0.503,0.366
113,R,TX,11,C001062,CONAWAY,K. MICHAEL,3,1,4,0,22,costa,0.593,0.367
113,R,TX,12,G000377,GRANGER,KAY,1,2,3,1,25,costa,0.398,0.238
113,R,TX,13,T000238,THORNBERRY,MAC,1,2,3,0,22,costa,0.525,0.313
113,R,TX,14,W000814,WEBER,RANDY,1,2,3,0,11,costa,0.714,0.027
113,D,TX,15,H000636,HINOJOSA,RUB_N,4,1,5,0,100,costa,-0.34,0.235
113,R,TX,17,F000461,FLORES,BILL,0,2,2,0,22,costa,0.572,0.293
113,D,TX,18,J000032,JACKSON LEE,SHEILA,1,1,2,1,100,costa,-0.46,0.127
113,R,TX,21,S000583,SMITH,LAMAR,1,1,2,0,22,costa,0.425,0.061
113,R,TX,22,O000168,OLSON,PETE,1,1,2,0,11,costa,0.548,0.308
113,D,TX,23,G000572,GALLEGO,PETE,0,1,1,0,89,costa,-0.216,0.378
113,R,TX,25,W000816,WILLIAMS,ROGER,2,0,2,0,22,costa,0.585,0.112
113,D,TX,28,C001063,CUELLAR,HENRY,2,0,2,0,78,costa,-0.228,0.622
113,D,TX,29,G000410,GREEN,GENE,1,1,2,0,89,costa,-0.324,0.453
113,D,TX,30,J000126,JOHNSON,EDDIE,0,1,1,0,88,costa,-0.485,0.203
113,R,TX,31,C001051,CARTER,JOHN,2,1,2,0,22,costa,0.473,0.599
113,R,TX,32,S000250,SESSIONS,PETE,0,5,5,0,22,costa,0.586,0.17
113,D,TX,33,V000131,VEASEY,MARC,0,0,1,0,100,costa,-0.402,0.285
113,D,TX,35,D000399,DOGGETT,LLOYD,2,0,2,0,100,costa,-0.402,-0.313
113,R,UT,1,B001250,BISHOP,ROBERT,1,4,5,0,22,costa,0.537,0.105
113,R,UT,2,S001192,STEWART,CHRIS,2,4,6,0,22,costa,0.525,0.155
113,R,UT,3,C001076,CHAFFETZ,JASON,1,3,3,0,22,costa,0.647,-0.278
113,D,VT,1,W000800,WELCH,PETER,2,3,5,0,89,costa,-0.41,-0.351
113,R,VA,1,W000804,WITTMAN,ROBERT,1,1,2,0,33,costa,0.446,-0.016
113,R,VA,2,R000589,RIGELL,E. SCOTT,3,1,4,0,44,costa,0.405,-0.084
113,R,VA,4,F000445,FORBES,J RANDY,1,3,4,0,33,costa,0.407,0.218
113,R,VA,6,G000289,GOODLATTE,BOB,1,1,2,0,22,costa,0.496,-0.002
113,D,VA,8,M000933,MORAN,JAMES,2,2,4,0,100,costa,-0.302,-0.203
113,R,VA,9,G000568,GRIFFITH,H. MORGAN,1,2,3,0,22,costa,0.548,-0.43
113,R,VA,10,W000672,WOLF,FRANK,3,1,4,0,33,costa,0.284,-0.213
113,D,VA,11,C001078,CONNOLLY,GERALD,1,0,1,0,100,costa,-0.306,-0.013
113,D,WA,1,D000617,DELBENE,SUZAN,1,1,2,1,100,costa,-0.282,-0.228
113,D,WA,2,L000560,LARSEN,RICK,0,2,2,0,100,costa,-0.365,0.19
113,R,WA,4,H000329,HASTINGS,DOC,2,1,3,0,33,costa,0.416,0.411
113,R,WA,5,M001159,MCMORRIS RODGERS,CATHY,0,1,1,1,44,costa,0.425,0.118
113,D,WA,6,K000381,KILMER,DEREK,2,0,2,0,100,costa,-0.31,-0.011
113,D,WA,7,M000404,MCDERMOTT,JIM,1,1,2,0,89,costa,-0.666,-0.197
113,R,WA,8,R000578,REICHERT,DAVID,2,1,3,0,56,costa,0.224,-0.146
113,R,WV,1,M001180,MCKINLEY,DAVID,2,2,4,0,56,costa,0.3,0.184
113,D,WV,3,R000011,RAHALL,NICK,2,1,3,0,89,costa,-0.306,0.45
113,R,WI,1,R000570,RYAN,PAUL,1,2,3,0,33,costa,0.556,-0.25
113,D,WI,3,K000188,KIND,RON,0,2,2,0,89,costa,-0.261,-0.081
113,D,WI,4,M001160,MOORE,GWEN,0,0,3,1,100,costa,-0.528,-0.246
113,R,WI,5,S000244,SENSENBRENNER,F. JAMES,0,0,2,0,22,costa,0.638,-0.579
113,R,WI,6,P000265,PETRI,THOMAS,1,0,1,0,22,costa,0.379,-0.367
113,R,WY,1,L000571,LUMMIS,CYNTHIA,1,0,1,1,22,costa,0.677,-0.404
112,R,AL,1,B001244,BONNER,JOSIAH,1,1,2,0,0,costa,0.367,0.513
112,R,AL,2,R000591,ROBY,MARTHA,1,1,2,1,0,costa,0.362,0.658
112,R,AL,3,R000575,ROGERS,MIKE,1,2,3,0,0,costa,0.358,0.461
112,R,AL,4,A000055,ADERHOLT,ROBERT,1,1,2,0,0,costa,0.372,0.589
112,R,AL,5,B001274,BROOKS,MO,2,2,4,0,0,costa,0.651,-0.44
112,R,AK,1,Y000033,YOUNG,DONALD,2,0,2,0,13,costa,0.284,0.021
112,R,AZ,1,G000565,GOSAR,PAUL,2,1,3,0,11,costa,0.68,-0.422
112,R,AZ,2,F000448,FRANKS,TRENT,1,1,2,0,0,costa,0.749,0.087
112,R,AZ,3,Q000024,QUAYLE,BENJAMIN,1,0,1,0,0,costa,0.712,0.222
112,D,AZ,4,P000099,PASTOR,ED,2,0,2,0,100,costa,-0.421,0.12
112,R,AZ,5,S001183,SCHWEIKERT,DAVID,1,0,1,0,0,costa,0.583,-0.313
112,R,AZ,6,F000444,FLAKE,JEFF,1,4,5,0,11,costa,0.855,-0.518
112,D,AZ,7,G000551,GRIJALVA,RAUL,3,0,3,0,100,costa,-0.598,-0.255
112,R,AR,1,C001087,CRAWFORD,RICK,1,1,2,0,0,costa,0.421,0.495
112,R,AR,2,G000567,GRIFFIN,TIM,1,1,2,0,0,costa,0.41,0.421
112,R,AR,3,W000809,WOMACK,STEVE,0,1,1,0,0,costa,0.355,0.579
112,D,AR,4,R000573,ROSS,MIKE,1,1,2,0,60,costa,-0.201,0.89
112,D,CA,1,T000460,THOMPSON,MIKE,0,1,2,0,90,costa,-0.395,0.066
112,R,CA,3,L000517,LUNGREN,DAN,2,1,3,0,0,costa,0.497,-0.054
112,R,CA,4,M001177,MCCLINTOCK,TOM,1,1,2,0,10,costa,0.717,-0.474
112,D,CA,5,M001163,MATSUI,DORIS,0,1,1,1,80,costa,-0.434,-0.161
112,D,CA,6,W000738,WOOLSEY,LYNN,0,1,1,1,100,costa,-0.556,-0.529
112,D,CA,7,M000725,MILLER,GEORGE,0,2,2,0,80,costa,-0.552,-0.398
112,D,CA,8,P000197,PELOSI,NANCY,4,1,5,1,80,costa,-0.49,-0.206
112,D,CA,10,G000559,GARAMENDI,JOHN,4,2,6,0,90,costa,-0.309,-0.091
112,D,CA,11,M001166,MCNERNEY,JERRY,1,2,3,0,90,costa,-0.262,-0.152
112,D,CA,12,S001175,SPEIER,JACKIE,1,1,2,1,90,costa,-0.38,-0.44
112,D,CA,13,S000810,STARK,"FORTNEY ""PETE""",4,3,7,0,100,costa,-0.631,-0.605
112,D,CA,14,E000215,ESHOO,ANNA,1,1,2,1,80,costa,-0.381,-0.425
112,D,CA,15,H001034,HONDA,MICHAEL,1,1,2,0,100,costa,-0.529,-0.482
112,D,CA,16,L000397,LOFGREN,ZOE,1,1,2,1,100,costa,-0.402,-0.444
112,D,CA,17,F000030,FARR,SAM,1,0,1,0,100,costa,-0.455,-0.219
112,D,CA,18,C001050,CARDOZA,DENNIS,2,1,3,0,80,costa,-0.262,0.609
112,R,CA,19,D000612,DENHAM,JEFF,1,1,2,0,10,costa,0.306,0.212
112,R,CA,21,N000181,NUNES,DEVIN,2,0,2,0,10,costa,0.449,0.217
112,R,CA,22,M001165,MCCARTHY,KEVIN,1,1,2,0,0,costa,0.458,0.217
112,D,CA,23,C001036,CAPPS,LOIS,2,1,3,1,100,costa,-0.389,-0.227
