state,district,id,icpsr,last_name,first_name,middle_name,ngirls,nboys,nchildren,,washington_ngirls,washington_nboys,washington_nchild,costa_ngirls,costa_nboys,costa_nchild,oliver1_ngirls,oliver1_nboys,oliver1_nchild,oliver2_ngirls,oliver2_nboys,oliver2_nchild,oliver2_data_source,cong_served
NY,13,G000569,21154,Grimm,Michael,G.,0,0,0,,,,,,,,,,,,,,,112
NY,11,G000569,21154,Grimm,Michael,G.,0,0,0,,,,,,,,,,,,,,,113
NY,19,H001054,21155,Hayworth,Nan,NA,0,2,2,,,,,0,2,2,,,,,,,,112
NY,20,G000564,21156,Gibson,Christopher,NA,2,1,3,,,,,2,1,3,,,,,,,,112
NY,19,G000564,21156,Gibson,Christopher,NA,2,1,3,,,,,2,1,3,,,,,,,,"113, 114"
NY,24,H001051,21157,Hanna,Richard,NA,1,1,2,,,,,,,,1,1,2,1,1,2,missing child info,112
NY,22,H001051,21157,Hanna,Richard,NA,1,1,2,,,,,,,,1,1,2,1,1,2,missing child info,"113, 114"
NY,25,B001276,21158,Buerkle,Ann,Marie,3,3,6,,,,,,,,,,,,,,,112
NC,2,E000291,21159,Ellmers,Renee,NA,0,1,1,,,,,0,1,1,,,,,,,,"112, 113, 114"
ND,1,B001272,21160,Berg,Rick,NA,0,1,1,,,,,0,1,1,,,,,,,,112
OH,6,J000292,21162,Johnson,Bill,NA,2,2,4,,,,,2,2,4,,,,2,2,4,117 (current reps),"112, 113, 114, 115, 116"
OH,15,S001187,21163,Stivers,Steve,NA,1,1,2,,,,,1,1,2,,,,1,1,2,105-116 random sample,"112, 113, 114, 115, 116"
OH,15,S001187,21163,Stivers,Steve,NA,1,1,2,,,,,1,1,2,,,,1,1,2,117 (current reps),"112, 113, 114, 115, 116"
OH,16,R000586,21164,Renacci,Jim,NA,1,2,3,,,,,,,,,,,1,2,3,missing child info,"112, 113, 114, 115"
OH,18,G000563,21165,Gibbs,Bob,NA,1,2,3,,,,,1,2,3,,,,1,2,3,117 (current reps),112
OH,7,G000563,21165,Gibbs,Bob,NA,1,2,3,,,,,1,2,3,,,,1,2,3,117 (current reps),"113, 114, 115, 116"
OK,5,L000575,21166,Lankford,James,NA,2,0,2,,,,,2,0,2,,,,,,,,"112, 113"
PA,3,K000376,21167,Kelly,Mike,NA,1,3,4,,,,,,,,,,,1,3,4,missing child info,"112, 113, 114, 115"
PA,3,K000376,21167,Kelly,Mike,NA,1,3,4,,,,,,,,,,,1,3,4,117 (current reps),"112, 113, 114, 115"
PA,16,K000376,21167,Kelly,Mike,NA,1,3,4,,,,,,,,,,,1,3,4,missing child info,116
PA,16,K000376,21167,Kelly,Mike,NA,1,3,4,,,,,,,,,,,1,3,4,117 (current reps),116
PA,7,M001181,21168,Meehan,Patrick,NA,0,3,3,,,,,0,3,3,,,,,,,,"112, 113, 114, 115"
PA,10,M001179,21170,Marino,Thomas,A.,1,1,2,,,,,1,1,2,,,,,,,,"112, 113, 114, 115"
PA,12,M001179,21170,Marino,Thomas,A.,1,1,2,,,,,1,1,2,,,,,,,,116
PA,11,B001269,21171,Barletta,Lou,NA,4,0,4,,,,,4,0,4,,,,,,,,"112, 113, 114, 115"
RI,1,C001084,21172,Cicilline,David,N.,0,0,0,,,,,,,,,,,0,0,0,117 (current reps),"112, 113, 114, 115, 116"
SC,1,S001184,21173,Scott,Tim,NA,0,0,0,,,,,,,,,,,,,,,112
SC,3,D000615,21174,Duncan,Jeff,NA,0,3,3,,,,,0,3,3,,,,0,3,3,117 (current reps),"112, 113, 114, 115, 116"
SC,4,G000566,21175,Gowdy,Trey,NA,1,1,2,,,,,0,2,2,,,,1,1,2,missing child info,"112, 113, 114, 115"
SC,5,M001182,21176,Mulvaney,Mick,NA,1,2,3,,,,,,,,,,,1,2,3,missing child info,"112, 113, 114, 115"
SD,1,N000184,21177,Noem,Kristi,NA,2,1,3,,,,,,,,,,,2,1,3,missing child info,"112, 113, 114, 115"
TN,3,F000459,21178,Fleischmann,Chuck,NA,0,3,3,,,,,,,,,,,0,3,3,missing child info,"112, 113, 114, 115, 116"
TN,3,F000459,21178,Fleischmann,Chuck,NA,0,3,3,,,,,,,,,,,0,3,3,117 (current reps),"112, 113, 114, 115, 116"
TN,4,D000616,21179,Desjarlais,Scott,NA,1,1,2,,,,,1,2,3,,,,1,1,2,117 (current reps),"112, 113, 114, 115, 116"
TN,6,B001273,21180,Black,Diane,NA,2,1,3,,,,,,,,,,,2,1,3,missing child info,"112, 113, 114, 115"
TN,8,F000458,21181,Fincher,Stephen,Lee,1,2,3,,,,,1,2,3,,,,,,,,"112, 113, 114"
TX,17,F000461,21182,Flores,Bill,NA,0,2,2,,,,,0,2,2,,,,,,,,"112, 113, 114, 115, 116"
TX,23,C001082,21183,Canseco,Francisco,Raul,1,1,3,,,,,1,1,3,,,,,,,,112
TX,27,F000460,21184,Farenthold,Blake,NA,2,0,2,,,,,,,,,,,2,0,2,missing child info,"112, 113, 114, 115"
VA,2,R000589,21185,Rigell,E.,Scott,3,1,4,,,,,3,1,4,,,,,,,,"112, 113, 114"
VA,5,H001060,21186,Hurt,Robert,NA,0,3,3,,,,,,,,,,,0,3,3,missing child info,"112, 113, 114"
WA,3,H001056,21187,Herrera Beutler,Jaime,NA,2,1,3,,,,,,,,,,,2,1,3,missing child info,"112, 113, 114, 115, 116"
WA,3,H001056,21187,Herrera Beutler,Jaime,NA,2,1,3,,,,,,,,,,,2,1,3,117 (current reps),"112, 113, 114, 115, 116"
WV,1,M001180,21188,McKinley,David,NA,2,2,4,,,,,2,2,4,,,,3,1,4,117 (current reps),"112, 113, 114, 115, 116"
WI,7,D000614,21189,Duffy,Sean,NA,5,3,8,,,,,,,,,,,5,3,8,missing child info,"112, 113, 114, 115, 116"
WI,8,R000587,21190,Ribble,Reid,NA,0,2,2,,,,,,,,,,,0,2,2,missing child info,"112, 113, 114"
VA,9,G000568,21191,Griffith,H.,Morgan,1,2,3,,,,,1,2,3,,,,1,2,3,117 (current reps),"112, 113, 114, 115, 116"
AL,2,R000591,21192,Roby,Martha,NA,1,1,2,,,,,1,1,2,,,,1,1,2,105-116 random sample,"112, 113, 114, 115, 116"
AL,5,B001274,21193,Brooks,Mo,NA,2,2,4,,,,,2,2,4,,,,2,2,4,117 (current reps),"112, 113, 114, 115, 116"
NY,26,H001062,21194,Hochul,Kathleen,C.,1,1,2,,,,,1,1,2,,,,,,,,112
CA,36,H001063,21195,Hahn,Janice,NA,1,2,3,,,,,1,2,3,,,,1,2,3,105-116 random sample,112
CA,44,H001063,21195,Hahn,Janice,NA,1,2,3,,,,,1,2,3,,,,1,2,3,105-116 random sample,"113, 114"
NV,2,A000369,21196,Amodei,Mark,E.,2,0,2,,,,,,,,,,,2,0,2,missing child info,"112, 113, 114, 115, 116"
NV,2,A000369,21196,Amodei,Mark,E.,2,0,2,,,,,,,,,,,2,0,2,117 (current reps),"112, 113, 114, 115, 116"
NY,9,T000471,21197,Turner,Robert,L.,2,3,5,,,,,2,3,5,,,,2,3,5,105-116 random sample,112
OR,1,B001278,21198,Bonamici,Suzanne,NA,1,1,2,,,,,1,1,2,,,,1,1,2,missing child info,"112, 113, 114, 115, 116"
OR,1,B001278,21198,Bonamici,Suzanne,NA,1,1,2,,,,,1,1,2,,,,1,1,2,117 (current reps),"112, 113, 114, 115, 116"
AZ,8,B001279,21199,Barber,Ron,NA,2,0,2,,,,,2,0,2,,,,2,0,2,missing child info,112
AZ,2,B001279,21199,Barber,Ron,NA,2,0,2,,,,,2,0,2,,,,2,0,2,missing child info,113
AZ,9,S001191,21300,Sinema,Kyrsten,NA,0,0,0,,,,,,,,,,,,,,,"113, 114, 115"
AR,4,C001095,21301,Cotton,Tom,NA,0,1,1,,,,,0,1,1,,,,,,,,113
CA,1,L000578,21302,Lamalfa,Doug,NA,3,1,4,,,,,3,1,4,,,,3,1,4,117 (current reps),"113, 114, 115, 116"
CA,2,H001068,21303,Huffman,Jared,NA,1,1,2,,,,,1,1,2,,,,1,1,2,117 (current reps),"113, 114, 115, 116"
CA,7,B001287,21304,Bera,Ami,NA,1,0,1,,,,,1,0,1,,,,1,0,1,117 (current reps),"113, 114, 115, 116"
CA,8,C001094,21305,Cook,Paul,NA,0,0,0,,,,,,,,,,,,,,,"113, 114, 115, 116"
CA,15,S001193,21306,Swalwell,Eric,NA,1,1,2,,,,,,,,,,,1,1,2,missing child info,"113, 114, 115, 116"
CA,15,S001193,21306,Swalwell,Eric,NA,1,1,2,,,,,,,,,,,1,1,2,117 (current reps),"113, 114, 115, 116"
CA,21,V000129,21307,Valadao,David,G.,1,2,3,,,,,1,2,3,,,,1,2,3,117 (current reps),"113, 114, 115"
CA,26,B001285,21308,Brownley,Julia,NA,1,1,2,,,,,1,1,2,,,,1,1,2,117 (current reps),"113, 114, 115, 116"
CA,29,C001097,21309,Cardenas,Tony,NA,1,2,3,,,,,2,2,4,,,,1,2,3,117 (current reps),"113, 114, 115, 116"
CA,35,N000187,21310,Negrete McLeod,Gloria,NA,6,4,10,,,,,,,,,,,,,,,113
CA,36,R000599,21311,Ruiz,Raul,NA,2,0,2,,,,,,,,,,,2,0,2,missing child info,"113, 114, 115, 116"
CA,36,R000599,21311,Ruiz,Raul,NA,2,0,2,,,,,,,,,,,2,0,2,117 (current reps),"113, 114, 115, 116"
CA,41,T000472,21312,Takano,Mark,NA,0,0,0,,,,,,,,,,,0,0,0,117 (current reps),"113, 114, 115, 116"
CA,47,L000579,21313,Lowenthal,Alan,NA,0,2,2,,,,,0,2,2,,,,0,2,2,117 (current reps),"113, 114, 115, 116"
CA,51,V000130,21314,Vargas,Juan,NA,2,0,2,,,,,2,0,2,,,,2,0,2,117 (current reps),"113, 114, 115, 116"
CA,52,P000608,21315,Peters,Scott,NA,1,1,2,,,,,1,1,2,,,,1,1,2,117 (current reps),"113, 114, 115, 116"
CT,5,E000293,21316,Esty,Elizabeth,NA,1,2,3,,,,,1,2,3,,,,1,2,3,105-116 random sample,"113, 114, 115"
FL,3,Y000065,21317,Yoho,Ted,NA,2,1,3,,,,,2,1,3,,,,,,,,"113, 114, 115, 116"
FL,6,D000621,21318,Desantis,Ron,NA,2,1,3,,,,,,,,,,,2,1,3,missing child info,"113, 114, 115"
FL,18,M001191,21319,Murphy,Patrick,NA,1,1,2,,,,,1,1,2,,,,,,,,"113, 114"
FL,19,R000596,21320,Radel,Trey,NA,0,1,1,,,,,0,1,1,,,,,,,,113
FL,22,F000462,21321,Frankel,Lois,NA,0,1,1,,,,,0,1,1,,,,0,1,1,117 (current reps),"113, 114"
FL,21,F000462,21321,Frankel,Lois,NA,0,1,1,,,,,0,1,1,,,,0,1,1,117 (current reps),"115, 116"
FL,26,G000573,21322,Garcia,Joe,NA,1,0,1,,,,,1,0,1,,,,,,,,113
GA,9,C001093,21323,Collins,Doug,NA,1,2,3,,,,,1,2,3,,,,,,,,"113, 114, 115, 116"
HI,2,G000571,21324,Gabbard,Tulsi,NA,0,0,0,,,,,,,,,,,,,,,"113, 114, 115, 116"
IL,8,D000622,21325,Duckworth,Tammy,NA,1,0,1,,,,,1,0,1,,,,,,,,"113, 114"
IL,10,S001190,21326,Schneider,Brad,NA,0,2,2,,,,,0,2,2,,,,0,2,2,117 (current reps),"113, 115, 116"
IL,12,E000292,21327,Enyart,Bill,NA,0,2,2,,,,,0,2,2,,,,0,2,2,105-116 random sample,113
IL,13,D000619,21328,Davis,Rodney,NA,1,2,3,,,,,1,2,3,,,,1,2,3,117 (current reps),"113, 114, 115, 116"
IL,17,B001286,21329,Bustos,Cheri,NA,0,3,3,,,,,0,3,3,,,,0,3,3,117 (current reps),"113, 114, 115, 116"
IN,2,W000813,21330,Walorski,Jackie,NA,0,0,0,,,,,,,,,,,0,0,0,117 (current reps),"113, 114, 115, 116"
IN,5,B001284,21331,Brooks,Susan,NA,1,1,2,,,,,1,1,2,,,,,,,,"113, 114, 115, 116"
IN,6,M001189,21332,Messer,Luke,NA,2,1,3,,,,,2,1,3,,,,,,,,"113, 114, 115"
KY,6,B001282,21333,Barr,Garland,H.,2,0,2,,,,,2,0,2,,,,2,0,2,117 (current reps),"113, 114, 115, 116"
MD,6,D000620,21334,Delaney,John,NA,4,0,4,,,,,4,0,4,,,,,,,,"113, 114, 115"
MA,4,K000379,21335,Kennedy,Joseph,P.,1,1,2,,,,,,,,,,,1,1,2,missing child info,"113, 114, 115, 116"
MI,11,B001280,21336,Bentivolio,Kerry,NA,1,1,2,,,,,1,1,2,,,,,,,,113
MO,2,W000812,21337,Wagner,Ann,NA,1,2,3,,,,,1,2,3,,,,1,2,3,117 (current reps),"113, 114, 115, 116"
MT,1,D000618,21338,Daines,Steve,NA,2,2,4,,,,,2,2,4,,,,,,,,113
NV,4,H001066,21339,Horsford,Steven,NA,1,2,3,,,,,,,,,,,1,2,3,missing child info,"113, 116"
NV,4,H001066,21339,Horsford,Steven,NA,1,2,3,,,,,,,,,,,1,2,3,117 (current reps),"113, 116"
NH,2,K000382,21340,Kuster,Ann,McLane,0,2,2,,,,,0,2,2,,,,0,2,2,117 (current reps),"113, 114, 115, 116"
NM,1,L000580,21341,Lujan Grisham,Michelle,NA,2,0,2,,,,,2,0,2,,,,,,,,"113, 114, 115"
NY,6,M001188,21342,Meng,Grace,NA,0,2,2,,,,,0,2,2,,,,0,2,2,117 (current reps),"113, 114, 115, 116"
NY,8,J000294,21343,Jeffries,Hakeem,NA,0,2,2,,,,,,,,,,,0,2,2,missing child info,"113, 114, 115, 116"
NY,8,J000294,21343,Jeffries,Hakeem,NA,0,2,2,,,,,,,,,,,0,2,2,117 (current reps),"113, 114, 115, 116"
NY,18,M001185,21344,Maloney,Sean,Patrick,1,2,3,,,,,1,2,3,,,,2,1,3,117 (current reps),"113, 114, 115, 116"
NY,27,C001092,21345,Collins,Chris,NA,1,1,2,,,,,1,1,2,,,,,,,,"113, 114, 115, 116"
NC,8,H001067,21346,Hudson,Richard,NA,0,1,1,,,,,,,,,,,0,1,1,missing child info,"113, 114, 115, 116"
NC,8,H001067,21346,Hudson,Richard,NA,0,1,1,,,,,,,,,,,0,1,1,117 (current reps),"113, 114, 115, 116"
NC,9,P000606,21347,Pittenger,Robert,NA,3,1,4,,,,,,,,,,,3,1,4,missing child info,"113, 114, 115"
NC,11,M001187,21348,Meadows,Mark,NA,1,1,2,,,,,,,,,,,1,1,2,missing child info,"113, 114, 115, 116"
NC,13,H001065,21349,Holding,George,E.B.,3,1,4,,,,,,,,,,,3,1,4,missing child info,"113, 114"
NC,2,H001065,21349,Holding,George,E.B.,3,1,4,,,,,,,,,,,3,1,4,missing child info,"115, 116"
ND,1,C001096,21350,Cramer,Kevin,NA,2,3,5,,,,,2,3,5,,,,,,,,"113, 114, 115"
OH,2,W000815,21351,Wenstrup,Brad,NA,1,1,2,,,,,0,1,1,,,,1,1,2,117 (current reps),"113, 114, 115, 116"
OH,3,B001281,21352,Beatty,Joyce,NA,1,1,2,,,,,1,1,2,,,,1,1,2,117 (current reps),"113, 114, 115, 116"
OH,14,J000295,21353,Joyce,David,NA,2,1,3,,,,,1,2,3,,,,2,1,3,117 (current reps),"113, 114, 115, 116"
OK,1,B001283,21354,Bridenstine,Jim,NA,1,2,3,,,,,1,2,3,,,,,,,,"113, 114, 115"
OK,2,M001190,21355,Mullin,Markwayne,NA,3,2,5,,,,,,,,,,,3,2,5,missing child info,"113, 114, 115, 116"
OK,2,M001190,21355,Mullin,Markwayne,NA,3,2,5,,,,,,,,,,,3,2,5,117 (current reps),"113, 114, 115, 116"
PA,4,P000605,21356,Perry,Scott,NA,2,0,2,,,,,2,0,2,,,,2,0,2,117 (current reps),"113, 114, 115"
PA,10,P000605,21356,Perry,Scott,NA,2,0,2,,,,,2,0,2,,,,2,0,2,117 (current reps),116
PA,12,R000598,21357,Rothfus,Keith,NA,1,2,3,,,,,,,,,,,1,2,3,missing child info,"113, 114, 115"
PA,17,C001090,21358,Cartwright,Matt,NA,0,2,2,,,,,0,2,2,,,,0,2,2,117 (current reps),"113, 114, 115"
PA,8,C001090,21358,Cartwright,Matt,NA,0,2,2,,,,,0,2,2,,,,0,2,2,117 (current reps),116
SC,7,R000597,21359,Rice,Tom,NA,0,3,3,,,,,,,,,,,0,2,2,missing child info,"113, 114, 115, 116"
SC,7,R000597,21359,Rice,Tom,NA,0,3,3,,,,,,,,,,,0,3,3,117 (current reps),"113, 114, 115, 116"
TX,14,W000814,21360,Weber,Randy,NA,1,2,3,,,,,1,2,3,,,,1,2,3,117 (current reps),"113, 114, 115, 116"
TX,16,O000170,21361,O'Rourke,Beto,NA,1,2,3,,,,,,,,,,,1,2,3,missing child info,"113, 114, 115"
TX,20,C001091,21362,Castro,Joaquin,NA,1,1,2,,,,,,,,,,,1,1,2,missing child info,"113, 114, 115, 116"
TX,20,C001091,21362,Castro,Joaquin,NA,1,1,2,,,,,,,,,,,1,1,2,117 (current reps),"113, 114, 115, 116"
TX,23,G000572,21363,Gallego,Pete,P.,0,1,1,,,,,0,1,1,,,,,,,,113
TX,25,W000816,21364,Williams,Roger,NA,2,0,2,,,,,2,0,2,,,,2,0,2,117 (current reps),"113, 114, 115, 116"
TX,33,V000131,21365,Veasey,Marc,NA,0,1,1,,,,,0,1,1,,,,0,1,1,117 (current reps),"113, 114, 115, 116"
TX,34,V000132,21366,Vela,Filemon,NA,0,0,0,,,,,,,,,,,0,0,0,117 (current reps),"113, 114, 115, 116"
UT,2,S001192,21367,Stewart,Chris,NA,2,4,6,,,,,2,4,6,,,,2,4,6,117 (current reps),"113, 114, 115, 116"
WA,6,K000381,21368,Kilmer,Derek,NA,2,0,2,,,,,2,0,2,,,,2,0,2,117 (current reps),"113, 114, 115, 116"
WA,10,H001064,21369,Heck,Denny,NA,0,2,2,,,,,,,,,,,0,2,2,missing child info,"113, 114, 115, 116"
WI,2,P000607,21370,Pocan,Mark,NA,0,0,0,,,,,,,,,,,0,0,0,117 (current reps),"113, 114, 115, 116"
IL,2,K000385,21371,Kelly,Robin,L.,1,1,2,,,,,1,1,2,,,,1,1,2,117 (current reps),"113, 114, 115, 116"
MI,5,K000380,21372,Kildee,Dan,NA,1,2,3,,,,,1,2,3,,,,1,2,3,117 (current reps),"113, 114, 115, 116"
MO,8,S001195,21373,Smith,Jason,NA,0,0,0,,,,,,,,,,,0,0,0,117 (current reps),"113, 114, 115, 116"
LA,5,M001192,21374,McAllister,Vance,M.,2,1,3,,,,,,,,,,,2,1,3,missing child info,113
MA,5,C001101,21375,Clark,Katherine,M.,1,2,3,,,,,0,3,3,,,,1,2,3,117 (current reps),"113, 114, 115, 116"
AL,1,B001289,21376,Byrne,Bradley,NA,2,2,4,,,,,2,2,4,,,,,,,,"113, 114, 115, 116"
FL,19,C001102,21377,Clawson,Curt,NA,0,0,0,,,,,,,,,,,,,,,"113, 114"
FL,13,J000296,21401,Jolly,David,W.,1,0,1,,,,,,,,,,,1,0,1,missing child info,"113, 114"
AL,6,P000609,21500,Palmer,Gary,James,2,1,3,,,,,2,1,3,,,,2,1,3,117 (current reps),"114, 115, 116"
AZ,7,G000574,21502,Gallego,Ruben,NA,0,0,0,,,,,,,,,,,0,0,0,117 (current reps),"114, 115, 116"
AR,2,H001072,21503,Hill,French,NA,1,1,2,,,,,,,,,,,1,1,2,missing child info,"114, 115, 116"
AR,2,H001072,21503,Hill,French,NA,1,1,2,,,,,,,,,,,1,1,2,117 (current reps),"114, 115, 116"
CA,11,D000623,21504,Desaulnier,Mark,James,0,2,2,,,,,0,2,2,,,,0,2,2,117 (current reps),"114, 115, 116"
CA,25,K000387,21505,Knight,Steve,NA,0,2,2,,,,,,,,,,,0,2,2,missing child info,"114, 115"
CA,31,A000371,21506,Aguilar,Peter,Rey,0,2,2,,,,,0,2,2,,,,0,2,2,117 (current reps),"114, 115, 116"
CA,33,L000582,21507,Lieu,Ted,NA,0,2,2,,,,,0,2,2,,,,0,2,2,117 (current reps),"114, 115, 116"
CA,35,T000474,21508,Torres,Norma,Judith,0,3,3,,,,,,,,,,,0,3,3,missing child info,"114, 115, 116"
CA,35,T000474,21508,Torres,Norma,Judith,0,3,3,,,,,,,,,,,0,3,3,117 (current reps),"114, 115, 116"
CA,45,W000820,21509,Walters,Mimi,NA,2,2,4,,,,,2,2,4,,,,,,,,"114, 115"
CO,4,B001297,21510,Buck,Kenneth,Robert,1,1,2,,,,,,,,,,,1,1,2,missing child info,"114, 115, 116"
CO,4,B001297,21510,Buck,Kenneth,Robert,1,1,2,,,,,,,,,,,1,1,2,117 (current reps),"114, 115, 116"
FL,2,G000575,21511,Graham,Gwendolyn,NA,1,2,3,,,,,,,,,,,,,,,114
FL,26,C001107,21512,Curbelo,Carlos,NA,2,0,2,,,,,,,,,,,2,0,2,missing child info,"114, 115"
GA,1,C001103,21513,Carter,Buddy,NA,0,3,3,,,,,0,3,3,,,,0,3,3,117 (current reps),"114, 115, 116"
GA,10,H001071,21514,Hice,Jody,Brownlow,2,0,2,,,,,2,0,2,,,,1,1,2,117 (current reps),"114, 115, 116"
GA,11,L000583,21515,Loudermilk,Barry,D.,1,2,3,,,,,1,2,3,,,,1,2,3,117 (current reps),"114, 115, 116"
GA,12,A000372,21516,Allen,Rick,W.,3,1,4,,,,,3,1,4,,,,3,1,4,117 (current reps),"114, 115, 116"
HI,1,T000473,21517,Takai,Mark,NA,1,1,2,,,,,,,,1,1,2,1,1,2,missing child info,114
IL,10,D000613,21518,Dold,Robert,NA,2,1,3,,,,,1,1,2,,,,2,1,3,missing child info,114
IL,12,B001295,21519,Bost,Mike,NA,2,1,3,,,,,2,1,3,,,,2,1,3,117 (current reps),"114, 115, 116"
IA,1,B001294,21520,Blum,Rod,NA,1,4,5,,,,,,,,,,,1,4,5,missing child info,"114, 115"
IA,3,Y000066,21521,Young,David,NA,0,0,0,,,,,,,,,,,0,0,0,105-116 random sample,"114, 115"
LA,5,A000374,21522,Abraham,Ralph,NA,2,1,3,,,,,,,,,,,2,1,3,105-116 random sample,"114, 115, 116"
LA,6,G000577,21523,Graves,Garret,NA,1,2,3,,,,,1,2,3,,,,2,1,3,117 (current reps),"114, 115, 116"
ME,2,P000611,21524,Poliquin,Bruce,Lee,0,1,1,,,,,,,,,,,0,1,1,missing child info,"114, 115"
MA,6,M001196,21525,Moulton,Seth,NA,2,0,2,,,,,,,,,,,2,0,2,missing child info,"114, 115, 116"
MA,6,M001196,21525,Moulton,Seth,NA,2,0,2,,,,,,,,,,,1,0,1,117 (current reps),"114, 115, 116"
MI,4,M001194,21526,Moolenaar,John,NA,3,3,6,,,,,,,,,,,3,3,6,missing child info,"114, 115, 116"
MI,4,M001194,21526,Moolenaar,John,NA,3,3,6,,,,,,,,,,,3,3,6,117 (current reps),"114, 115, 116"
MI,8,B001293,21527,Bishop,Michael,Dean,1,2,3,,,,,,,,,,,1,2,3,missing child info,"114, 115"
MI,11,T000475,21528,Trott,David,A.,2,1,3,,,,,2,1,3,,,,,,,,"114, 115"
MI,12,D000624,21529,Dingell,Debbie,NA,2,2,4,,,,,,,,,,,2,2,4,missing child info,"114, 115, 116"
MI,12,D000624,21529,Dingell,Debbie,NA,2,2,4,,,,,,,,,,,2,2,4,117 (current reps),"114, 115, 116"
MI,14,L000581,21530,Lawrence,Brenda,L.,1,1,2,,,,,1,1,2,,,,1,1,2,117 (current reps),"114, 115, 116"
MN,6,E000294,21531,Emmer,Thomas,Earl,1,6,7,,,,,1,6,7,,,,1,6,7,117 (current reps),"114, 115, 116"
MT,1,Z000018,21532,Zinke,Ryan,NA,1,2,3,,,,,1,2,3,,,,,,,,"114, 115"
NE,2,A000373,21533,Ashford,John,Bradley,1,2,3,,,,,1,2,3,,,,,,,,114
NV,4,H001070,21534,Hardy,Cresent,Leo,2,2,4,,,,,,,,,,,2,2,4,missing child info,114
NH,1,G000570,21535,Guinta,Frank,NA,1,1,2,,,,,,,,,,,1,1,2,missing child info,114
NJ,1,N000188,21536,Norcross,Donald,NA,1,2,3,,,,,0,3,3,,,,1,2,3,missing child info,"113, 114, 115, 116"
NJ,1,N000188,21536,Norcross,Donald,NA,1,2,3,,,,,0,3,3,,,,1,2,3,117 (current reps),"113, 114, 115, 116"
NJ,3,M001193,21537,MacArthur,Thomas,Charles,2,1,3,,,,,,,,,,,2,1,3,missing child info,"114, 115"
NJ,12,W000822,21538,Watson Coleman,Bonnie,NA,0,1,1,,,,,0,3,3,,,,0,1,1,117 (current reps),"114, 115, 116"
NY,1,Z000017,21539,Zeldin,Lee,M,2,0,2,,,,,2,0,2,,,,2,0,2,117 (current reps),"114, 115, 116"
NY,4,R000602,21540,Rice,Kathleen,Maura,0,0,0,,,,,,,,,,,0,0,0,117 (current reps),"114, 115, 116"
NY,21,S001196,21541,Stefanik,Elise,M.,0,0,0,,,,,,,,,,,0,0,0,117 (current reps),"114, 115, 116"
NY,24,K000386,21542,Katko,John,NA,0,3,3,,,,,0,3,3,,,,0,3,3,117 (current reps),"114, 115, 116"
NC,6,W000819,21543,Walker,Bradley,Mark,2,1,3,,,,,,,,,,,2,1,3,missing child info,"114, 115, 116"
NC,7,R000603,21544,Rouzer,David,NA,0,3,3,,,,,,,,,,,0,3,3,117 (current reps),"114, 115, 116"
NC,12,A000370,21545,Adams,Alma,NA,1,1,2,,,,,1,1,2,,,,1,1,2,missing child info,"113, 114, 115, 116"
NC,12,A000370,21545,Adams,Alma,NA,1,1,2,,,,,1,1,2,,,,1,1,2,117 (current reps),"113, 114, 115, 116"
OK,5,R000604,21546,Russell,Steve,NA,3,2,5,,,,,,,,,,,3,2,5,missing child info,"114, 115"
PA,6,C001106,21547,Costello,Ryan,NA,0,1,1,,,,,0,1,1,,,,,,,,"114, 115"
PA,13,B001296,21548,Boyle,Brendan,Francis,1,0,1,,,,,1,0,1,,,,1,1,2,117 (current reps),"114, 115"
PA,2,B001296,21548,Boyle,Brendan,Francis,1,0,1,,,,,1,0,1,,,,1,1,2,117 (current reps),116
TX,4,R000601,21549,Ratcliffe,John,NA,2,0,2,,,,,2,0,2,,,,,,,,"114, 115, 116"
TX,23,H001073,21550,Hurd,William,Ballard,0,0,0,,,,,,,,,,,,,,,"114, 115, 116"
TX,36,B001291,21551,Babin,Brian,NA,3,2,5,,,,,,,,,,,3,2,5,missing child info,"114, 115, 116"
TX,36,B001291,21551,Babin,Brian,NA,3,2,5,,,,,,,,,,,3,2,5,117 (current reps),"114, 115, 116"
UT,4,L000584,21552,Love,Ludmya,Bourdeau,2,1,3,,,,,2,1,3,,,,2,1,3,105-116 random sample,"114, 115"
VA,7,B001290,21553,Brat,David,A.,1,1,2,,,,,1,1,2,,,,1,1,2,missing child info,"113, 114, 115"
VA,8,B001292,21554,Beyer,Donald,Sternoff,3,1,4,,,,,3,1,4,,,,3,1,4,117 (current reps),"114, 115, 116"
VA,10,C001105,21555,Comstock,Barbara,J.,1,2,3,,,,,1,2,3,,,,,,,,"114, 115"
WA,4,N000189,21556,Newhouse,Daniel,Milton,2,0,2,,,,,2,0,2,,,,1,1,2,117 (current reps),"114, 115, 116"
WV,2,M001195,21557,Mooney,Alex,X.,1,1,2,,,,,,,,,,,1,1,2,missing child info,"114, 115, 116"
WV,2,M001195,21557,Mooney,Alex,X.,1,1,2,,,,,,,,,,,1,1,2,117 (current reps),"114, 115, 116"
WV,3,J000297,21558,Jenkins,Evan,H.,1,2,3,,,,,1,2,3,,,,,,,,"114, 115"
WI,6,G000576,21559,Grothman,Glenn,NA,0,0,0,,,,,,,,,,,0,0,0,117 (current reps),"114, 115, 116"
NY,11,D000625,21560,Donovan,Daniel,M.,1,0,1,,,,,,,,,,,,,,,"114, 115"
MS,1,K000388,21561,Kelly,Trent,NA,1,2,3,,,,,1,2,3,,,,1,2,3,117 (current reps),"114, 115, 116"
