congress,id,aauw_support_voting,aauw_support_all
112,P000592,10,10
112,P000593,90,90
112,P000594,10,10
112,P000595,100,90
112,P000597,100,90
112,P000598,100,100
112,P000599,0,0
112,P000601,0,0
112,P000602,0,0
112,P000604,33,33
112,Q000023,90,90
112,Q000024,0,0
112,R000011,70,70
112,R000053,100,80
112,R000170,80,80
112,R000395,0,0
112,R000409,20,20
112,R000435,10,10
112,R000462,100,100
112,R000486,90,90
112,R000487,0,0
112,R000515,90,90
112,R000570,0,0
112,R000571,0,0
112,R000572,0,0
112,R000573,60,60
112,R000575,0,0
112,R000576,90,90
112,R000577,90,90
112,R000578,20,20
112,R000580,0,0
112,R000581,100,100
112,R000582,0,0
112,R000583,0,0
112,R000585,0,0
112,R000586,0,0
112,R000587,0,0
112,R000588,80,80
112,R000589,0,0
112,R000590,10,10
112,R000591,0,0
112,R000592,0,0
112,R000593,0,0
112,R000594,0,0
112,S000030,90,90
112,S000185,90,90
112,S000244,0,0
112,S000248,90,90
112,S000250,0,0
112,S000344,100,100
112,S000364,0,0
112,S000480,100,70
112,S000510,100,100
112,S000522,0,0
112,S000583,0,0
112,S000810,100,90
112,S000822,0,0
112,S001145,100,100
112,S001148,10,10
112,S001150,100,100
112,S001154,0,0
112,S001155,0,0
112,S001156,90,90
112,S001157,80,80
112,S001162,100,100
112,S001164,0,0
112,S001165,90,90
112,S001168,80,80
112,S001171,33,30
112,S001172,0,0
112,S001174,90,90
112,S001175,90,90
112,S001176,0,0
112,S001179,0,0
112,S001180,80,80
112,S001182,0,0
112,S001183,0,0
112,S001184,0,0
112,S001185,89,80
112,S001186,0,0
112,S001187,0,0
112,S001188,0,0
112,S001189,0,0
112,T000193,80,80
112,T000238,0,0
112,T000266,100,100
112,T000326,90,90
112,T000459,0,0
112,T000460,90,90
112,T000462,0,0
112,T000463,0,0
112,T000465,100,100
112,T000467,0,0
112,T000469,100,100
112,T000470,10,10
112,T000471,0,0
112,U000031,0,0
112,V000081,75,60
112,V000108,80,80
112,V000128,100,100
112,W000187,100,100
112,W000207,80,80
112,W000215,100,100
112,W000413,0,0
112,W000672,10,10
112,W000738,100,100
112,W000791,10,10
112,W000792,67,67
112,W000793,86,86
112,W000795,0,0
112,W000796,0,0
112,W000797,100,100
112,W000798,0,0
112,W000799,80,80
112,W000800,80,80
112,W000804,0,0
112,W000806,10,10
112,W000807,0,0
112,W000808,89,80
112,W000809,0,0
112,W000810,10,10
112,W000811,0,0
112,Y000031,12,10
112,Y000033,12,10
112,Y000062,100,100
112,Y000063,0,0
112,Y000064,0,0
113,A000055,12,11
113,A000210,86,86
113,A000361,17,17
113,A000367,22,22
113,A000369,38,33
113,A000370,0,0
113,B000013,44,44
113,B000213,25,22
113,B000287,89,89
113,B000490,100,100
113,B000574,100,89
113,B000589,25,25
113,B000755,22,22
113,B000911,100,100
113,B001227,100,100
113,B001242,100,100
113,B001243,22,22
113,B001244,0,0
113,B001248,22,22
113,B001250,22,22
113,B001251,100,89
113,B001252,89,89
113,B001255,44,44
113,B001256,11,11
113,B001257,33,33
113,B001259,88,78
113,B001260,44,44
113,B001262,11,11
113,B001269,44,44
113,B001270,100,100
113,B001271,44,44
113,B001273,22,22
113,B001274,22,22
113,B001275,33,33
113,B001278,100,100
113,B001279,89,89
113,B001280,22,22
113,B001281,89,89
113,B001282,33,33
113,B001283,11,11
113,B001284,44,44
113,B001285,100,100
113,B001286,100,100
113,B001287,89,89
113,B001289,67,67
113,B001290,0,0
113,C000059,44,44
113,C000071,44,44
113,C000266,22,22
113,C000537,89,89
113,C000556,29,22
113,C000714,100,100
113,C000754,89,89
113,C000984,89,89
113,C001036,100,100
113,C001037,100,100
113,C001038,100,100
113,C001045,44,44
113,C001046,33,33
113,C001047,44,44
113,C001048,22,22
113,C001049,89,89
113,C001051,22,22
113,C001053,44,44
113,C001059,88,78
113,C001061,100,100
113,C001062,22,22
113,C001063,78,78
113,C001064,0,0
113,C001066,88,78
113,C001067,100,100
113,C001068,100,100
113,C001069,100,100
113,C001072,100,100
113,C001075,22,22
113,C001076,22,22
113,C001077,44,44
113,C001078,100,100
113,C001080,100,100
113,C001083,88,78
113,C001084,100,100
113,C001087,38,33
113,C001090,100,100
113,C001091,89,89
113,C001092,38,33
113,C001093,22,22
113,C001094,44,44
113,C001095,33,33
113,C001096,44,44
113,C001097,89,89
113,C001101,50,33
113,C001102,50,50
113,D000096,89,89
113,D000191,89,89
113,D000197,89,89
113,D000216,100,100
113,D000355,100,100
113,D000399,100,100
113,D000482,89,89
113,D000533,0,0
113,D000598,100,100
113,D000600,44,44
113,D000604,44,44
113,D000610,100,100
113,D000612,33,33
113,D000614,25,22
113,D000615,11,11
113,D000616,22,22
113,D000617,100,100
113,D000618,44,44
113,D000619,44,44
113,D000620,100,100
113,D000621,22,22
113,D000622,89,89
113,E000172,0,0
113,E000179,88,78
113,E000215,100,100
113,E000288,100,100
113,E000290,100,100
113,E000291,22,22
113,E000292,100,100
113,E000293,89,89
113,F000030,100,100
113,F000043,89,89
113,F000372,44,44
113,F000445,33,33
113,F000448,11,11
113,F000449,33,33
113,F000450,22,22
113,F000451,44,44
113,F000454,89,89
113,F000455,100,100
113,F000456,22,22
113,F000458,22,22
113,F000459,22,22
113,F000460,33,33
113,F000461,22,22
113,F000462,100,100
113,G000289,22,22
113,G000377,25,22
113,G000410,89,89
113,G000535,100,89
113,G000546,33,33
113,G000548,11,11
113,G000549,44,44
113,G000550,25,22
113,G000551,100,100
113,G000552,33,33
113,G000553,89,89
113,G000556,100,100
113,G000558,33,33
113,G000559,100,100
113,G000560,22,22
113,G000562,44,44
113,G000563,33,33
113,G000564,67,67
113,G000565,22,22
113,G000566,22,22
113,G000567,25,22
113,G000568,22,22
113,G000569,62,56
113,G000571,100,100
113,G000572,89,89
113,G000573,89,89
113,H000067,22,22
113,H000324,100,89
113,H000329,33,33
113,H000636,100,78
113,H000874,89,89
113,H001032,100,100
113,H001034,100,100
113,H001036,11,11
113,H001038,100,100
113,H001045,44,44
113,H001047,100,89
113,H001048,33,33
113,H001050,100,89
113,H001051,56,56
113,H001052,11,11
113,H001053,11,11
113,H001055,56,56
113,H001056,50,44
113,H001057,12,11
113,H001058,22,22
113,H001059,22,22
113,H001060,22,22
113,H001063,100,100
113,H001064,89,89
113,H001065,22,22
113,H001066,88,78
113,H001067,22,22
113,H001068,100,100
113,I000056,44,44
113,I000057,100,100
113,J000032,100,100
113,J000126,88,78
113,J000174,25,22
113,J000255,22,22
113,J000288,100,100
113,J000289,22,22
113,J000290,44,44
113,J000292,22,22
113,J000294,89,89
113,J000295,67,67
113,J000296,67,67
113,K000009,89,89
113,K000188,89,89
113,K000210,44,44
113,K000220,12,11
113,K000362,22,22
113,K000363,44,44
113,K000368,89,89
113,K000375,89,89
113,K000376,33,33
113,K000378,44,44
113,K000379,89,89
113,K000380,100,100
113,K000381,100,100
113,K000382,89,89
113,K000385,83,83
113,L000111,44,44
113,L000263,89,89
113,L000287,100,100
113,L000397,100,100
113,L000480,100,100
113,L000491,11,11
113,L000551,100,100
113,L000554,67,67
113,L000557,89,89
113,L000559,100,100
113,L000560,100,100
113,L000562,88,78
113,L000563,89,89
113,L000564,11,11
113,L000565,100,100
113,L000566,22,22
113,L000567,44,44
113,L000569,22,22
113,L000570,89,89
113,L000571,22,22
113,L000573,22,22
113,L000575,11,11
113,L000576,11,11
113,L000578,22,22
113,L000579,100,100
113,L000580,89,89
113,M000087,100,100
113,M000133,67,40
113,M000309,83,56
113,M000312,100,100
113,M000404,89,89
113,M000485,100,100
113,M000508,44,44
113,M000689,11,11
113,M000725,88,78
113,M000933,100,100
113,M001137,100,100
113,M001139,29,22
113,M001142,78,78
113,M001143,100,100
113,M001144,22,22
113,M001149,89,89
113,M001150,33,33
113,M001151,33,33
113,M001156,44,44
113,M001157,22,22
113,M001158,11,11
113,M001159,44,44
113,M001160,100,100
113,M001163,100,100
113,M001165,44,44
113,M001166,89,89
113,M001171,100,100
113,M001177,11,11
113,M001179,22,22
113,M001180,56,56
113,M001181,56,56
113,M001182,22,22
113,M001184,22,22
113,M001185,89,89
113,M001187,11,11
113,M001188,100,100
113,M001189,33,33
113,M001190,22,22
113,M001191,100,100
113,M001192,67,67
113,N000002,100,100
113,N000015,100,100
113,N000127,100,100
113,N000179,100,100
113,N000181,44,44
113,N000182,11,11
113,N000184,22,22
113,N000185,33,33
113,N000186,0,0
113,N000187,100,89
113,N000188,0,0
113,O000168,11,11
113,O000169,89,89
113,O000170,89,89
113,P000034,88,78
113,P000096,89,89
113,P000099,89,89
113,P000197,86,67
113,P000258,89,89
113,P000265,22,22
113,P000373,22,22
113,P000523,100,100
113,P000588,38,33
113,P000591,22,22
113,P000592,33,33
113,P000593,88,78
113,P000594,44,44
113,P000595,100,100
113,P000597,100,100
113,P000598,100,100
113,P000599,22,22
113,P000601,12,11
113,P000602,12,11
113,P000604,100,100
113,P000605,22,22
113,P000606,33,33
113,P000607,100,100
113,P000608,100,100
113,Q000023,100,100
113,R000011,89,89
113,R000053,100,89
113,R000395,33,33
113,R000409,22,22
113,R000435,44,44
113,R000486,89,89
113,R000487,38,33
113,R000515,86,67
113,R000570,33,33
113,R000572,44,44
113,R000575,22,22
113,R000576,89,89
113,R000577,89,89
113,R000578,56,56
113,R000580,33,33
113,R000582,22,22
113,R000583,22,22
113,R000585,38,33
113,R000586,33,33
113,R000587,33,33
113,R000588,88,78
113,R000589,44,44
113,R000591,22,22
113,R000592,33,33
113,R000593,22,22
113,R000594,67,67
113,R000596,0,0
113,R000597,22,22
113,R000598,22,22
113,R000599,89,89
113,S000018,22,22
113,S000030,89,89
113,S000051,40,40
113,S000185,89,89
113,S000244,22,22
113,S000248,89,89
113,S000250,22,22
113,S000344,100,100
113,S000364,44,44
113,S000480,100,100
113,S000510,100,100
113,S000522,44,44
113,S000583,22,22
113,S000937,0,0
113,S001145,100,100
113,S001148,44,44
113,S001150,100,100
113,S001154,33,33
113,S001156,100,100
113,S001157,89,89
113,S001162,100,89
113,S001165,100,100
113,S001168,100,100
113,S001170,100,100
113,S001172,33,33
113,S001175,100,89
113,S001176,22,22
113,S001179,44,44
113,S001180,89,89
113,S001183,22,22
113,S001185,89,89
113,S001186,22,22
113,S001187,44,44
113,S001188,11,11
113,S001189,11,11
113,S001190,89,89
113,S001191,89,89
113,S001192,22,22
113,S001193,100,100
113,S001195,40,40
113,T000193,89,89
113,T000238,22,22
113,T000266,100,100
113,T000459,44,44
113,T000460,100,100
113,T000462,44,44
113,T000463,33,33
113,T000465,100,100
113,T000467,44,44
113,T000468,100,100
113,T000469,100,100
113,T000470,44,44
113,T000472,100,100
113,U000031,44,44
113,V000081,100,100
113,V000108,89,89
113,V000128,100,100
113,V000129,44,44
113,V000130,100,100
113,V000131,100,100
113,V000132,89,89
113,W000187,100,100
113,W000207,86,86
113,W000215,100,100
113,W000413,33,33
113,W000672,33,33
113,W000791,33,33
113,W000795,22,22
113,W000796,22,22
113,W000797,100,89
113,W000798,22,22
113,W000799,89,89
113,W000800,89,89
113,W000804,33,33
113,W000806,50,44
113,W000808,100,100
113,W000809,33,33
113,W000810,22,22
113,W000812,22,22
113,W000813,33,33
113,W000814,11,11
113,W000815,22,22
113,W000816,22,22
113,Y000031,20,14
113,Y000033,50,44
113,Y000062,100,100
113,Y000063,33,33
113,Y000064,44,44
113,Y000065,11,11
114,A000055,22,22
114,A000367,33,33
114,A000369,22,22
114,A000370,100,100
114,A000371,100,100
114,A000372,22,22
114,A000373,89,89
114,A000374,22,22
114,B000213,22,22
114,B000287,88,78
114,B000490,78,78
114,B000574,100,89
114,B000589,0,0
114,B000755,22,22
114,B000911,89,89
114,B001227,100,89
114,B001243,22,22
114,B001248,22,22
114,B001250,12,11
114,B001251,78,78
114,B001255,22,22
114,B001257,22,22
114,B001260,22,22
114,B001269,22,22
114,B001270,88,78
114,B001271,22,22
114,B001273,22,22
114,B001274,44,44
114,B001275,22,22
114,B001278,100,100
114,B001281,100,100
114,B001282,22,22
114,B001283,22,22
114,B001284,22,22
114,B001285,100,100
114,B001286,100,89
114,B001287,89,89
114,B001289,22,22
114,B001290,22,22
114,B001291,22,22
114,B001292,100,89
114,B001293,22,22
114,B001294,22,22
114,B001295,33,33
114,B001296,100,100
114,B001297,33,33
114,C000059,25,22
114,C000266,22,22
114,C000537,78,78
114,C000714,78,78
114,C000754,89,89
114,C000984,100,100
114,C001036,100,89
114,C001037,89,89
114,C001038,89,89
114,C001045,22,22
114,C001048,25,22
114,C001049,89,89
114,C001051,22,22
114,C001053,22,22
114,C001059,89,89
114,C001061,78,78
114,C001062,22,22
114,C001063,78,78
114,C001066,100,89
114,C001067,89,89
114,C001068,100,89
114,C001069,89,89
114,C001072,88,78
114,C001076,0,0
114,C001077,22,22
114,C001078,89,89
114,C001080,100,100
114,C001083,89,89
114,C001084,88,78
114,C001087,29,22
114,C001090,100,100
114,C001091,89,89
114,C001092,29,22
114,C001093,22,22
114,C001094,22,22
114,C001096,22,22
114,C001097,78,78
114,C001101,100,100
114,C001102,33,33
114,C001103,22,22
114,C001105,22,22
114,C001106,33,33
114,C001107,22,22
114,C001108,0,0
114,D000096,100,89
114,D000191,88,78
114,D000197,78,78
114,D000216,100,89
114,D000399,78,78
114,D000482,100,100
114,D000533,22,22
114,D000598,100,100
114,D000600,22,22
114,D000604,33,33
114,D000610,100,100
114,D000612,22,22
114,D000613,44,44
114,D000614,22,22
114,D000615,22,22
114,D000616,33,33
114,D000617,88,78
114,D000619,22,22
114,D000620,89,89
114,D000621,33,33
114,D000622,100,89
114,D000623,100,100
114,D000624,89,89
114,D000625,12,11
114,D000626,0,0
114,E000179,100,78
114,E000215,100,100
114,E000288,100,100
114,E000290,100,100
114,E000291,22,22
114,E000293,100,100
114,E000294,12,11
114,E000296,0,0
114,F000030,88,78
114,F000043,88,78
114,F000372,22,22
114,F000445,22,22
114,F000448,22,22
114,F000449,25,22
114,F000450,22,22
114,F000451,22,22
114,F000454,89,89
114,F000455,89,89
114,F000456,33,33
114,F000458,20,11
114,F000459,22,22
114,F000460,22,22
114,F000461,22,22
114,F000462,100,100
114,G000289,22,22
114,G000377,22,22
114,G000410,89,89
114,G000535,100,78
114,G000546,43,33
114,G000548,22,22
114,G000551,100,89
114,G000552,33,33
114,G000553,88,78
114,G000556,100,89
114,G000558,22,22
114,G000559,100,100
114,G000560,22,22
114,G000563,22,22
114,G000564,33,33
114,G000565,22,22
114,G000566,22,22
114,G000568,33,33
114,G000570,22,22
114,G000571,89,89
114,G000574,100,100
114,G000575,89,89
114,G000576,22,22
114,G000577,33,33
114,H000324,88,78
114,H000636,100,100
114,H000874,78,78
114,H001034,100,100
114,H001036,22,22
114,H001038,89,89
114,H001045,22,22
114,H001047,89,89
114,H001048,22,22
114,H001050,0,0
114,H001051,43,33
114,H001052,22,22
114,H001053,22,22
114,H001055,22,22
114,H001056,12,11
114,H001057,33,33
114,H001058,22,22
114,H001059,22,22
114,H001060,22,22
114,H001063,89,89
114,H001064,89,89
114,H001065,22,22
114,H001067,22,22
114,H001068,89,89
114,H001070,22,22
114,H001071,33,33
114,H001072,22,22
114,H001073,22,22
114,I000056,29,22
114,I000057,89,89
114,J000032,100,89
114,J000126,88,78
114,J000174,22,22
114,J000255,44,44
114,J000288,89,89
114,J000289,33,33
114,J000290,22,22
114,J000292,22,22
114,J000294,89,89
114,J000295,33,33
114,J000296,22,22
114,J000297,22,22
114,K000009,100,100
114,K000188,89,89
114,K000210,22,22
114,K000362,25,22
114,K000363,22,22
114,K000368,89,89
114,K000375,88,78
114,K000376,22,22
114,K000378,22,22
114,K000379,89,89
114,K000380,89,89
114,K000381,89,89
114,K000382,100,100
114,K000385,88,78
114,K000386,25,22
114,K000387,22,22
114,K000388,14,12
114,L000263,89,89
114,L000287,89,89
114,L000397,100,89
114,L000480,89,89
114,L000491,22,22
114,L000551,100,89
114,L000554,44,44
114,L000557,89,89
114,L000559,100,100
114,L000560,89,89
114,L000562,89,89
114,L000563,56,56
114,L000564,22,22
114,L000565,89,89
114,L000566,22,22
114,L000567,22,22
114,L000569,22,22
114,L000570,89,89
114,L000571,22,22
114,L000573,14,11
114,L000576,22,22
114,L000578,22,22
114,L000579,100,89
114,L000580,100,100
114,L000581,100,100
114,L000582,100,100
114,L000583,22,22
114,L000584,12,11
114,L000585,14,14
114,M000087,89,89
114,M000312,88,78
114,M000404,89,89
114,M000689,22,22
114,M001137,88,78
114,M001143,89,89
114,M001144,33,33
114,M001150,22,22
114,M001151,22,22
114,M001156,22,22
114,M001157,22,22
114,M001158,22,22
114,M001159,22,22
114,M001160,100,78
114,M001163,100,100
114,M001165,22,22
114,M001166,89,89
114,M001177,22,22
114,M001179,22,22
114,M001180,22,22
114,M001181,33,33
114,M001182,22,22
114,M001184,25,22
114,M001185,89,89
114,M001187,33,33
114,M001188,100,100
114,M001189,22,22
114,M001190,22,22
114,M001191,100,100
114,M001193,29,22
114,M001194,22,22
114,M001195,22,22
114,M001196,88,78
114,M001197,22,22
114,N000002,89,89
114,N000015,88,78
114,N000127,88,78
114,N000179,100,100
114,N000181,22,22
114,N000182,22,22
114,N000184,22,22
114,N000185,12,11
114,N000186,0,0
114,N000188,100,100
114,N000189,25,22
114,O000168,22,22
114,O000170,89,89
114,P000034,100,100
114,P000096,100,100
114,P000197,88,78
114,P000258,78,78
114,P000373,22,22
114,P000523,100,89
114,P000588,22,22
114,P000591,22,22
114,P000592,22,22
114,P000593,88,78
114,P000594,22,22
114,P000597,89,89
114,P000598,89,89
114,P000599,22,22
114,P000601,22,22
114,P000602,22,22
114,P000604,86,67
114,P000605,22,22
114,P000606,22,22
114,P000607,89,89
114,P000608,89,89
114,P000609,22,22
114,P000611,22,22
114,Q000023,89,89
114,R000053,100,89
114,R000395,22,22
114,R000409,33,33
114,R000435,22,22
114,R000486,100,100
114,R000487,22,22
114,R000515,75,67
114,R000570,17,17
114,R000575,22,22
114,R000576,89,89
114,R000577,100,100
114,R000578,25,22
114,R000580,22,22
114,R000582,22,22
114,R000583,22,22
114,R000585,22,22
114,R000586,22,22
114,R000587,12,11
114,R000588,89,89
114,R000589,22,22
114,R000591,22,22
114,R000592,22,22
114,R000593,22,22
114,R000597,22,22
114,R000598,38,33
114,R000599,89,89
114,R000601,22,22
114,R000602,100,100
114,R000603,22,22
114,R000604,22,22
114,S000018,22,22
114,S000030,71,56
114,S000051,25,22
114,S000185,89,89
114,S000244,33,33
114,S000248,100,100
114,S000250,22,22
114,S000344,100,89
114,S000364,22,22
114,S000480,100,100
114,S000510,100,78
114,S000522,33,33
114,S000583,25,22
114,S001145,100,89
114,S001148,33,33
114,S001150,89,89
114,S001154,22,22
114,S001156,78,78
114,S001157,78,78
114,S001165,89,89
114,S001168,100,100
114,S001172,22,22
114,S001175,100,89
114,S001176,12,11
114,S001179,0,0
114,S001180,89,89
114,S001183,12,11
114,S001185,78,78
114,S001187,22,22
114,S001188,43,33
114,S001189,22,22
114,S001191,89,89
114,S001192,22,22
114,S001193,100,100
114,S001195,22,22
114,S001196,22,22
114,T000193,78,78
114,T000238,22,22
114,T000460,88,78
114,T000462,22,22
114,T000463,22,22
114,T000465,86,67
114,T000467,22,22
114,T000468,100,100
114,T000469,100,100
114,T000470,22,22
114,T000472,100,100
114,T000473,86,67
114,T000474,86,67
114,T000475,22,22
114,U000031,22,22
114,V000081,89,89
114,V000108,78,78
114,V000128,100,100
114,V000129,22,22
114,V000130,100,100
114,V000131,100,100
114,V000132,78,78
114,W000187,78,78
114,W000413,22,22
114,W000791,22,22
114,W000795,22,22
114,W000796,29,22
114,W000797,100,100
114,W000798,22,22
114,W000799,89,89
114,W000800,88,78
114,W000804,22,22
114,W000806,22,22
114,W000808,100,78
114,W000809,22,22
114,W000810,22,22
114,W000812,25,22
114,W000813,22,22
114,W000814,22,22
114,W000815,33,33
114,W000816,22,22
114,W000819,22,22
114,W000820,22,22
114,W000821,22,22
114,W000822,89,89
114,Y000033,22,22
114,Y000062,100,100
114,Y000063,22,22
114,Y000064,22,22
114,Y000065,33,33
114,Y000066,22,22
114,Z000017,22,22
114,Z000018,22,22
115,A000055,0,0
115,A000367,0,0
115,A000369,0,0
115,A000370,100,100
115,A000371,100,100
115,A000372,0,0
115,A000374,0,0
115,A000375,0,0
115,B000213,20,17
115,B000287,0,0
115,B000490,100,83
115,B000574,100,100
115,B000755,0,0
115,B001227,100,100
115,B001243,0,0
115,B001248,0,0
115,B001250,0,0
115,B001251,100,83
115,B001257,0,0
115,B001260,0,0
115,B001269,0,0
115,B001270,100,83
115,B001273,0,0
115,B001274,0,0
115,B001275,0,0
115,B001278,100,100
115,B001281,100,100
115,B001282,0,0
115,B001283,0,0
115,B001284,0,0
115,B001285,100,100
115,B001286,100,100
115,B001287,100,100
115,B001289,0,0
115,B001290,0,0
115,B001291,0,0
115,B001292,100,100
115,B001293,0,0
115,B001294,0,0
115,B001295,17,17
115,B001296,100,100
115,B001297,0,0
115,B001298,0,0
115,B001299,0,0
115,B001300,100,100
115,B001301,0,0
115,B001302,17,17
115,B001303,100,100
115,B001304,100,100
115,B001305,0,0
115,B001306,0,0
115,C000059,0,0
115,C000266,0,0
115,C000537,100,83
115,C000714,100,100
115,C000754,100,100
115,C000984,100,100
115,C001037,100,100
115,C001038,100,100
115,C001048,0,0
115,C001049,100,100
115,C001051,0,0
115,C001053,0,0
115,C001059,100,83
115,C001061,100,100
115,C001062,0,0
115,C001063,100,100
115,C001066,100,100
115,C001067,100,100
115,C001068,100,100
115,C001069,100,100
115,C001072,100,100
115,C001076,0,0
115,C001077,33,33
115,C001078,100,100
115,C001080,100,100
115,C001084,100,100
115,C001087,0,0
115,C001090,100,100
115,C001091,100,100
115,C001092,0,0
115,C001093,0,0
115,C001094,0,0
115,C001096,0,0
115,C001097,100,100
115,C001101,100,100
115,C001103,0,0
115,C001105,20,17
115,C001106,17,17
115,C001107,20,17
115,C001108,0,0
115,C001109,0,0
115,C001110,100,100
115,C001111,100,100
115,C001112,100,100
115,C001114,0,0
115,C001115,0,0
115,D000096,100,100
115,D000191,100,100
115,D000197,100,100
115,D000216,80,67
115,D000399,100,100
115,D000482,100,100
115,D000533,0,0
115,D000598,100,100
115,D000600,0,0
115,D000604,33,33
115,D000610,100,100
115,D000612,17,17
115,D000614,0,0
115,D000615,0,0
115,D000616,0,0
115,D000617,100,100
115,D000619,0,0
115,D000620,100,100
115,D000621,0,0
115,D000623,100,100
115,D000624,100,100
115,D000625,33,33
115,D000626,0,0
115,D000627,100,100
115,D000628,0,0
115,E000179,100,100
115,E000215,100,100
115,E000288,100,100
115,E000293,100,100
115,E000294,0,0
115,E000296,100,100
115,E000297,100,100
115,E000298,0,0
115,F000372,17,17
115,F000448,0,0
115,F000449,0,0
115,F000450,0,0
115,F000454,100,100
115,F000455,100,100
115,F000459,0,0
115,F000460,0,0
115,F000461,0,0
115,F000462,100,83
115,F000464,33,33
115,F000465,0,0
115,F000466,33,33
115,G000289,0,0
115,G000377,0,0
115,G000410,100,100
115,G000535,100,100
115,G000546,0,0
115,G000551,100,100
115,G000552,0,0
115,G000553,100,100
115,G000558,0,0
115,G000559,100,100
115,G000560,0,0
115,G000563,0,0
115,G000565,0,0
115,G000566,0,0
115,G000568,0,0
115,G000571,100,100
115,G000574,100,100
115,G000576,0,0
115,G000577,0,0
115,G000578,0,0
115,G000579,0,0
115,G000580,0,0
115,G000581,100,100
115,G000583,100,100
115,G000584,0,0
115,G000585,100,100
115,H000324,100,100
115,H000874,100,100
115,H001036,0,0
115,H001038,100,100
115,H001045,0,0
115,H001047,100,100
115,H001048,0,0
115,H001050,100,100
115,H001052,0,0
115,H001053,0,0
115,H001056,17,17
115,H001058,0,0
115,H001059,0,0
115,H001064,100,100
115,H001065,0,0
115,H001067,0,0
115,H001068,100,100
115,H001071,0,0
115,H001072,0,0
115,H001073,17,17
115,H001074,0,0
115,H001077,0,0
115,H001078,0,0
115,H001082,0,0
115,I000056,17,17
115,J000032,100,100
115,J000126,100,100
115,J000174,0,0
115,J000255,33,33
115,J000288,100,100
115,J000289,0,0
115,J000290,0,0
115,J000292,0,0
115,J000294,100,100
115,J000295,17,17
115,J000297,0,0
115,J000298,100,100
115,J000299,0,0
115,J000303,0,0
115,K000009,100,100
115,K000188,100,100
115,K000210,17,17
115,K000362,0,0
115,K000375,100,100
115,K000376,0,0
115,K000378,0,0
115,K000379,100,83
115,K000380,100,100
115,K000381,100,100
115,K000382,100,100
115,K000385,100,100
115,K000386,17,17
115,K000387,0,0
115,K000388,0,0
115,K000389,100,100
115,K000390,100,100
115,K000391,100,100
115,K000392,0,0
115,L000263,100,100
115,L000287,100,100
115,L000397,100,100
115,L000480,100,100
115,L000491,0,0
115,L000551,100,100
115,L000554,33,33
115,L000557,100,100
115,L000559,100,100
115,L000560,100,100
115,L000562,100,100
115,L000563,83,83
115,L000564,0,0
115,L000565,100,100
115,L000566,0,0
115,L000567,33,33
115,L000569,0,0
115,L000570,100,100
115,L000573,0,0
115,L000576,0,0
115,L000578,0,0
115,L000579,100,100
115,L000580,100,100
115,L000581,100,100
115,L000582,100,100
115,L000583,0,0
115,L000584,0,0
115,L000585,0,0
115,L000586,100,83
115,L000587,0,0
115,L000588,50,50
115,L000589,0,0
115,M000087,100,100
115,M000312,100,100
115,M001137,100,100
115,M001143,100,100
115,M001151,0,0
115,M001156,0,0
115,M001157,0,0
115,M001158,0,0
115,M001159,0,0
115,M001160,100,100
115,M001163,100,100
115,M001165,0,0
115,M001166,100,100
115,M001177,0,0
115,M001179,0,0
115,M001180,0,0
115,M001181,17,17
115,M001182,0,0
115,M001184,17,17
115,M001185,100,100
115,M001187,0,0
115,M001188,100,100
115,M001189,0,0
115,M001190,0,0
115,M001193,0,0
115,M001194,0,0
115,M001195,0,0
115,M001196,100,100
115,M001197,0,0
115,M001198,0,0
115,M001199,0,0
115,M001200,100,100
115,M001201,0,0
115,M001202,100,100
115,M001206,50,50
115,N000002,100,100
115,N000015,100,100
115,N000127,100,100
115,N000179,100,83
115,N000181,0,0
115,N000184,0,0
115,N000188,100,100
115,N000189,0,0
115,N000190,0,0
115,O000168,0,0
115,O000170,100,100
115,O000171,100,100
115,P000034,100,100
115,P000096,100,100
115,P000197,100,100
115,P000258,83,83
115,P000523,100,100
115,P000588,0,0
115,P000591,0,0
115,P000592,0,0
115,P000593,100,100
115,P000594,0,0
115,P000597,100,100
115,P000598,100,100
115,P000599,0,0
115,P000601,0,0
115,P000602,0,0
115,P000604,100,100
115,P000605,0,0
115,P000606,0,0
115,P000607,100,83
115,P000608,100,100
115,P000609,0,0
115,P000611,0,0
115,P000613,100,100
115,Q000023,100,100
115,R000395,0,0
115,R000409,17,17
115,R000435,40,33
115,R000486,83,83
115,R000487,0,0
115,R000515,100,83
115,R000570,0,0
115,R000575,0,0
115,R000576,100,100
115,R000577,100,100
115,R000578,17,17
115,R000580,0,0
115,R000582,0,0
115,R000583,0,0
115,R000585,0,0
115,R000586,0,0
115,R000588,100,83
115,R000591,0,0
115,R000592,0,0
115,R000593,0,0
115,R000597,0,0
115,R000598,0,0
115,R000599,100,100
115,R000601,0,0
115,R000602,100,100
115,R000603,0,0
115,R000604,0,0
115,R000606,100,100
115,R000607,0,0
115,R000608,100,100
115,R000609,0,0
115,S000051,0,0
115,S000185,100,100
115,S000244,0,0
115,S000248,100,100
115,S000250,0,0
115,S000344,100,100
115,S000364,0,0
115,S000480,100,100
115,S000510,100,100
115,S000522,50,50
115,S000583,0,0
115,S001145,100,100
115,S001148,0,0
115,S001150,100,100
115,S001154,0,0
115,S001156,100,100
115,S001157,100,100
115,S001165,100,100
115,S001168,100,100
115,S001170,100,100
115,S001172,0,0
115,S001175,100,100
